Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
22.02.2022 14:00,2,13,6,40,22,5,7,11,14,8,16,13,10,10,16,10,7,5,18,9,12,6,10,9,9,12,11,17,11,9,4,15,21
22.02.2022 15:00,5,14,5,26,22,6,8,9,17,7,16,13,7,9,19,10,7,6,16,9,12,6,16,7,9,7,9,13,14,10,4,14,17
22.02.2022 16:00,5,18,5,22,16,4,9,8,16,6,10,12,7,9,16,6,13,6,18,11,12,7,11,4,8,14,8,11,11,10,4,18,19
22.02.2022 17:00,5,22,9,24,18,2,7,10,19,8,15,14,10,10,18,11,10,8,28,15,14,8,18,6,7,12,13,12,10,8,5,21,22
22.02.2022 18:00,6,20,12,24,20,5,9,16,21,7,23,20,10,11,14,12,12,9,24,13,15,9,27,9,8,12,18,18,12,7,6,20,27
22.02.2022 19:00,7,17,13,27,16,7,5,16,24,9,17,22,10,11,13,9,9,8,22,10,14,12,22,22,12,13,14,20,15,9,8,17,19
22.02.2022 20:00,6,14,10,24,17,9,7,15,23,9,14,17,10,12,16,10,11,9,21,11,13,11,25,6,11,12,21,7,17,11,6,14,11
22.02.2022 21:00,4,13,10,21,13,9,8,13,8,8,13,18,13,12,6,7,8,9,18,8,13,11,5,12,10,10,5,8,9,9,5,12,12
22.02.2022 22:00,4,10,9,18,8,7,8,13,2,6,4,17,14,14,5,11,6,9,15,7,11,7,2,13,12,11,2,6,7,5,5,10,11
22.02.2022 23:00,4,7,8,18,12,7,9,12,8,6,6,19,11,13,5,11,6,7,13,7,9,7,5,10,12,9,5,6,3,5,4,8,14
22.02.2022 24:00,4,6,7,15,8,8,10,7,18,6,9,10,8,13,9,7,5,7,11,8,9,7,11,8,11,7,7,8,6,7,3,5,12
23.02.2022 01:00,4,6,7,13,12,8,2,4,14,5,8,8,8,10,10,7,3,9,10,8,8,6,10,5,11,8,9,6,6,3,3,6,7
23.02.2022 02:00,2,5,7,12,15,7,2,3,3,5,6,6,7,8,2,6,2,10,9,6,7,7,7,4,11,6,7,4,2,0,3,2,9
23.02.2022 03:00,2,3,6,10,6,6,3,3,2,5,2,5,5,7,2,6,2,8,7,4,6,6,3,6,10,5,3,2,2,1,3,4,6
23.02.2022 04:00,1,4,5,8,5,3,5,9,2,5,3,5,5,5,6,5,2,7,7,3,6,5,2,6,10,6,2,6,2,2,3,7,9
23.02.2022 05:00,1,6,4,6,4,3,6,7,3,5,4,4,3,3,10,6,2,5,6,3,5,2,2,7,10,4,4,10,2,3,2,9,16
23.02.2022 06:00,1,7,4,6,4,2,7,8,9,5,7,5,3,4,12,3,3,5,10,3,5,3,6,5,10,2,7,9,4,5,3,10,26
23.02.2022 07:00,2,10,4,5,3,2,10,10,10,5,15,5,4,6,13,2,4,5,13,3,7,6,10,9,7,4,6,12,9,5,4,13,20
23.02.2022 08:00,2,13,6,6,2,2,4,13,14,5,15,15,7,8,12,2,9,5,15,3,10,7,11,6,8,7,5,19,8,5,4,12,20
23.02.2022 09:00,2,12,7,7,3,2,3,17,14,6,10,7,7,8,20,3,7,6,17,4,10,6,11,9,8,8,18,12,5,4,5,13,22
23.02.2022 10:00,2,12,7,9,7,4,2,18,5,5,9,6,7,9,9,5,6,7,15,5,9,6,14,8,9,7,5,13,4,5,5,13,20
23.02.2022 11:00,2,14,9,17,14,6,4,13,5,8,20,10,6,11,5,6,4,5,24,5,16,7,12,5,10,9,5,8,6,10,6,13,16
23.02.2022 12:00,2,13,8,64,16,10,10,11,8,8,14,16,11,11,12,10,3,6,25,5,22,8,8,3,10,12,14,14,10,9,6,14,19
23.02.2022 13:00,2,11,8,56,27,11,7,10,14,7,3,21,11,9,12,11,2,7,23,5,19,11,3,2,9,11,12,6,5,9,6,12,27
23.02.2022 14:00,2,10,8,57,26,9,3,10,7,6,8,23,10,10,11,14,    # ,9,20,7,14,11,3,1,8,10,17,4,4,9,5,10,22
23.02.2022 15:00,2,11,9,45,20,7,2,7,2,8,11,16,8,11,12,13,1,9,20,8,13,10,6,1,7,11,14,12,6,8,5,9,27
23.02.2022 16:00,3,11,7,30,18,7,2,8,2,6,11,11,9,12,11,12,2,7,20,9,13,10,5,3,9,15,14,13,8,7,5,8,18
23.02.2022 17:00,3,12,6,23,15,6,2,8,7,6,16,10,12,17,17,10,2,7,18,9,12,9,15,3,10,16,15,15,13,7,5,8,17
23.02.2022 18:00,3,14,8,25,15,4,2,11,23,12,21,13,13,34,24,12,2,8,17,9,13,9,20,31,16,14,14,18,21,6,8,10,22
23.02.2022 19:00,2,26,16,30,23,5,2,15,37,14,18,24,20,36,46,14,7,8,21,15,20,17,31,19,25,25,23,19,24,7,8,15,24
23.02.2022 20:00,3,32,18,34,26,7,2,15,31,51,28,25,38,41,29,20,10,9,28,18,23,22,40,4,28,36,22,25,25,8,30,25,27
23.02.2022 21:00,3,33,17,27,20,9,2,21,19,32,31,18,30,35,19,25,14,11,23,12,20,30,33,3,31,35,17,28,30,8,25,29,34
23.02.2022 22:00,3,34,17,30,13,9,2,27,25,13,31,16,28,29,22,24,35,7,15,7,16,33,31,2,29,37,14,28,25,9,15,36,32
23.02.2022 23:00,3,37,17,29,18,11,2,31,18,10,26,19,23,39,18,20,21,7,15,6,14,24,28,3,23,26,20,19,26,8,7,36,28
23.02.2022 24:00,3,35,30,35,18,14,2,40,17,10,25,22,31,35,19,22,17,7,15,5,12,22,33,3,18,27,28,14,21,8,6,25,48
24.02.2022 01:00,3,28,35,42,30,11,2,22,21,10,25,25,26,32,16,10,8,8,18,6,13,23,23,3,13,22,49,16,14,7,6,23,30
24.02.2022 02:00,4,26,26,31,29,15,2,21,10,9,27,26,19,32,17,10,5,9,14,7,13,24,21,3,11,18,25,2,13,7,4,19,37
24.02.2022 03:00,3,22,15,21,18,13,2,21,15,9,23,27,13,13,13,15,5,5,9,6,7,20,21,3,10,24,19,4,19,7,4,15,24
24.02.2022 04:00,2,19,12,20,14,18,2,17,21,9,22,27,16,13,10,11,5,5,9,5,9,20,16,4,10,18,18,5,27,17,3,13,18
24.02.2022 05:00,2,18,14,18,15,12,2,14,14,10,15,26,17,14,16,11,15,5,9,5,9,18,15,2,12,19,19,11,25,5,4,12,20
24.02.2022 06:00,2,21,13,16,13,10,2,12,12,9,14,28,15,14,10,12,5,5,20,6,9,17,14,2,14,19,14,15,28,6,4,11,13
24.02.2022 07:00,2,27,12,14,20,11,2,14,11,10,16,30,22,16,10,10,5,6,19,9,10,18,19,2,14,21,17,12,27,8,8,11,13
24.02.2022 08:00,2,30,13,15,25,12,2,14,14,13,16,31,47,25,20,16,16,7,22,12,11,19,26,3,25,22,33,15,24,7,10,12,13
24.02.2022 09:00,2,27,11,22,34,16,2,16,16,12,15,42,45,35,24,22,15,7,27,14,12,19,34,5,25,21,12,13,15,7,12,13,10
24.02.2022 10:00,2,27,11,24,35,    # ,2,15,12,9,12,29,24,36,19,19,21,7,30,17,12,20,25,4,22,12,21,13,8,8,7,11,11
24.02.2022 11:00,2,25,8,18,19,23,7,15,8,7,10,22,22,28,13,16,20,9,25,13,17,22,24,4,14,9,7,16,3,12,7,10,15
24.02.2022 12:00,3,19,8,23,18,9,8,14,12,13,10,21,18,23,13,16,19,10,19,8,13,19,24,4,10,16,7,10,2,12,7,8,9
24.02.2022 13:00,6,17,    # ,23,17,7,5,12,9,16,12,16,12,15,6,9,17,9,19,11,13,14,24,6,11,12,16,4,5,13,6,6,9
24.02.2022 14:00,7,5,6,18,24,8,5,9,3,11,7,19,10,9,7,5,15,9,19,12,15,9,6,7,13,10,11,5,12,9,6,6,13
24.02.2022 15:00,8,5,7,17,30,7,6,7,2,10,4,13,8,10,7,8,16,11,19,12,18,8,3,11,11,9,12,7,2,5,8,7,12
24.02.2022 16:00,12,5,8,16,17,6,6,5,8,14,9,9,6,10,7,9,10,11,20,13,20,10,2,45,11,17,8,8,8,6,6,7,15
24.02.2022 17:00,13,5,10,14,11,5,4,6,14,23,9,9,7,9,9,7,8,13,23,16,24,11,4,75,12,19,9,7,10,7,7,7,12
24.02.2022 18:00,11,6,11,14,12,5,6,6,20,22,10,11,8,9,7,8,9,15,23,16,22,11,11,48,26,12,8,5,13,9,10,7,11
24.02.2022 19:00,10,6,12,14,14,7,7,6,5,16,9,11,9,11,6,9,10,16,20,15,19,14,12,19,28,5,8,8,4,8,15,6,12
24.02.2022 20:00,11,7,13,15,15,7,9,6,2,14,8,11,9,12,5,10,9,18,23,13,21,14,10,20,28,8,8,9,6,5,19,6,12
24.02.2022 21:00,10,9,14,16,15,10,11,6,5,9,10,10,10,12,6,11,8,18,23,12,23,14,11,24,32,10,6,10,7,5,12,3,8
24.02.2022 22:00,9,4,14,16,16,10,8,1,8,10,10,12,10,12,8,10,9,16,20,10,20,12,12,13,28,12,8,8,7,5,9,1,16
24.02.2022 23:00,8,0,12,13,15,11,9,0,11,11,16,11,10,13,11,10,8,13,17,9,16,5,14,11,22,11,9,2,7,7,10,1,4
24.02.2022 24:00,8,1,4,5,13,7,9,0,7,9,4,3,3,5,5,12,8,11,16,8,16,1,4,13,20,13,4,2,12,2,8,1,2
25.02.2022 01:00,4,2,1,1,8,2,6,0,2,10,2,0,3,2,2,12,2,6,6,4,7,1,2,9,22,8,2,2,9,1,8,3,2
25.02.2022 02:00,1,4,1,1,7,2,3,0,2,6,2,1,2,2,2,2,1,4,4,3,4,2,2,13,3,5,2,2,2,1,3,5,2
25.02.2022 03:00,1,3,0,2,2,2,2,1,2,2,2,1,2,2,2,2,1,4,4,3,4,2,2,1,1,2,2,2,2,1,2,6,3
25.02.2022 04:00,1,6,0,2,2,2,2,1,2,3,2,2,3,3,2,2,1,3,4,2,3,2,2,1,1,2,2,2,2,1,2,6,7
25.02.2022 05:00,2,7,1,2,2,2,3,2,2,4,4,3,3,4,2,2,2,3,4,3,2,3,2,2,2,2,2,2,2,2,2,6,7
25.02.2022 06:00,1,7,2,4,2,2,6,3,2,5,6,5,3,5,2,2,2,3,5,3,2,3,3,2,2,2,10,2,2,2,1,6,7
25.02.2022 07:00,1,8,2,8,5,2,2,4,2,2,7,6,4,5,2,2,3,3,8,4,4,5,6,2,3,3,7,3,4,2,1,8,7
25.02.2022 08:00,1,12,4,19,5,2,6,5,2,3,8,10,4,6,5,2,7,3,16,5,9,7,7,8,5,6,12,9,4,4,2,9,11
25.02.2022 09:00,2,10,6,18,9,2,3,6,2,3,9,8,5,7,5,3,6,3,28,8,10,8,7,6,8,9,12,10,2,4,2,10,12
25.02.2022 10:00,2,8,6,21,16,3,6,7,2,4,2,11,4,10,6,7,5,4,27,8,11,8,10,19,4,7,6,5,2,4,3,10,14
25.02.2022 11:00,3,11,7,20,23,7,9,8,4,4,4,11,5,9,6,7,5,4,18,8,13,6,11,4,6,4,2,4,2,5,3,9,20
25.02.2022 12:00,4,13,7,19,14,8,10,8,7,5,13,14,5,8,3,9,8,4,17,8,13,6,9,2,6,9,2,10,2,5,4,9,23
25.02.2022 13:00,4,12,7,24,20,8,8,7,10,5,13,18,5,10,6,8,8,4,17,7,14,6,7,2,6,8,8,10,6,4,4,10,21
25.02.2022 14:00,5,12,7,19,22,7,8,8,12,7,2,13,7,8,10,7,8,4,19,8,15,6,5,4,7,3,10,13,9,5,4,10,21
25.02.2022 15:00,5,12,6,23,13,6,10,8,11,7,12,19,6,8,15,8,6,4,21,8,16,8,7,2,6,10,9,14,4,5,4,11,16
25.02.2022 16:00,5,11,6,19,17,6,8,9,17,8,19,13,6,7,15,8,6,7,19,9,16,8,21,4,6,13,15,6,5,6,4,13,15
25.02.2022 17:00,7,10,7,21,11,6,5,9,19,9,7,10,8,8,12,8,6,8,18,12,13,9,15,12,8,11,10,5,16,6,5,13,14
25.02.2022 18:00,8,11,9,20,14,6,7,12,2,8,9,13,9,9,2,9,7,8,27,14,12,9,2,22,9,16,2,11,10,4,6,14,25
25.02.2022 19:00,7,13,11,27,12,7,6,12,3,9,13,15,7,10,7,10,10,7,25,13,17,11,6,21,11,14,2,12,3,3,9,9,21
25.02.2022 20:00,6,15,10,21,13,6,10,10,9,9,13,15,9,12,12,9,19,5,25,11,21,15,12,24,12,8,4,10,6,3,8,26,17
25.02.2022 21:00,4,11,10,17,11,3,12,3,10,8,12,14,7,10,14,9,12,4,24,9,16,15,15,35,10,7,18,4,6,4,6,8,7
25.02.2022 22:00,5,9,12,18,10,3,6,5,8,8,9,11,8,10,9,8,16,4,21,8,15,13,12,26,10,8,4,2,8,5,7,13,9
25.02.2022 23:00,6,9,11,18,12,6,7,6,7,7,5,11,8,11,4,6,59,5,19,5,17,14,3,6,11,10,11,3,8,6,7,18,8
25.02.2022 24:00,5,7,10,16,13,6,8,4,7,8,7,13,9,10,2,7,19,5,18,5,21,14,3,5,10,8,6,5,9,6,5,11,10
26.02.2022 01:00,5,8,10,18,11,6,2,8,5,7,14,10,10,10,5,7,13,6,18,8,19,12,6,11,12,5,2,6,9,4,5,9,15
26.02.2022 02:00,6,9,9,18,10,2,2,8,6,9,11,12,10,9,8,5,25,6,19,9,17,11,8,7,11,9,18,4,4,4,5,10,11
26.02.2022 03:00,6,11,8,17,8,5,2,8,6,10,8,12,10,8,7,4,12,7,17,9,15,12,10,6,10,7,4,2,2,4,7,9,13
26.02.2022 04:00,5,14,8,14,8,6,2,8,7,10,11,9,8,8,6,5,11,6,14,8,10,13,10,6,10,2,13,2,3,4,7,10,19
26.02.2022 05:00,5,14,6,14,10,6,3,9,7,10,10,7,8,9,8,6,11,4,13,7,9,12,7,6,9,6,16,7,6,4,7,10,17
26.02.2022 06:00,4,15,7,16,6,6,5,10,7,11,13,6,8,9,9,8,11,4,14,7,11,12,10,6,8,9,12,10,6,5,8,11,12
26.02.2022 07:00,4,16,11,23,6,6,3,11,7,12,11,8,9,9,9,8,14,4,14,7,10,13,10,7,8,6,11,9,7,6,8,12,16
26.02.2022 08:00,6,14,11,18,12,9,3,12,7,12,8,10,11,9,10,6,14,5,14,7,10,14,12,10,9,5,12,6,9,8,8,10,13
26.02.2022 09:00,7,14,12,18,10,9,2,12,8,10,12,12,12,10,9,7,13,6,18,6,11,15,16,18,9,8,9,10,9,7,8,11,18
26.02.2022 10:00,7,14,9,18,12,8,2,13,9,9,15,12,11,10,8,7,12,8,23,8,14,12,16,12,9,9,8,9,6,7,6,12,19
26.02.2022 11:00,9,11,7,19,14,7,3,11,10,7,12,11,9,9,6,8,10,8,27,9,13,6,11,8,10,8,8,12,4,9,7,11,14
26.02.2022 12:00,6,12,7,18,15,9,7,11,19,7,9,14,10,12,14,8,5,5,18,7,10,8,8,8,9,8,2,10,2,8,7,9,29
26.02.2022 13:00,5,13,6,17,12,9,8,11,22,6,22,15,10,10,20,8,4,6,19,6,10,8,11,8,9,5,2,17,7,8,7,8,28
26.02.2022 14:00,8,12,8,20,13,8,5,9,12,6,28,11,7,9,11,7,5,6,17,6,13,8,15,9,6,9,9,13,28,9,7,8,27
26.02.2022 15:00,8,11,9,22,13,9,3,9,21,5,21,12,7,12,11,10,5,8,17,7,11,7,19,21,6,14,16,12,20,9,8,8,25
26.02.2022 16:00,8,12,8,21,18,8,2,9,27,7,15,12,8,15,11,8,5,7,15,7,11,8,19,13,6,14,11,12,21,9,6,9,18
26.02.2022 17:00,8,10,8,21,11,7,2,10,20,8,25,14,10,16,14,9,5,6,15,8,11,6,21,27,8,13,19,19,19,8,7,10,18
26.02.2022 18:00,9,13,8,21,11,8,2,15,24,8,16,15,11,19,12,11,6,7,15,9,10,6,24,20,10,16,14,9,24,8,7,13,18
26.02.2022 19:00,8,19,11,27,13,7,2,21,16,6,19,18,11,20,11,13,7,9,16,10,12,10,27,50,11,16,12,15,22,7,7,16,18
26.02.2022 20:00,9,20,14,26,15,7,2,16,24,8,23,21,12,21,15,12,7,7,18,11,15,12,21,19,8,15,16,15,17,8,13,23,22
26.02.2022 21:00,8,20,16,28,18,11,5,14,17,8,27,19,17,19,19,16,7,8,19,13,15,13,22,28,9,16,14,28,26,8,13,25,26
26.02.2022 22:00,8,19,16,25,17,14,5,14,20,9,18,21,19,17,20,19,8,12,20,13,16,14,23,25,14,13,21,25,26,9,12,32,35
26.02.2022 23:00,9,17,17,27,15,14,3,17,27,10,25,23,16,16,16,22,8,10,21,13,17,15,25,32,16,15,37,15,19,10,9,27,37
26.02.2022 24:00,10,17,19,27,17,15,6,22,19,12,23,18,12,16,21,20,9,11,20,12,18,16,24,34,17,20,36,19,22,11,11,20,35
27.02.2022 01:00,9,17,18,28,15,13,6,23,26,16,13,16,12,16,4,20,10,14,22,14,20,15,27,14,14,9,15,19,18,13,10,18,26
27.02.2022 02:00,9,17,17,24,14,14,4,21,22,12,18,17,13,18,11,15,7,19,21,13,18,16,19,11,15,3,11,11,16,17,13,18,25
27.02.2022 03:00,9,15,16,22,16,15,3,21,21,12,16,16,14,18,23,16,9,22,20,15,20,17,19,9,13,9,24,12,22,17,14,17,21
27.02.2022 04:00,9,15,15,21,14,12,2,20,17,12,20,16,15,18,24,15,9,18,20,16,19,15,18,6,11,18,18,11,17,15,14,15,36
27.02.2022 05:00,11,14,14,19,13,13,2,21,16,15,15,15,15,19,15,13,7,15,21,16,19,15,16,5,13,16,7,10,15,16,13,15,39
27.02.2022 06:00,13,14,13,17,13,10,2,18,15,16,17,14,15,19,11,11,8,14,17,15,17,15,21,6,13,15,17,13,15,15,14,16,36
27.02.2022 07:00,13,15,13,17,11,9,3,18,12,16,13,13,14,18,15,13,12,14,17,14,16,15,21,7,13,15,10,12,11,13,15,16,19
27.02.2022 08:00,14,16,12,17,8,8,2,18,14,20,14,13,13,18,14,4,14,14,16,13,16,17,9,11,17,14,21,13,15,12,15,17,17
27.02.2022 09:00,13,15,13,17,11,9,2,14,11,16,14,12,11,17,5,4,11,18,16,14,16,18,16,11,13,13,8,9,2,12,12,16,12
27.02.2022 10:00,13,14,12,18,12,9,3,12,7,14,2,11,12,15,2,10,4,16,14,14,15,15,15,7,13,7,2,5,2,10,11,13,10
27.02.2022 11:00,11,13,10,14,13,9,6,9,2,14,2,10,9,11,2,8,4,12,10,10,11,12,4,8,12,2,8,7,2,10,12,11,3
27.02.2022 12:00,7,11,8,12,9,6,4,8,2,15,8,7,7,10,7,5,5,13,10,9,12,8,2,10,11,2,5,8,2,11,14,8,5
27.02.2022 13:00,10,8,7,11,8,7,2,8,2,13,11,7,7,13,3,4,6,13,12,10,12,6,3,9,12,2,2,4,2,11,12,6,5
27.02.2022 14:00,10,6,8,14,10,8,3,7,2,13,11,11,9,12,2,5,7,13,11,11,12,6,7,6,11,4,5,3,6,11,12,6,5
27.02.2022 15:00,11,6,10,17,14,6,5,7,2,13,10,14,10,12,4,8,6,13,12,10,14,7,7,12,11,7,5,2,10,10,10,6,9
27.02.2022 16:00,14,7,11,17,10,8,6,8,2,13,7,14,11,13,6,10,5,12,12,10,14,8,6,10,13,11,7,5,2,10,10,6,10
27.02.2022 17:00,14,8,11,15,6,7,5,9,4,16,7,15,11,12,5,7,6,11,12,14,15,10,15,11,15,14,10,7,13,11,11,7,9
27.02.2022 18:00,15,9,12,17,8,7,2,10,16,23,19,14,11,18,13,9,8,10,12,14,14,11,21,20,15,13,10,10,18,10,11,9,9
27.02.2022 19:00,15,14,14,19,11,8,2,16,16,25,17,13,13,27,17,11,9,11,16,18,17,12,20,28,18,18,9,10,23,10,14,17,19
27.02.2022 20:00,13,18,15,19,10,7,3,20,23,24,19,14,16,36,23,13,12,12,20,19,19,16,23,57,20,19,11,12,35,11,25,15,16
27.02.2022 21:00,11,22,17,21,12,11,7,23,45,24,19,20,22,34,15,18,14,13,21,18,20,15,30,21,26,15,24,16,27,11,29,15,17
27.02.2022 22:00,11,24,18,21,16,11,4,28,39,23,24,22,23,38,12,13,16,14,20,18,20,13,28,27,26,24,43,18,28,11,18,19,24
27.02.2022 23:00,10,28,16,21,13,11,4,26,31,26,22,19,18,38,16,21,16,13,19,18,19,14,35,29,24,22,28,19,28,13,15,15,26
27.02.2022 24:00,10,27,16,20,13,11,7,24,24,20,20,14,18,40,21,14,16,15,19,17,19,13,30,25,24,23,27,12,22,13,16,15,24
28.02.2022 01:00,11,29,18,20,17,12,3,23,27,19,26,11,17,33,26,20,13,16,20,16,20,13,41,14,22,16,18,6,16,14,17,16,12
28.02.2022 02:00,11,33,19,19,10,15,8,22,15,20,25,11,17,25,19,14,13,18,21,15,19,13,22,11,18,15,27,5,17,15,19,17,22
28.02.2022 03:00,11,30,19,20,16,14,3,23,22,22,26,12,15,17,21,19,14,17,22,13,19,14,17,10,18,14,23,8,14,14,18,18,28
28.02.2022 04:00,11,25,19,21,12,14,2,21,23,19,20,12,16,15,17,18,15,18,22,13,19,14,24,9,18,15,25,11,18,15,17,18,39
28.02.2022 05:00,11,21,19,20,16,14,3,21,19,21,24,13,17,16,24,16,15,19,24,15,21,14,35,10,19,12,20,14,16,16,18,16,33
28.02.2022 06:00,11,23,19,22,15,11,2,19,20,22,18,15,17,19,21,16,15,21,23,17,23,15,34,10,20,20,24,10,15,17,17,18,36
28.02.2022 07:00,11,23,20,28,17,18,2,19,21,22,19,19,19,22,24,8,17,22,26,18,23,16,36,10,28,18,24,13,21,19,19,18,34
28.02.2022 08:00,11,24,23,36,23,25,2,25,27,23,24,21,20,24,28,18,23,25,31,20,25,18,31,11,37,20,27,18,18,20,27,20,24
28.02.2022 09:00,10,30,23,66,26,23,2,24,24,24,16,20,20,26,8,23,19,28,33,21,25,19,56,12,40,19,17,15,8,20,23,21,24
28.02.2022 10:00,7,42,21,72,31,19,8,24,16,21,4,18,21,27,10,22,14,27,33,19,19,19,77,9,39,14,9,22,8,17,15,21,38
28.02.2022 11:00,9,32,22,73,24,16,12,23,6,20,22,18,17,18,18,21,14,22,25,17,20,18,57,7,29,5,10,19,2,13,14,20,46
28.02.2022 12:00,12,25,21,64,25,17,8,21,18,20,22,18,16,18,17,10,12,22,24,20,22,18,45,7,20,8,17,11,9,15,17,19,13
28.02.2022 13:00,12,23,19,59,21,16,3,18,23,15,18,22,19,14,13,10,16,22,22,19,21,18,25,32,14,8,18,6,26,16,17,18,17
28.02.2022 14:00,12,18,20,61,22,18,5,17,9,10,18,23,16,11,6,11,19,    # ,24,20,21,18,    # ,21,14,7,21,2,19,15,15,16,35
28.02.2022 15:00,13,19,18,61,19,11,3,14,2,11,21,17,10,13,5,12,18,19,22,17,19,19,18,14,17,11,19,3,11,15,15,13,23
28.02.2022 16:00,15,18,17,67,21,12,2,12,4,11,17,16,10,13,5,13,14,17,17,14,17,19,26,15,21,22,19,7,16,15,16,13,21
28.02.2022 17:00,20,18,14,47,13,11,3,14,10,15,16,16,13,14,8,12,14,16,19,16,20,16,40,17,23,17,16,11,21,14,11,13,22
28.02.2022 18:00,21,21,15,42,16,8,2,12,33,17,24,24,17,19,19,10,15,17,19,16,21,13,34,65,24,21,13,19,28,14,10,14,30
28.02.2022 19:00,17,31,14,40,14,6,2,16,16,19,17,20,19,25,26,11,24,19,22,17,21,17,37,63,22,25,15,21,31,12,13,20,32
28.02.2022 20:00,14,42,17,41,14,8,3,19,22,21,20,24,21,28,18,14,25,18,24,19,22,22,30,72,23,25,13,25,38,10,14,27,32
28.02.2022 21:00,12,29,18,37,14,13,8,19,23,20,20,28,24,28,14,12,20,16,23,18,21,28,19,71,23,25,5,4,17,10,17,32,31
28.02.2022 22:00,10,26,18,31,17,11,8,21,22,19,21,23,21,24,20,15,22,16,20,15,18,23,23,20,32,22,9,14,18,11,16,25,32
28.02.2022 23:00,12,26,18,31,14,11,12,15,18,15,18,19,18,29,16,12,23,17,21,16,20,19,27,25,26,22,15,10,23,11,13,22,13
28.02.2022 24:00,12,25,18,28,12,12,12,14,14,13,21,17,18,20,14,14,32,16,22,17,18,17,22,26,20,22,13,23,20,11,12,21,15
