Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Aschaffenburg/Bussardweg,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bad Reichenhall/Kirchholzstraße,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burgbernheim/Grüne Au,Burghausen/Marktler Straße,Erlangen/Kraepelinstraße,Garmisch-Partenkirchen/Wasserwerk,Hof/LfU,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kempten (Allgäu)/Westendstraße,Kleinwallstadt/Hofstetter Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,Mehring/Sportplatz,München/Allach,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Neustadt a.d. Aisch/An der Weißen Marter,Neustadt a.d.Donau/Eining,Nürnberg/Bahnhof,Nürnberg/Muggenhof,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Oettingen/Goethestraße,Passau/Angerstraße,Passau/Stelzhamerstraße,Regensburg/Rathaus,Saal a.d.Donau/Regensburger Straße,Schwabach/Angerstraße,Schwandorf/Wackersdorfer Straße,Schweinfurt/Obertor,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Weiden i.d.OPf./Nikolaistraße,Würzburg/Stadtring Süd
19.05.2022 24:00,4,8,23,7,12,6,5,0,4,6,6,4,19,4,17,5,9,5,5,9,4,5,9,5,14,7,9,40,8,15,8,3,4,12,16,11,5,8,18,34,10,5,5,4,9,3,8,12,14
20.05.2022 01:00,5,9,17,6,8,6,4,0,4,5,8,4,11,5,8,6,14,7,5,5,4,6,6,4,8,8,7,21,8,19,8,4,5,9,9,11,6,10,11,13,11,7,5,5,6,3,5,17,14
20.05.2022 02:00,4,8,16,6,6,5,4,0,3,5,6,5,9,7,7,7,7,8,6,7,4,13,6,4,7,8,8,21,9,14,25,5,6,9,9,14,6,11,8,10,11,5,6,4,8,2,4,20,10
20.05.2022 03:00,4,10,14,9,11,12,5,0,4,7,9,5,9,6,2,5,12,6,4,6,4,7,9,4,7,7,8,17,12,11,18,5,5,10,11,16,6,11,10,11,15,9,5,5,6,3,4,36,9
20.05.2022 04:00,3,29,14,11,15,16,8,0,4,8,9,6,31,8,2,8,12,5,5,9,5,8,11,4,8,6,10,26,12,9,19,5,5,11,10,27,8,9,20,15,22,12,7,6,5,3,3,7,13
20.05.2022 05:00,2,25,13,22,35,37,12,0,5,13,11,6,22,10,3,19,34,16,7,16,7,15,13,5,10,9,9,64,14,24,27,6,5,15,16,38,12,11,20,25,32,16,11,9,7,5,6,18,20
20.05.2022 06:00,2,42,17,31,35,33,18,2,6,18,19,8,32,9,4,26,41,27,11,30,8,14,15,7,14,17,12,107,22,61,32,12,7,28,19,54,12,16,33,38,49,15,14,15,14,3,12,27,31
20.05.2022 07:00,3,43,16,19,37,29,21,1,5,20,21,7,18,12,15,18,37,35,13,27,13,15,24,15,11,19,16,103,28,53,38,8,9,32,36,55,13,17,41,23,44,21,14,15,17,3,5,15,34
20.05.2022 08:00,3,27,12,27,30,25,14,3,8,16,10,8,18,13,8,9,34,28,18,25,12,10,25,17,7,10,16,99,24,60,38,7,9,22,27,55,8,14,58,28,28,15,12,13,19,3,4,11,39
20.05.2022 09:00,2,19,14,18,29,19,10,4,5,15,13,8,10,11,5,8,32,19,13,23,10,10,21,16,6,7,10,83,26,54,27,6,10,19,20,44,6,12,68,17,26,16,7,7,7,4,3,14,33
20.05.2022 10:00,2,21,8,12,34,17,7,2,7,19,24,9,7,7,1,12,34,14,12,29,7,12,19,14,7,5,8,94,16,45,22,6,7,22,20,41,8,10,70,12,26,10,7,9,11,4,3,14,13
20.05.2022 11:00,2,17,5,14,28,15,4,0,4,15,23,8,6,5,1,12,29,14,11,18,5,10,17,14,6,6,7,96,11,41,19,6,7,21,17,52,9,10,65,16,21,7,8,9,10,3,4,11,7
20.05.2022 12:00,2,21,5,10,31,11,3,9,3,10,18,6,6,5,1,9,33,11,12,6,5,8,18,15,3,3,10,100,12,37,23,6,5,18,16,62,13,10,68,11,22,7,8,8,9,3,7,14,17
20.05.2022 13:00,2,16,5,9,24,9,3,8,5,10,12,4,5,6,1,8,32,9,9,5,5,6,21,15,3,5,9,96,9,34,20,6,4,15,16,63,13,7,73,17,26,7,7,6,12,3,4,10,42
20.05.2022 14:00,1,13,7,7,31,14,3,5,3,8,20,4,4,6,2,6,29,8,9,4,7,5,20,16,3,5,9,97,12,43,20,6,3,9,15,33,6,5,61,20,32,5,7,6,12,3,1,8,32
20.05.2022 15:00,2,15,10,7,22,12,2,4,3,10,20,4,4,5,2,6,32,7,9,4,9,5,19,17,3,4,9,89,12,37,15,5,3,8,13,30,10,5,52,20,30,6,7,6,10,4,2,9,26
20.05.2022 16:00,2,19,12,7,23,9,3,0,3,11,21,4,4,4,2,6,26,7,10,5,11,5,13,18,3,5,7,110,12,39,20,5,3,8,8,29,8,5,41,20,36,8,7,5,15,3,1,10,43
20.05.2022 17:00,2,26,11,6,24,14,3,3,5,8,22,6,8,6,2,8,19,8,9,5,12,7,10,17,3,4,10,114,14,35,21,8,3,9,13,26,4,5,37,19,28,6,8,5,16,3,2,10,45
20.05.2022 18:00,2,25,9,11,36,21,7,2,6,10,28,4,13,5,3,9,24,10,11,6,7,9,11,19,6,5,6,117,14,30,18,6,4,22,12,29,12,6,23,22,33,6,12,7,18,3,11,14,38
20.05.2022 19:00,3,29,7,13,52,23,6,4,9,10,23,5,22,11,4,7,22,8,19,6,7,7,13,20,7,17,21,141,27,40,9,5,6,18,18,54,9,10,11,39,70,15,12,11,11,4,12,14,20
20.05.2022 20:00,4,26,9,12,42,16,6,18,11,11,13,5,34,13,3,6,21,8,8,7,9,8,41,7,14,20,50,111,33,47,10,9,3,18,25,43,21,12,46,57,29,12,11,6,14,2,9,16,12
20.05.2022 21:00,4,19,8,13,39,18,9,13,11,12,17,5,49,13,3,6,18,10,7,6,5,9,28,15,15,11,43,93,15,40,26,9,9,23,18,22,12,13,26,40,18,18,12,6,16,2,13,18,11
20.05.2022 22:00,5,14,10,12,28,13,6,22,5,8,21,4,11,8,7,5,19,10,5,5,6,10,24,21,10,9,14,68,18,39,16,5,6,34,14,17,9,23,30,35,17,18,9,11,10,3,5,16,6
20.05.2022 23:00,4,7,14,9,20,11,5,3,5,4,10,3,9,3,11,5,18,14,8,4,6,3,13,10,7,5,30,59,7,29,7,4,7,32,9,7,7,7,14,15,22,21,9,6,6,3,5,12,5
20.05.2022 24:00,3,4,8,8,18,10,5,5,4,3,7,3,8,2,18,3,9,6,5,4,6,2,8,4,11,6,13,40,13,31,4,4,5,24,6,5,8,5,13,11,14,9,5,7,5,3,5,7,6
21.05.2022 01:00,4,5,11,4,10,5,3,2,8,4,7,3,9,3,16,2,5,4,4,3,6,3,10,3,8,6,21,25,7,19,4,3,3,13,5,5,6,6,11,14,7,5,4,5,4,4,5,9,7
21.05.2022 02:00,4,4,9,6,10,5,2,2,6,4,4,3,8,3,10,3,6,3,3,3,5,2,6,4,6,4,18,16,5,15,6,4,4,28,4,5,7,5,7,12,7,5,4,7,7,3,4,5,7
21.05.2022 03:00,3,5,12,4,8,4,3,2,5,4,6,5,5,3,5,3,6,4,3,2,4,3,6,4,6,3,12,13,4,14,6,4,4,5,10,5,6,5,6,4,8,4,3,5,8,3,3,5,7
21.05.2022 04:00,3,5,15,8,8,5,2,6,10,4,6,6,6,3,4,3,6,3,3,2,4,3,7,7,6,4,11,13,7,16,9,4,2,5,5,6,6,5,7,6,9,6,3,3,6,3,3,4,8
21.05.2022 05:00,3,10,17,4,12,8,3,18,4,4,8,5,5,3,4,5,6,4,4,3,5,5,6,6,5,4,13,24,9,18,9,5,3,9,8,6,11,5,8,7,6,7,4,4,8,2,2,6,7
21.05.2022 06:00,2,12,36,7,15,10,3,9,5,5,11,4,5,3,4,4,11,4,5,4,5,5,7,6,4,5,21,45,7,26,5,6,3,9,6,10,17,5,13,9,6,7,5,3,6,3,2,6,7
21.05.2022 07:00,3,9,9,6,14,7,3,8,7,4,9,4,5,3,10,4,9,5,4,3,6,4,7,9,4,4,18,45,5,11,6,4,3,8,11,12,13,4,12,5,7,8,6,4,8,3,2,6,12
21.05.2022 08:00,3,10,4,6,15,8,3,11,6,4,9,3,9,2,8,4,10,4,4,3,4,5,8,14,4,3,7,44,4,10,4,4,3,7,7,9,10,4,21,6,6,5,6,4,6,2,2,6,9
21.05.2022 09:00,2,10,5,6,15,8,2,3,4,4,10,3,7,2,4,4,13,5,5,3,6,4,7,15,4,3,6,53,4,16,5,4,2,9,6,8,7,4,24,6,7,5,6,4,7,2,2,6,14
21.05.2022 10:00,2,10,4,5,15,7,2,5,3,3,10,3,5,2,3,4,12,3,5,3,5,4,8,20,3,3,5,54,5,15,8,3,3,10,6,8,7,3,22,7,6,5,6,3,10,2,2,6,15
21.05.2022 11:00,2,11,3,5,19,6,2,6,2,3,11,2,5,2,3,4,17,4,5,4,5,5,10,11,3,3,11,54,6,21,9,4,2,14,5,10,7,3,24,6,8,5,5,4,6,2,1,7,11
21.05.2022 12:00,2,11,3,5,20,9,2,6,2,3,9,2,4,1,2,3,16,4,4,4,4,4,10,12,3,3,11,57,6,22,9,4,3,14,5,9,2,3,22,11,7,5,6,4,5,2,1,6,12
21.05.2022 13:00,2,9,5,4,21,8,2,6,2,3,11,2,4,2,3,3,16,3,4,3,5,5,12,10,3,3,10,60,5,20,9,3,2,9,5,10,4,3,23,8,6,6,5,3,7,2,1,7,14
21.05.2022 14:00,2,12,5,5,21,9,2,6,3,3,12,2,3,1,2,4,18,4,5,2,6,4,12,10,3,3,16,58,6,23,6,3,2,10,6,12,3,3,19,8,8,5,4,3,9,2,2,7,12
21.05.2022 15:00,2,11,4,4,24,9,2,0,2,3,13,2,4,2,2,3,12,3,5,3,5,5,13,9,3,3,18,61,5,23,8,3,2,10,8,12,4,3,20,8,8,5,4,4,6,2,2,6,17
21.05.2022 16:00,2,12,4,5,31,9,2,4,2,3,10,3,4,2,2,4,12,3,5,3,6,4,14,9,3,3,15,64,5,20,7,3,2,10,8,12,4,4,18,7,8,5,4,5,7,2,2,7,17
21.05.2022 17:00,2,14,5,6,28,11,2,1,3,3,14,3,4,2,2,3,16,3,5,3,5,4,15,12,3,3,17,65,5,22,5,3,2,10,7,12,4,4,22,6,7,6,5,6,8,2,2,7,9
21.05.2022 18:00,2,19,6,10,32,10,3,6,4,8,17,3,4,2,2,4,24,3,5,4,6,4,18,8,4,4,16,78,6,30,5,3,2,10,12,15,6,4,22,7,8,8,5,5,11,2,2,8,9
21.05.2022 19:00,3,19,11,9,27,9,3,6,4,5,18,4,7,2,2,5,21,3,5,5,6,4,20,6,4,6,19,72,6,31,5,3,2,11,9,23,8,5,25,8,11,6,6,6,10,2,3,8,11
21.05.2022 20:00,4,10,21,15,25,11,5,0,4,5,18,6,23,3,6,5,21,4,4,9,7,4,18,6,5,7,9,55,8,28,7,4,4,14,18,23,17,6,15,9,11,9,8,8,14,2,10,11,21
21.05.2022 21:00,3,18,30,13,31,10,6,1,9,7,17,6,21,3,3,8,24,6,8,13,6,8,16,9,7,6,11,47,7,22,9,5,6,12,12,20,17,7,10,12,16,10,10,9,16,3,10,16,16
21.05.2022 22:00,4,24,27,18,35,14,9,1,10,8,29,5,13,4,2,7,24,7,10,12,7,9,13,17,7,7,13,43,10,25,17,8,4,17,13,26,19,12,11,19,20,11,13,9,10,3,17,20,23
21.05.2022 23:00,6,15,30,16,30,18,17,1,11,11,25,4,11,6,4,6,27,8,9,12,9,13,12,14,7,9,10,41,11,29,27,7,4,22,15,32,18,17,15,22,41,10,12,8,7,3,9,25,26
21.05.2022 24:00,5,12,24,17,29,16,16,3,6,15,17,4,12,7,9,8,30,11,6,11,7,13,10,9,8,12,11,32,11,28,32,8,4,42,20,40,14,20,19,18,38,9,17,11,8,2,7,30,18
22.05.2022 01:00,5,10,26,23,22,19,13,2,10,15,18,4,12,6,3,9,16,20,5,13,7,8,12,6,11,15,11,23,11,26,29,7,3,34,30,27,11,13,17,20,31,9,15,15,6,3,11,35,19
22.05.2022 02:00,4,10,22,27,22,18,10,0,16,15,16,6,12,10,2,10,12,17,8,13,6,7,9,6,9,14,13,11,9,30,26,7,8,23,25,22,12,11,15,17,29,7,13,23,6,3,13,41,17
22.05.2022 03:00,4,10,16,29,28,25,16,2,7,13,15,13,14,11,4,14,11,19,7,12,5,7,12,7,8,19,13,12,10,34,23,8,5,20,22,21,12,12,11,16,24,8,16,13,5,3,13,25,15
22.05.2022 04:00,4,8,11,35,31,19,14,2,5,11,19,11,13,10,3,12,10,15,7,15,6,7,11,8,11,20,17,11,9,21,20,10,4,16,20,21,14,10,9,14,23,8,13,11,6,3,11,22,17
22.05.2022 05:00,3,10,17,33,39,27,14,2,8,11,15,11,18,10,3,21,14,12,10,16,6,8,11,9,11,17,12,14,10,17,20,11,4,15,22,26,13,8,9,14,22,9,14,14,8,4,12,15,16
22.05.2022 06:00,4,11,15,28,28,21,13,6,5,10,16,13,20,9,4,12,17,13,5,17,5,8,11,9,11,17,13,22,10,16,24,8,3,12,17,20,10,8,8,20,22,9,11,10,8,5,9,22,15
22.05.2022 07:00,4,18,10,14,16,13,12,4,3,11,18,11,17,8,3,14,12,11,5,17,6,7,14,8,11,13,10,22,8,13,20,7,6,12,12,19,5,14,9,16,17,11,12,8,11,4,8,19,17
22.05.2022 08:00,4,19,5,10,11,9,7,15,3,9,9,7,13,9,3,12,14,9,4,6,6,5,11,9,11,7,5,15,6,10,12,6,5,14,10,18,5,12,24,16,14,11,9,8,7,4,15,17,20
22.05.2022 09:00,3,8,7,7,8,7,4,3,3,8,12,5,19,6,3,6,13,7,4,8,5,3,9,11,9,4,5,17,5,9,10,5,8,9,7,16,5,10,32,13,18,15,6,6,8,4,18,13,18
22.05.2022 10:00,2,6,5,5,14,6,3,2,5,6,8,3,7,4,2,5,15,4,4,6,3,3,8,11,3,4,4,24,4,13,9,3,4,6,4,11,6,4,22,6,14,7,4,5,8,4,11,5,13
22.05.2022 11:00,2,9,3,6,13,5,3,3,5,4,12,3,9,3,3,4,10,3,4,4,3,4,7,9,3,4,4,30,5,12,6,3,3,8,4,10,11,3,24,5,8,6,3,4,7,4,6,5,9
22.05.2022 12:00,2,7,4,4,15,5,2,1,4,5,8,3,7,2,3,4,12,3,3,3,3,2,9,12,3,3,7,46,5,18,6,3,3,8,7,17,7,3,15,5,8,4,3,3,5,3,6,5,13
22.05.2022 13:00,2,7,5,5,14,5,2,5,4,4,8,3,3,2,2,4,10,3,3,3,3,3,6,9,3,3,8,63,5,13,5,3,3,10,5,20,4,3,17,5,9,6,3,3,5,3,3,6,10
22.05.2022 14:00,2,7,4,6,17,6,3,5,3,4,10,3,4,2,2,3,12,2,5,3,3,3,9,10,3,3,5,54,4,16,5,3,3,9,4,18,5,3,18,5,8,7,3,3,5,2,8,6,17
22.05.2022 15:00,2,8,3,6,21,8,3,7,3,5,10,3,4,2,2,4,11,2,3,3,3,3,6,10,3,4,5,49,4,15,6,3,3,11,4,18,4,3,21,7,9,8,3,3,4,2,2,6,11
22.05.2022 16:00,2,7,3,6,21,5,3,2,3,6,12,3,5,2,3,3,12,4,4,3,4,4,8,11,3,4,6,59,5,20,6,3,3,10,4,21,6,4,23,7,10,10,3,4,6,2,3,6,19
22.05.2022 17:00,2,12,5,9,23,7,4,0,3,6,12,3,8,3,3,5,10,6,4,5,6,4,6,12,3,4,5,44,5,16,8,3,3,11,7,23,4,5,29,7,9,6,3,5,6,2,5,7,15
22.05.2022 18:00,3,4,12,12,30,10,4,2,4,4,14,3,16,2,6,5,12,12,6,7,4,3,8,16,3,5,7,63,6,25,7,3,4,13,9,30,4,6,30,7,13,11,4,5,7,2,4,7,10
22.05.2022 19:00,4,5,16,13,38,14,6,1,4,6,15,4,14,3,12,4,15,10,9,7,3,3,8,18,6,6,8,56,6,21,7,5,3,15,8,25,10,12,15,12,17,6,10,10,5,3,7,8,7
22.05.2022 20:00,3,5,14,18,37,15,8,2,4,10,19,5,12,6,5,8,20,11,9,10,4,7,9,13,14,9,13,49,8,28,12,6,5,22,9,35,8,15,15,36,31,12,10,13,3,3,13,14,8
22.05.2022 21:00,5,5,20,20,27,23,7,1,6,18,28,5,23,8,6,7,15,11,9,9,7,6,9,14,14,13,14,24,11,23,26,5,6,28,11,50,12,19,30,31,31,10,18,12,4,3,12,15,10
22.05.2022 22:00,5,17,29,13,19,12,7,1,12,16,35,4,16,13,3,11,15,9,13,12,6,5,7,10,14,14,11,35,11,21,22,4,8,34,13,37,14,13,22,27,25,12,22,7,5,2,14,21,13
22.05.2022 23:00,6,17,18,16,20,12,10,1,15,19,21,4,9,10,4,14,21,14,10,14,7,4,9,9,7,14,10,22,12,17,26,5,8,26,10,30,11,11,15,30,30,9,24,15,10,2,18,23,10
22.05.2022 24:00,5,22,9,20,21,15,10,0,12,22,20,6,9,7,12,13,16,14,8,15,5,6,10,5,9,12,12,16,10,15,18,5,6,21,16,40,10,14,14,24,28,12,24,10,4,4,12,8,11
23.05.2022 01:00,6,31,6,18,17,15,13,0,9,18,21,8,16,14,3,14,13,11,9,15,7,6,13,4,16,8,12,9,7,11,15,10,7,17,15,18,9,13,11,25,19,8,26,13,5,4,9,9,10
23.05.2022 02:00,6,17,5,15,17,14,13,0,10,16,21,9,12,11,2,19,10,10,11,17,7,6,12,6,18,6,7,10,8,9,12,9,6,15,10,18,9,12,11,22,14,9,21,8,6,4,10,10,12
23.05.2022 03:00,5,23,6,13,13,11,9,0,7,21,22,9,22,8,3,20,10,9,7,14,6,14,16,5,19,9,8,9,7,10,10,8,7,10,8,16,10,11,16,26,15,11,24,8,7,4,11,12,15
23.05.2022 04:00,5,38,5,11,12,10,9,0,6,34,22,9,19,7,2,20,12,11,8,14,7,18,11,3,16,9,9,16,7,12,26,10,8,13,8,37,13,11,25,26,15,11,39,9,11,3,20,25,14
23.05.2022 05:00,5,48,8,19,28,15,11,0,13,21,33,10,19,9,5,36,16,16,13,34,8,29,15,7,16,13,9,25,10,17,36,12,7,27,13,42,27,12,30,26,23,15,39,14,25,3,16,38,15
23.05.2022 06:00,5,49,10,32,44,23,18,0,12,37,43,11,23,10,4,40,19,18,14,28,13,46,16,14,13,19,13,48,14,24,24,11,8,24,19,74,34,15,52,38,45,25,41,17,40,3,16,33,56
23.05.2022 07:00,5,48,20,31,40,29,15,2,11,40,48,13,20,11,4,25,23,22,12,32,13,46,17,21,12,26,16,43,19,35,30,11,8,32,25,78,24,14,58,40,41,22,33,24,36,3,20,41,55
23.05.2022 08:00,7,47,12,34,56,33,25,4,12,28,41,11,22,15,7,17,35,22,11,30,9,21,18,20,10,26,13,47,20,46,16,15,8,39,36,53,21,18,66,25,33,17,28,23,24,3,12,31,36
23.05.2022 09:00,9,32,8,22,37,19,14,3,11,21,14,8,20,21,6,10,38,27,23,23,11,14,22,14,14,24,18,56,23,44,14,12,9,38,33,61,13,11,58,20,41,15,21,19,12,4,10,27,16
23.05.2022 10:00,12,25,9,14,21,15,8,3,12,15,11,7,27,11,4,9,19,18,17,23,8,9,22,15,9,18,11,32,19,41,17,11,8,22,16,43,12,7,56,14,38,14,12,25,12,5,11,21,10
23.05.2022 11:00,13,20,7,10,21,14,7,1,8,10,9,6,20,9,5,9,16,17,12,8,8,7,10,17,10,15,8,26,13,28,17,7,6,13,16,44,15,7,66,20,21,12,9,15,11,4,25,20,11
23.05.2022 12:00,9,17,5,10,18,15,7,0,6,11,11,4,9,8,4,8,13,15,15,7,6,7,8,15,7,11,6,22,11,21,13,5,5,10,11,40,6,11,42,26,19,11,6,12,11,4,25,19,10
23.05.2022 13:00,5,20,5,9,25,13,5,0,7,9,10,4,7,5,5,7,12,14,12,6,7,7,8,13,5,10,6,23,8,25,17,4,5,9,8,33,5,12,33,20,21,13,6,15,9,4,17,21,24
23.05.2022 14:00,4,24,5,18,34,13,4,1,9,8,10,6,9,6,6,6,17,12,10,7,10,8,8,12,4,11,5,20,8,25,9,5,5,8,11,42,10,7,31,22,30,14,8,8,12,3,13,18,12
23.05.2022 15:00,5,22,7,14,43,13,7,2,9,9,11,3,14,6,3,8,24,9,9,10,11,8,10,21,6,10,6,29,10,31,5,5,4,12,16,37,15,8,30,22,24,14,12,8,15,3,16,18,12
23.05.2022 16:00,8,23,7,25,48,19,8,1,14,14,13,4,20,10,11,9,21,9,5,12,11,9,17,18,5,10,6,68,16,36,10,6,5,39,21,68,10,8,45,20,31,15,17,9,10,3,10,19,14
23.05.2022 17:00,5,19,6,27,56,22,8,1,8,16,10,3,24,8,7,9,22,19,9,10,8,7,13,18,6,20,13,44,14,49,14,6,5,11,14,31,19,7,65,25,27,16,8,22,12,4,13,18,27
23.05.2022 18:00,4,18,6,23,56,27,11,3,5,15,14,5,28,7,9,9,21,14,15,11,6,8,13,13,8,21,12,54,19,35,19,6,6,8,10,27,18,10,32,39,26,11,8,15,10,4,18,11,13
23.05.2022 19:00,4,12,6,8,24,13,5,3,6,11,10,4,15,8,10,7,20,10,17,12,7,6,15,13,10,11,13,69,19,36,13,6,9,11,10,13,15,9,21,27,37,7,6,13,10,5,20,11,8
23.05.2022 20:00,3,11,12,14,18,11,5,13,4,10,9,4,12,6,6,6,18,9,7,8,9,9,13,12,8,5,8,48,9,22,19,4,4,10,9,18,15,8,14,15,23,7,5,12,9,4,13,18,7
23.05.2022 21:00,3,8,6,10,12,10,6,7,5,6,7,5,10,6,12,7,11,7,8,10,7,7,5,9,9,10,9,35,13,23,18,4,6,9,9,17,9,9,18,13,28,3,5,7,11,4,5,11,5
23.05.2022 22:00,3,8,6,10,12,10,6,0,5,5,6,4,9,5,5,6,13,7,7,7,5,8,7,9,4,6,9,23,13,11,15,5,4,13,8,8,8,6,20,10,15,4,4,5,12,3,12,7,6
23.05.2022 23:00,3,7,4,9,12,9,6,1,5,6,4,4,6,5,4,5,9,5,4,9,5,4,6,9,3,6,9,26,13,11,12,4,4,10,6,7,6,10,14,7,15,5,3,3,8,3,38,7,6
23.05.2022 24:00,3,6,4,9,9,8,6,0,4,5,5,3,6,6,7,4,8,7,4,5,4,6,5,7,3,7,7,33,14,11,13,3,5,9,8,6,6,10,8,6,10,10,5,4,10,3,8,6,4
24.05.2022 01:00,2,6,6,7,9,9,7,11,7,5,4,4,6,6,3,4,10,8,5,3,4,4,5,6,4,5,9,24,11,13,13,4,6,13,9,6,9,11,7,7,9,7,4,5,6,3,5,7,4
24.05.2022 02:00,2,8,7,8,7,6,6,7,10,6,4,2,6,9,10,4,6,10,6,2,4,4,5,3,5,4,7,21,8,13,16,4,9,9,10,8,8,8,6,6,8,9,5,5,5,3,4,10,6
24.05.2022 03:00,2,7,7,10,9,11,6,1,9,8,4,2,6,7,5,3,9,6,6,2,4,5,6,2,5,3,7,14,5,9,14,3,7,17,9,8,8,11,11,6,9,10,6,5,6,3,4,9,6
24.05.2022 04:00,1,5,7,9,9,12,4,4,16,8,5,3,18,6,6,4,18,10,8,4,5,6,6,3,5,3,5,25,10,12,14,3,9,17,10,11,8,8,21,11,13,11,6,5,5,4,4,10,7
24.05.2022 05:00,2,19,17,8,12,14,6,0,11,9,7,3,14,5,2,5,25,12,10,5,8,9,11,8,7,5,6,50,11,16,18,5,7,11,13,25,13,8,31,21,20,20,8,6,7,4,6,12,10
24.05.2022 06:00,2,27,10,8,16,16,12,4,8,8,18,3,17,10,3,7,31,16,16,8,13,13,18,15,7,10,13,99,24,25,26,5,8,18,24,43,23,8,39,28,36,19,9,10,16,4,10,15,18
24.05.2022 07:00,5,33,14,12,22,16,9,13,15,11,22,4,23,9,7,9,30,24,17,13,#,20,26,15,9,20,23,93,35,51,28,6,7,21,28,40,27,8,39,21,37,21,11,14,21,5,13,16,25
24.05.2022 08:00,4,27,10,15,30,15,6,3,6,9,20,4,14,5,6,6,24,20,15,13,    # ,10,32,27,11,21,22,86,32,59,29,5,7,19,29,33,17,8,45,28,38,10,12,12,16,5,23,12,23
24.05.2022 09:00,5,21,9,10,27,14,6,7,5,5,18,3,13,4,6,6,25,12,13,9,6,8,26,11,9,13,15,82,25,58,18,5,8,24,26,30,10,16,53,26,28,9,12,15,11,4,6,13,16
24.05.2022 10:00,3,20,8,11,23,14,4,1,4,5,14,2,9,5,6,6,31,15,17,7,6,7,23,20,6,10,10,76,16,55,16,4,4,12,16,24,13,12,60,34,34,8,8,12,12,7,5,13,14
24.05.2022 11:00,2,19,5,7,20,13,3,11,6,3,17,2,9,2,12,5,34,12,14,7,5,6,17,10,6,10,10,81,21,44,18,4,5,18,17,23,8,2,49,29,47,4,11,20,10,5,6,12,11
24.05.2022 12:00,2,14,4,10,33,15,3,6,6,4,18,2,10,2,7,5,21,7,15,7,7,8,23,11,7,8,14,81,19,29,16,2,6,21,14,24,9,3,43,23,28,9,9,12,8,3,6,17,11
24.05.2022 13:00,3,12,4,12,38,17,8,7,6,5,17,2,9,2,10,6,24,10,11,6,5,10,24,12,7,8,13,88,18,30,18,3,2,14,14,15,17,2,58,19,23,7,8,10,8,2,4,16,26
24.05.2022 14:00,3,15,4,11,36,17,6,6,4,3,13,2,8,1,4,4,21,7,10,6,6,8,24,14,6,8,11,83,15,33,12,4,2,20,8,14,12,2,67,15,27,4,7,13,8,2,3,10,    # 
24.05.2022 15:00,4,17,5,10,32,11,3,2,6,3,19,2,10,2,6,5,28,9,13,6,5,8,25,14,6,9,11,76,14,36,15,4,2,13,17,22,13,2,43,16,36,3,7,6,14,2,3,9,22
24.05.2022 16:00,3,19,5,8,23,11,3,7,8,4,21,2,12,2,8,6,31,8,8,7,6,8,25,19,6,8,9,74,15,33,15,3,2,18,11,22,10,3,49,17,30,5,8,8,15,3,4,10,25
24.05.2022 17:00,2,20,5,8,23,15,4,7,5,3,14,2,11,2,8,5,37,10,7,11,6,8,22,21,5,10,11,74,27,31,18,4,2,15,11,25,5,3,40,15,26,6,9,5,11,4,4,12,28
24.05.2022 18:00,3,17,7,10,22,15,6,9,5,6,18,2,8,2,12,3,33,9,9,9,6,6,14,21,5,10,12,68,25,20,15,4,4,21,12,24,9,3,33,14,43,4,8,7,9,4,4,12,15
24.05.2022 19:00,3,23,11,7,18,17,6,2,5,6,18,2,12,3,6,5,31,9,8,11,5,7,11,17,9,14,12,44,20,17,14,4,7,29,10,23,13,5,21,12,48,4,6,10,7,4,5,15,11
24.05.2022 20:00,4,21,33,8,20,24,7,0,4,5,20,3,12,3,7,5,18,9,7,11,9,5,13,16,10,13,14,50,19,15,14,7,5,27,15,30,17,8,21,10,43,6,8,11,9,4,5,15,14
24.05.2022 21:00,3,21,39,10,14,9,8,0,3,9,30,4,15,3,15,10,18,9,6,9,7,12,13,15,8,13,15,54,22,17,17,7,5,26,20,22,12,9,18,11,29,7,18,11,17,4,6,23,22
24.05.2022 22:00,2,22,24,10,16,12,9,0,4,9,27,5,13,4,3,11,18,13,7,9,9,22,15,19,7,13,16,57,24,19,16,7,6,21,22,19,12,8,17,13,29,10,14,9,19,5,5,19,27
24.05.2022 23:00,3,14,36,13,18,14,9,0,8,18,18,4,9,5,4,14,12,9,7,10,7,25,10,11,7,12,17,45,18,17,17,15,10,21,18,17,7,8,14,13,24,10,8,9,11,5,5,13,16
24.05.2022 24:00,3,10,30,12,17,15,13,0,6,15,24,4,12,6,8,13,14,7,9,7,6,19,7,10,8,12,15,36,17,17,17,10,10,12,13,11,10,8,10,14,17,9,7,8,11,5,4,14,15
