Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Angerstraße,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
22.07.2022 12:00,14,15,16,21,19,15,17,19,4,19,16,23,17,13,10,23,21,20,14,16,14,3,21,20,16,10,20,6,17,10,19,9,2
22.07.2022 13:00,13,14,15,21,13,14,19,19,2,15,17,22,15,15,14,20,23,20,13,16,13,2,20,21,14,13,21,9,13,10,24,11,6
22.07.2022 14:00,15,9,13,18,17,16,17,19,2,14,12,22,16,12,16,21,23,21,13,16,15,5,20,20,15,17,14,14,10,9,20,12,18
22.07.2022 15:00,17,9,13,15,20,16,17,19,2,15,18,22,15,15,21,19,22,21,17,17,15,10,20,20,16,20,19,13,3,9,20,13,22
22.07.2022 16:00,19,10,13,15,19,11,13,19,2,16,16,21,13,14,15,16,25,22,17,18,13,20,20,20,17,25,19,14,12,12,20,13,20
22.07.2022 17:00,19,9,14,14,16,13,11,19,4,17,23,19,13,17,19,14,22,22,17,19,15,21,19,21,18,20,20,16,13,11,20,14,24
22.07.2022 18:00,19,8,16,16,21,12,13,20,5,19,23,17,13,16,21,12,21,22,13,22,14,21,21,21,19,19,19,17,19,13,22,17,28
22.07.2022 19:00,21,9,18,17,14,16,11,21,12,21,19,17,16,19,25,14,22,22,13,23,14,27,23,20,18,20,30,20,11,14,20,15,41
22.07.2022 20:00,23,13,20,22,21,15,10,20,46,22,22,16,23,26,20,13,26,23,13,24,19,19,24,21,21,25,26,18,30,14,19,15,40
22.07.2022 21:00,22,17,21,23,26,22,11,18,38,19,24,19,24,27,25,16,31,25,16,26,22,25,23,23,24,32,27,21,39,14,19,17,33
22.07.2022 22:00,20,25,24,24,33,26,    # ,16,49,18,26,19,24,21,29,22,31,25,18,29,19,32,16,24,27,34,25,22,27,14,18,20,28
22.07.2022 23:00,16,25,24,23,33,28,    # ,16,41,20,36,22,23,23,34,23,27,23,14,22,17,35,13,26,26,46,23,22,24,14,17,21,26
22.07.2022 24:00,15,26,24,26,28,26,    # ,17,42,19,29,22,25,19,34,22,22,21,13,20,18,32,12,26,29,38,27,15,24,14,15,21,27
23.07.2022 01:00,16,30,22,23,32,23,7,17,26,15,33,24,26,11,16,20,19,17,12,17,15,82,16,23,25,32,59,15,28,13,13,18,35
23.07.2022 02:00,16,29,18,20,19,20,10,17,25,15,29,23,22,17,22,19,16,14,11,16,11,23,12,21,23,35,42,14,24,12,10,18,20
23.07.2022 03:00,16,29,17,18,15,27,10,18,21,13,31,21,21,17,20,18,20,16,15,19,10,35,10,20,22,30,28,14,21,15,9,16,22
23.07.2022 04:00,9,24,18,16,20,25,7,18,24,10,15,18,23,19,20,18,14,12,12,13,10,30,9,20,22,26,8,13,20,12,11,15,23
23.07.2022 05:00,8,18,14,15,16,15,11,19,20,13,27,15,18,20,24,14,13,9,8,10,14,10,9,21,22,37,2,13,27,17,12,16,26
23.07.2022 06:00,8,17,12,14,13,9,8,20,17,10,18,12,16,18,7,12,15,10,9,12,16,13,8,22,22,18,2,13,26,17,10,18,21
23.07.2022 07:00,8,17,13,17,13,11,6,19,16,12,14,13,11,12,3,12,13,11,10,15,17,9,8,21,22,9,3,12,17,12,9,18,20
23.07.2022 08:00,10,20,16,21,14,13,8,19,9,11,3,14,11,8,5,13,3,12,9,14,14,2,8,18,18,5,3,14,2,11,9,21,27
23.07.2022 09:00,10,25,15,20,20,19,8,19,4,10,4,17,12,8,7,14,2,15,10,16,10,2,9,21,17,5,3,21,2,9,9,20,32
23.07.2022 10:00,9,26,13,18,13,12,8,19,8,11,25,18,13,20,11,11,3,17,10,16,13,18,9,16,14,2,12,10,2,9,9,18,5
23.07.2022 11:00,9,22,11,16,11,3,14,19,21,10,31,15,16,22,15,12,4,17,8,14,12,81,8,12,12,2,43,12,11,10,8,15,2
23.07.2022 12:00,9,17,14,19,15,2,8,19,19,9,28,10,14,9,12,11,4,15,7,14,13,66,6,12,12,3,23,7,35,13,7,14,3
23.07.2022 13:00,10,8,13,20,12,6,6,18,14,11,8,11,12,18,3,12,4,18,8,16,14,2,7,14,14,11,4,8,12,9,9,13,7
23.07.2022 14:00,7,7,16,19,17,14,7,17,7,10,2,13,14,14,10,19,5,20,12,18,12,2,9,13,14,26,2,12,2,9,9,13,16
23.07.2022 15:00,9,11,17,17,16,15,9,16,5,12,2,18,14,20,13,17,9,21,16,19,10,2,10,13,14,2,2,14,2,    # ,9,13,22
23.07.2022 16:00,10,11,15,16,15,10,11,16,5,13,2,25,14,22,15,12,16,21,15,20,13,2,12,16,15,2,9,12,2,#,9,13,18
23.07.2022 17:00,10,13,15,19,17,11,9,16,10,12,11,25,13,16,27,14,17,21,16,19,18,2,13,15,16,3,23,15,4,#,10,12,17
23.07.2022 18:00,12,14,17,20,13,11,11,16,11,14,23,22,12,10,18,15,18,24,18,25,21,2,15,15,17,10,16,12,16,#,9,12,18
23.07.2022 19:00,15,16,17,20,16,8,10,15,17,12,18,19,10,11,2,16,18,26,17,30,21,7,15,12,14,11,29,17,24,#,10,12,18
23.07.2022 20:00,15,18,16,21,18,17,10,14,36,12,23,8,13,24,6,17,18,27,18,30,21,19,12,11,14,14,34,13,27,#,11,12,27
23.07.2022 21:00,14,19,16,20,19,14,11,14,35,12,23,5,16,18,16,18,21,27,12,25,22,31,10,13,14,21,53,19,34,    # ,12,14,20
23.07.2022 22:00,13,28,17,20,16,13,11,15,47,14,36,7,18,18,11,15,16,23,12,22,19,34,10,13,13,31,29,18,31,16,13,14,24
23.07.2022 23:00,14,25,20,23,18,19,13,16,41,14,32,23,20,24,15,11,14,24,13,21,22,42,16,14,12,29,22,18,30,16,16,15,25
23.07.2022 24:00,15,24,18,23,20,21,13,16,41,15,23,28,24,23,22,11,13,23,13,21,23,52,21,13,13,28,21,13,29,17,11,15,20
24.07.2022 01:00,13,24,18,22,15,22,12,17,34,16,18,25,21,16,12,13,14,23,16,20,18,34,23,11,13,3,24,10,20,19,12,14,13
24.07.2022 02:00,11,24,17,20,17,30,11,18,30,18,32,22,21,15,17,14,14,22,18,23,15,36,23,11,11,15,23,8,15,20,12,14,17
24.07.2022 03:00,12,22,19,22,16,18,13,18,19,16,31,20,23,16,19,16,14,22,18,22,22,28,15,10,11,20,23,10,24,20,13,15,16
24.07.2022 04:00,14,24,22,22,21,18,13,18,20,15,31,23,23,16,17,16,11,22,18,20,27,29,12,9,10,19,16,12,22,20,14,14,17
24.07.2022 05:00,13,21,22,20,16,22,14,18,18,16,41,26,21,13,19,17,9,22,17,20,18,31,13,9,10,24,21,13,21,18,16,13,16
24.07.2022 06:00,13,22,21,21,19,15,12,18,16,15,23,26,23,16,26,18,8,25,20,24,16,20,11,9,10,22,17,10,20,15,14,12,17
24.07.2022 07:00,13,23,18,21,14,19,14,17,4,14,15,18,23,10,33,17,7,27,22,26,17,15,8,11,10,16,11,8,5,13,12,11,13
24.07.2022 08:00,13,25,19,22,12,5,18,17,2,16,13,15,18,2,34,16,7,24,19,24,17,7,11,10,10,2,7,8,2,13,11,11,11
24.07.2022 09:00,12,21,19,19,18,2,15,17,2,17,11,13,12,2,12,17,9,21,18,19,15,5,12,11,11,7,12,8,2,16,14,13,6
24.07.2022 10:00,13,13,17,17,17,7,14,18,2,31,11,8,11,9,26,18,11,17,18,16,11,8,13,13,11,7,13,11,4,11,17,13,10
24.07.2022 11:00,12,13,16,16,13,14,18,17,2,44,13,10,14,14,10,17,13,17,18,15,10,2,15,15,11,7,18,10,7,10,16,11,12
24.07.2022 12:00,13,13,15,15,16,18,15,17,2,44,14,19,16,9,2,19,19,19,19,17,12,2,18,14,11,9,24,5,9,10,17,14,2
24.07.2022 13:00,15,12,15,13,15,17,14,17,2,23,20,24,15,15,2,20,24,20,20,18,12,5,20,15,10,11,10,7,14,10,15,15,10
24.07.2022 14:00,16,11,15,13,19,16,12,17,2,40,14,25,15,10,2,19,26,20,18,19,10,12,18,14,11,10,18,14,12,11,18,15,23
24.07.2022 15:00,15,10,14,12,16,20,17,16,2,34,7,22,14,8,5,17,23,19,16,18,10,10,16,13,11,16,20,9,9,11,17,14,17
24.07.2022 16:00,17,10,14,11,20,12,12,16,2,24,16,21,14,13,10,16,23,18,17,18,10,17,16,13,12,18,16,15,11,11,16,14,24
24.07.2022 17:00,17,11,14,10,17,15,14,15,2,22,24,22,15,13,13,16,21,18,16,19,10,15,16,14,13,17,15,11,12,12,17,15,15
24.07.2022 18:00,17,12,15,12,15,13,10,16,2,24,17,11,15,15,13,14,21,18,17,19,12,12,17,15,13,15,26,15,19,13,17,16,23
24.07.2022 19:00,18,14,16,14,10,8,13,15,4,25,13,13,16,13,14,13,19,19,17,20,13,18,17,15,14,16,32,22,22,13,17,15,22
24.07.2022 20:00,19,19,16,14,17,13,13,16,29,23,21,20,23,24,18,14,18,20,17,21,15,15,18,14,16,19,44,15,23,14,17,13,29
24.07.2022 21:00,19,22,19,17,16,18,13,18,40,23,26,18,25,19,25,16,26,20,18,22,20,24,22,17,19,25,32,20,42,14,18,15,27
24.07.2022 22:00,19,24,18,16,21,20,14,21,43,24,38,18,25,25,23,18,27,21,20,23,18,30,22,18,21,25,27,16,24,14,18,16,25
24.07.2022 23:00,19,22,19,14,20,23,14,19,47,25,26,17,20,17,17,18,24,20,20,22,16,40,18,18,20,29,21,17,30,13,18,19,17
24.07.2022 24:00,18,25,20,13,19,21,12,19,37,23,31,17,21,22,30,18,23,21,18,22,15,37,17,18,20,24,25,13,27,12,17,17,20
25.07.2022 01:00,21,26,20,14,30,22,10,21,45,23,27,18,25,18,24,19,20,22,16,22,13,34,17,16,18,22,20,11,35,13,18,17,10
25.07.2022 02:00,22,26,19,18,32,17,13,20,39,24,32,21,25,16,16,19,21,23,17,22,11,28,17,15,17,17,23,9,29,14,19,17,14
25.07.2022 03:00,21,27,20,20,26,20,12,20,17,24,29,22,23,18,18,20,19,24,20,23,11,24,16,15,17,20,21,8,25,14,19,17,16
25.07.2022 04:00,20,27,22,20,20,22,10,21,21,23,32,17,23,20,23,20,20,24,18,24,13,27,15,15,17,24,18,12,32,14,19,18,16
25.07.2022 05:00,19,33,22,22,22,22,13,21,26,29,29,16,23,23,19,19,20,27,17,24,12,29,15,16,16,21,22,12,31,13,19,18,14
25.07.2022 06:00,19,42,24,30,26,24,13,22,13,21,28,22,23,19,21,19,17,26,20,22,10,27,15,17,16,26,24,13,20,13,20,19,17
25.07.2022 07:00,18,28,26,31,25,21,14,22,14,21,22,22,23,23,12,19,15,29,22,21,13,28,12,21,16,17,8,15,4,13,20,19,24
25.07.2022 08:00,17,22,45,28,29,13,14,21,8,19,15,25,19,9,9,20,19,29,21,29,19,15,10,22,15,18,2,14,2,12,17,20,29
25.07.2022 09:00,15,16,26,24,31,18,16,19,2,19,2,22,18,11,14,20,20,29,22,22,19,14,12,18,14,19,7,14,9,12,17,20,18
25.07.2022 10:00,16,14,27,23,27,21,14,19,2,18,10,21,18,17,20,21,22,30,24,23,20,11,18,19,15,14,15,23,6,12,20,18,36
25.07.2022 11:00,18,13,22,24,24,20,12,19,2,18,19,31,19,18,18,21,23,30,22,22,17,17,23,21,15,32,19,18,8,13,19,15,13
25.07.2022 12:00,11,12,18,24,18,19,9,19,2,20,22,36,19,15,21,22,23,30,21,24,14,16,24,22,17,25,21,15,11,13,18,15,13
25.07.2022 13:00,11,12,14,20,19,15,10,19,2,19,11,37,19,12,17,20,24,24,16,22,16,13,22,24,18,26,16,15,12,14,19,13,12
25.07.2022 14:00,13,8,14,21,18,16,11,18,2,19,16,30,18,11,19,16,20,29,15,22,17,16,18,24,18,21,21,14,12,13,18,14,8
25.07.2022 15:00,12,9,16,19,24,17,11,16,2,18,14,28,17,13,19,12,19,26,15,24,21,17,13,26,19,21,19,16,13,15,17,13,21
25.07.2022 16:00,12,12,16,17,16,11,12,16,4,18,14,26,16,18,17,10,18,23,14,22,19,11,12,28,20,23,6,10,16,18,12,14,20
25.07.2022 17:00,10,14,18,17,20,13,14,16,12,16,23,21,16,20,15,13,16,20,11,19,17,13,14,28,20,16,10,20,16,18,12,18,27
25.07.2022 18:00,10,16,17,17,19,14,11,16,12,17,20,9,13,8,17,15,15,21,11,18,19,12,15,27,21,20,26,17,16,17,13,19,18
25.07.2022 19:00,12,18,18,17,11,13,9,17,13,14,17,5,26,18,12,15,18,26,19,23,18,17,18,30,22,12,11,21,27,13,13,20,31
25.07.2022 20:00,15,21,23,19,17,15,9,18,6,14,22,3,23,17,30,16,19,26,23,23,18,21,21,31,25,44,20,    # ,24,12,18,24,37
25.07.2022 21:00,19,20,24,17,23,24,9,23,17,17,22,4,17,29,17,18,16,26,20,21,17,24,22,29,29,8,27,    # ,22,14,31,22,23
25.07.2022 22:00,16,18,23,17,22,30,    # ,22,69,16,25,3,13,39,13,18,14,26,20,22,16,20,16,23,24,15,16,    # ,32,15,19,20,25
25.07.2022 23:00,16,11,22,14,38,50,    # ,18,58,19,17,3,11,14,21,14,17,25,21,20,11,15,12,21,23,12,17,    # ,24,19,19,17,27
25.07.2022 24:00,11,11,19,15,16,10,    # ,18,37,19,26,9,13,2,42,12,15,18,17,17,12,40,10,24,26,2,25,    # ,2,17,16,15,18
26.07.2022 01:00,9,13,15,16,11,5,4,18,25,15,19,18,22,2,46,12,10,12,13,14,11,30,10,24,24,16,35,6,2,18,13,14,20
26.07.2022 02:00,6,12,16,19,23,22,6,17,36,14,22,22,14,11,17,13,11,12,11,13,7,25,6,25,23,22,20,9,11,18,13,14,20
26.07.2022 03:00,6,10,17,18,18,13,7,16,35,11,27,20,14,20,4,12,10,9,9,10,6,28,8,19,19,20,16,12,21,18,10,13,30
26.07.2022 04:00,7,9,17,17,17,14,7,15,20,13,22,17,13,19,6,11,8,7,7,8,5,23,10,20,19,16,18,11,16,19,10,14,20
26.07.2022 05:00,8,8,18,20,18,15,6,14,22,15,21,18,10,18,7,12,7,7,6,8,5,14,12,21,20,16,15,11,20,16,12,16,10
26.07.2022 06:00,7,8,15,21,20,28,6,14,19,13,19,18,8,17,8,11,6,12,6,10,4,12,13,23,20,12,16,9,11,15,11,16,11
26.07.2022 07:00,5,8,10,17,14,3,7,14,15,13,21,13,10,9,12,11,7,15,5,11,3,15,8,20,17,10,15,11,12,13,10,17,14
26.07.2022 08:00,5,7,10,18,19,5,6,15,4,13,19,10,13,12,13,11,9,17,7,12,4,31,8,17,15,6,16,10,5,12,8,15,17
26.07.2022 09:00,6,8,9,15,17,7,5,14,2,12,6,5,14,15,14,10,9,19,10,13,4,8,7,18,14,5,3,7,22,9,7,12,15
26.07.2022 10:00,4,7,9,13,18,2,5,14,2,12,4,2,14,17,13,8,9,21,8,9,6,2,7,19,14,6,8,12,7,7,6,9,13
26.07.2022 11:00,4,9,7,11,15,2,5,13,4,10,15,3,10,17,26,8,14,    # ,9,8,5,2,6,21,17,6,27,10,11,7,8,7,9
26.07.2022 12:00,4,7,7,10,9,5,8,13,2,10,15,5,7,14,15,9,14,15,7,8,7,4,5,23,16,6,14,9,15,6,10,5,3
26.07.2022 13:00,5,7,7,11,14,10,9,12,2,12,12,6,10,14,14,5,11,15,6,8,7,8,7,14,10,10,13,10,4,7,8,5,8
26.07.2022 14:00,6,7,6,10,13,8,6,12,2,12,15,2,8,14,18,5,12,16,7,8,7,5,6,12,9,9,9,8,14,8,5,6,14
26.07.2022 15:00,7,5,6,12,14,11,5,12,2,8,9,9,13,10,17,5,12,17,7,10,9,8,5,13,10,17,16,13,10,9,4,7,13
26.07.2022 16:00,9,4,6,12,15,6,5,12,2,7,14,11,11,7,10,7,10,17,9,11,8,9,5,14,10,13,18,12,15,9,4,7,15
26.07.2022 17:00,6,4,6,12,14,8,5,12,2,8,10,6,7,16,14,6,11,18,9,11,6,9,3,13,10,12,18,10,4,8,5,8,23
26.07.2022 18:00,6,6,6,10,11,10,4,12,2,7,17,7,7,10,13,7,8,20,9,12,4,8,5,11,10,11,15,10,7,8,5,8,13
26.07.2022 19:00,7,7,5,9,10,8,5,12,10,7,11,10,7,16,14,7,8,19,10,12,6,16,6,11,10,15,41,11,17,7,5,11,19
26.07.2022 20:00,8,11,5,8,10,5,5,11,12,7,10,11,6,10,11,8,10,20,9,13,8,18,6,11,11,11,22,11,24,7,5,11,20
26.07.2022 21:00,9,14,7,8,7,6,3,12,10,7,15,4,8,14,10,8,10,18,9,14,10,15,4,11,11,19,15,15,25,7,5,12,26
26.07.2022 22:00,8,16,7,9,10,8,4,12,15,8,17,7,9,13,8,9,10,19,11,12,12,17,5,12,12,20,15,18,22,7,6,17,23
26.07.2022 23:00,8,17,8,9,14,12,5,12,12,8,21,8,21,15,13,8,9,20,13,14,13,19,8,13,12,14,10,12,20,7,7,18,20
26.07.2022 24:00,7,17,9,9,11,14,5,12,12,8,29,26,9,10,13,5,12,18,12,14,11,18,10,14,13,15,15,12,17,7,8,15,20
27.07.2022 01:00,13,19,8,8,17,15,6,12,11,7,28,21,9,6,13,6,10,18,11,12,7,21,11,13,11,18,12,8,14,6,8,14,26
27.07.2022 02:00,18,20,8,9,11,13,2,12,11,7,15,23,10,9,9,8,10,15,8,11,5,15,9,13,9,12,11,5,11,8,9,14,20
27.07.2022 03:00,15,21,8,9,10,9,3,12,15,6,25,21,12,10,11,9,8,15,9,9,5,21,8,12,9,16,13,5,12,10,10,12,12
27.07.2022 04:00,15,23,9,10,12,9,6,12,13,7,12,20,13,11,11,9,9,16,12,9,3,13,6,12,9,15,12,7,13,12,11,10,9
27.07.2022 05:00,15,26,9,13,12,11,7,12,14,8,19,21,12,11,8,9,10,17,13,11,3,18,5,13,9,12,9,7,15,13,12,11,12
27.07.2022 06:00,16,27,9,17,17,12,8,12,31,8,19,21,10,12,10,11,12,17,12,12,4,19,5,14,10,14,14,7,13,14,11,10,17
27.07.2022 07:00,15,22,12,18,17,14,9,12,2,8,10,22,11,9,14,11,11,18,12,14,4,21,5,15,10,13,15,6,5,17,10,7,14
27.07.2022 08:00,12,18,16,22,19,19,8,12,5,9,11,21,15,12,12,11,11,21,17,19,7,24,5,16,10,9,22,3,2,18,9,7,17
27.07.2022 09:00,13,17,16,20,22,17,9,11,24,9,7,24,11,11,15,12,8,21,14,20,9,18,5,25,12,10,24,4,7,25,9,8,11
27.07.2022 10:00,14,15,14,18,21,21,9,11,5,10,8,22,10,3,14,14,3,22,12,18,10,16,6,#,16,7,21,6,4,22,10,8,12
27.07.2022 11:00,24,16,12,18,17,15,11,10,10,8,8,21,9,2,17,15,4,23,13,18,7,12,8,#,15,12,24,7,2,18,10,7,13
27.07.2022 12:00,23,12,12,18,14,16,10,9,17,9,17,21,11,5,11,14,7,18,12,17,6,15,9,#,16,20,29,5,20,15,11,6,9
27.07.2022 13:00,22,9,12,18,14,11,10,9,5,13,12,19,9,10,13,15,11,19,13,16,8,8,11,#,19,10,28,8,5,13,12,8,10
27.07.2022 14:00,28,8,11,18,17,14,10,9,10,12,11,15,13,11,12,14,14,22,14,17,8,7,9,#,18,16,17,9,10,12,10,9,16
27.07.2022 15:00,24,10,11,17,18,13,10,10,19,9,13,21,13,11,10,12,16,21,16,19,8,9,10,#,19,23,39,9,11,8,8,8,18
27.07.2022 16:00,19,9,12,18,18,13,8,10,16,10,4,24,14,9,13,12,15,22,18,20,8,10,9,#,16,20,24,9,8,8,8,8,11
27.07.2022 17:00,23,9,13,19,14,13,10,10,31,12,13,24,15,18,12,12,15,19,18,22,11,15,10,#,13,13,23,12,11,8,9,9,7
27.07.2022 18:00,21,11,13,18,14,10,12,11,13,13,18,22,14,9,15,11,17,18,17,20,12,17,10,#,18,17,20,12,5,8,10,10,24
27.07.2022 19:00,19,9,21,19,13,10,10,11,2,12,15,18,12,15,16,12,20,19,17,20,14,18,13,#,22,17,19,16,18,8,12,10,19
27.07.2022 20:00,16,10,14,19,20,13,9,11,10,13,12,17,13,18,17,11,22,21,14,20,15,18,16,#,23,15,20,12,23,8,13,10,28
27.07.2022 21:00,16,10,16,19,25,11,11,11,18,15,16,17,14,16,16,13,23,22,16,21,15,21,18,#,21,14,17,10,25,9,14,10,30
27.07.2022 22:00,18,11,15,19,12,12,9,11,13,19,19,11,15,14,15,13,20,21,16,21,15,20,18,#,20,17,12,9,25,11,16,10,20
27.07.2022 23:00,18,10,18,19,13,11,9,12,36,20,19,8,16,12,12,14,21,20,14,21,13,21,16,#,20,13,15,10,19,12,19,9,13
27.07.2022 24:00,17,11,17,17,15,14,10,12,23,17,20,9,16,12,14,14,18,18,9,18,12,19,15,#,24,15,15,7,20,11,20,8,10
28.07.2022 01:00,17,13,15,17,14,11,9,12,21,18,17,11,16,15,14,14,14,20,7,18,10,17,14,#,25,10,15,6,12,13,18,8,10
28.07.2022 02:00,17,14,13,18,10,9,9,11,8,21,23,4,18,12,11,13,15,22,9,18,7,16,14,#,24,10,17,5,14,15,16,7,11
28.07.2022 03:00,19,13,14,20,9,12,10,11,8,19,13,3,20,15,14,15,17,25,14,21,7,15,12,#,23,17,11,6,13,13,16,7,13
28.07.2022 04:00,21,12,16,22,12,11,10,11,20,18,14,3,21,11,16,15,17,26,9,25,9,16,11,#,24,18,10,9,13,13,14,7,14
28.07.2022 05:00,22,11,19,28,12,13,8,12,2,19,20,4,25,12,21,16,16,25,13,23,10,18,10,#,23,25,16,7,19,15,14,7,14
28.07.2022 06:00,24,12,23,33,15,17,8,12,2,22,15,5,25,12,25,15,16,23,16,21,11,19,10,#,22,19,24,8,16,16,15,8,15
28.07.2022 07:00,22,10,24,30,20,16,13,13,7,18,13,25,21,15,19,16,18,21,15,20,9,24,11,#,16,14,28,8,5,16,17,9,17
28.07.2022 08:00,18,10,22,28,23,13,12,14,4,13,11,33,18,4,7,15,17,17,14,17,10,25,11,#,10,9,17,11,2,18,16,10,19
28.07.2022 09:00,17,11,19,22,21,15,13,14,4,10,8,30,18,2,10,15,14,16,17,16,14,26,8,#,10,14,22,11,2,16,14,11,15
28.07.2022 10:00,14,12,18,23,21,15,11,15,26,11,13,32,16,9,13,19,17,17,20,17,19,27,8,#,10,13,28,10,3,13,10,10,19
28.07.2022 11:00,12,14,18,27,    # ,17,10,15,2,10,19,31,16,18,14,22,19,18,20,16,19,23,13,#,11,13,24,10,3,12,9,9,16
28.07.2022 12:00,12,15,    # ,23,19,19,13,15,2,11,19,28,14,16,13,22,16,17,17,16,18,16,16,#,12,18,23,8,9,11,10,9,5
28.07.2022 13:00,11,15,12,21,21,15,14,14,2,13,13,26,13,13,11,18,15,14,16,16,17,17,21,#,13,14,22,8,11,11,10,11,13
28.07.2022 14:00,12,14,11,18,17,15,13,14,2,12,18,26,13,10,14,18,15,14,15,15,16,22,21,#,13,17,26,11,11,13,9,12,27
28.07.2022 15:00,12,15,11,16,20,13,12,14,3,12,23,26,13,12,11,19,34,14,14,15,12,24,20,#,14,19,35,15,11,13,11,14,22
28.07.2022 16:00,12,15,13,18,16,13,11,14,6,12,12,23,12,15,15,18,40,14,17,15,16,26,18,#,14,21,20,12,19,14,11,14,14
28.07.2022 17:00,16,15,13,18,18,10,11,14,12,13,22,22,12,17,9,17,33,14,18,17,17,27,17,#,15,18,11,12,20,15,12,16,23
28.07.2022 18:00,15,14,15,18,15,12,10,14,10,16,16,21,12,12,16,17,21,14,17,18,15,25,20,#,15,13,19,10,10,16,12,17,29
28.07.2022 19:00,14,13,16,19,12,10,6,14,9,17,16,21,13,14,15,18,21,13,15,18,17,27,20,#,16,17,18,18,18,15,12,16,32
28.07.2022 20:00,15,14,16,19,17,13,2,14,18,19,18,23,13,23,15,20,20,15,16,20,18,25,21,#,17,18,26,12,19,15,14,18,25
28.07.2022 21:00,12,16,18,20,19,14,2,14,29,24,24,22,15,13,16,7,18,18,18,22,20,27,15,#,19,19,25,13,29,15,14,19,27
28.07.2022 22:00,9,17,20,21,19,15,2,16,11,19,18,19,17,23,18,3,16,18,16,21,21,24,10,#,20,20,20,17,25,15,14,20,24
28.07.2022 23:00,5,30,19,17,    # ,22,4,16,17,21,23,18,18,25,12,4,14,13,11,15,25,24,11,#,20,18,19,14,18,16,10,19,22
28.07.2022 24:00,2,21,14,9,    # ,25,2,16,23,20,15,17,15,18,19,4,10,8,8,11,18,21,10,#,19,16,17,17,17,15,9,18,19
29.07.2022 01:00,4,20,9,8,    # ,11,2,17,11,15,8,17,15,19,15,6,9,8,8,9,11,26,9,#,18,12,18,17,17,16,8,20,26
29.07.2022 02:00,4,15,9,8,    # ,13,2,18,16,10,15,15,14,14,17,4,10,7,7,9,9,19,9,#,17,14,17,16,16,16,7,21,19
29.07.2022 03:00,3,15,12,13,10,14,2,18,22,8,17,17,15,14,13,4,12,5,3,7,16,23,7,#,19,16,19,17,17,15,6,19,20
29.07.2022 04:00,4,16,14,17,10,7,2,17,21,9,21,18,14,17,12,4,14,5,3,6,19,18,7,#,21,15,17,16,17,15,5,17,17
29.07.2022 05:00,4,18,15,19,10,9,2,17,21,8,20,14,15,19,8,5,12,7,3,6,15,23,7,#,20,17,18,14,19,16,5,16,22
29.07.2022 06:00,4,22,14,20,13,11,3,17,19,9,21,12,18,28,6,5,11,11,4,6,11,25,7,#,20,18,22,16,18,15,6,16,23
29.07.2022 07:00,3,28,14,25,14,11,5,17,28,8,41,14,21,40,8,6,9,15,4,9,16,34,6,#,20,19,20,15,16,15,6,15,22
29.07.2022 08:00,3,27,15,25,22,8,6,18,24,9,13,12,16,17,8,6,8,15,7,10,13,25,5,#,20,30,14,11,21,15,6,15,25
29.07.2022 09:00,3,18,12,15,16,2,7,17,4,9,3,11,14,12,5,6,10,15,7,10,7,29,5,#,17,21,22,22,18,16,6,15,18
29.07.2022 10:00,6,13,10,16,15,6,7,18,14,8,20,13,15,17,6,7,11,18,9,11,7,26,5,#,12,18,19,9,5,17,6,16,12
29.07.2022 11:00,7,10,10,16,10,8,9,20,12,6,25,17,12,17,8,9,14,25,11,13,8,20,5,#,10,35,18,2,15,18,6,17,30
29.07.2022 12:00,7,8,11,16,14,9,8,20,23,8,27,19,8,16,6,11,14,24,14,17,9,22,6,#,10,14,13,2,12,16,7,19,28
29.07.2022 13:00,8,9,12,16,17,11,9,21,13,8,8,19,7,29,6,14,11,24,16,18,11,26,6,#,10,17,21,4,6,13,9,18,22
29.07.2022 14:00,9,11,11,19,15,11,9,20,9,9,17,20,7,27,10,9,15,25,18,23,9,21,8,#,10,14,26,9,8,15,10,17,22
29.07.2022 15:00,8,13,10,20,16,10,6,20,    # ,10,23,28,9,2,12,13,14,29,15,26,9,28,11,#,10,12,34,6,18,16,10,19,43
29.07.2022 16:00,9,12,10,20,20,12,2,20,    # ,11,25,32,13,2,15,30,13,23,13,22,17,41,14,#,11,12,11,18,69,17,10,27,53
29.07.2022 17:00,10,14,12,19,19,10,2,21,    # ,11,23,31,16,2,15,43,13,26,14,25,14,41,16,#,12,14,12,13,7,19,9,27,26
