Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Aschaffenburg/Bussardweg,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bad Reichenhall/Kirchholzstraße,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burgbernheim/Grüne Au,Burghausen/Marktler Straße,Erlangen/Kraepelinstraße,Garmisch-Partenkirchen/Wasserwerk,Hof/LfU,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kempten (Allgäu)/Westendstraße,Kleinwallstadt/Hofstetter Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,Mehring/Sportplatz,München/Allach,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Neustadt a.d. Aisch/An der Weißen Marter,Neustadt a.d.Donau/Eining,Nürnberg/Bahnhof,Nürnberg/Muggenhof,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Oettingen/Goethestraße,Passau/Stelzhamerstraße,Regensburg/Rathaus,Saal a.d.Donau/Regensburger Straße,Schwabach/Angerstraße,Schwandorf/Wackersdorfer Straße,Schweinfurt/Obertor,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Weiden i.d.OPf./Nikolaistraße,Würzburg/Stadtring Süd
16.03.2022 02:00,8,13,26,17,17,22,14,10,13,11,12,11,11,12,26,6,9,9,6,23,17,16,13,21,11,15,12,36,19,21,27,14,5,17,15,15,19,8,9,    # ,9,12,9,18,7,16,12,24
16.03.2022 03:00,10,12,11,15,16,19,13,11,12,14,12,13,12,12,27,7,13,7,7,26,12,19,10,20,10,11,11,29,14,17,18,14,6,17,19,18,18,8,8,    # ,8,14,9,14,7,10,11,28
16.03.2022 04:00,10,13,9,16,15,17,15,2,11,16,16,13,12,12,23,8,18,8,7,19,10,14,9,25,8,12,10,28,14,16,20,14,6,15,18,20,19,8,8,    # ,11,16,11,15,6,8,12,26
16.03.2022 05:00,10,13,11,13,17,16,16,2,12,17,15,11,8,11,17,12,14,10,14,27,9,21,11,28,7,10,10,24,9,16,15,15,7,23,23,36,24,9,9,    # ,10,16,9,17,5,8,14,26
16.03.2022 06:00,10,16,14,16,22,16,12,2,14,25,24,7,10,12,15,18,32,14,21,32,8,29,18,31,6,12,12,29,10,15,20,20,6,32,29,52,29,19,15,    # ,21,24,19,23,4,8,25,31
16.03.2022 07:00,9,45,15,16,30,20,11,2,12,37,35,4,21,14,15,18,42,25,21,39,8,36,23,32,7,18,11,46,14,25,23,24,6,45,40,64,31,27,34,    # ,23,37,22,35,4,10,44,46
16.03.2022 08:00,9,67,28,31,45,25,12,3,7,42,42,6,22,13,37,22,29,31,25,41,15,40,23,27,9,32,10,48,21,37,15,23,7,47,41,68,28,18,33,    # ,17,39,34,45,4,17,51,49
16.03.2022 09:00,11,49,32,26,43,26,14,8,7,37,36,17,15,21,23,19,21,21,15,37,19,29,22,26,8,30,10,44,23,39,17,22,6,46,40,63,21,9,17,    # ,14,35,21,28,4,13,26,57
16.03.2022 10:00,14,27,24,20,29,21,11,9,10,39,28,9,11,32,16,14,22,16,12,32,19,15,16,30,7,23,11,49,21,42,15,12,4,37,34,67,21,7,14,    # ,    # ,18,10,19,3,11,17,49
16.03.2022 11:00,15,24,29,16,24,17,9,4,18,34,22,6,11,16,12,14,18,17,13,14,10,12,10,32,7,25,10,42,19,39,16,6,4,29,12,52,21,7,13,    # ,    # ,11,12,11,4,12,17,47
16.03.2022 12:00,11,21,6,16,28,20,10,6,11,19,22,5,10,7,7,9,16,17,12,9,7,8,8,27,9,23,10,36,16,30,17,12,5,17,15,43,19,6,17,    # ,    # ,9,9,9,4,10,14,14
16.03.2022 13:00,6,18,7,13,20,17,9,6,16,14,12,5,10,6,7,10,12,17,10,11,8,8,10,28,9,20,11,30,14,28,15,10,4,19,8,38,23,6,18,    # ,    # ,9,12,9,3,8,14,8
16.03.2022 14:00,7,19,8,12,26,17,9,6,15,12,12,5,12,7,8,9,12,15,12,10,8,8,10,37,7,18,11,26,11,22,17,8,4,14,7,39,18,7,17,    # ,    # ,8,12,10,4,8,8,9
16.03.2022 15:00,8,22,8,14,27,16,8,6,14,12,13,5,14,6,8,8,13,13,13,10,8,9,10,33,7,12,10,28,13,22,17,7,4,29,9,44,20,7,17,    # ,    # ,9,8,11,4,8,7,10
16.03.2022 16:00,8,23,10,16,31,19,9,7,12,13,11,6,12,6,8,11,15,15,12,12,7,9,11,37,7,15,10,31,14,22,19,6,4,19,10,42,16,10,23,    # ,    # ,10,13,10,5,10,8,10
16.03.2022 17:00,7,36,16,18,32,21,13,8,14,19,17,6,20,8,9,14,17,24,17,14,7,11,16,34,10,18,10,39,18,26,20,9,5,30,10,52,24,11,26,    # ,    # ,15,16,13,5,8,11,15
16.03.2022 18:00,8,37,19,28,32,27,18,8,13,29,23,8,26,10,11,23,26,23,41,12,11,27,19,37,14,19,11,38,14,34,21,12,7,47,16,60,21,13,33,    # ,19,21,24,19,5,13,13,16
16.03.2022 19:00,9,32,18,31,50,37,22,7,14,48,31,11,19,14,15,33,26,24,36,17,13,36,19,38,15,18,13,34,17,30,25,21,8,34,22,71,29,16,56,    # ,22,28,24,26,5,12,37,24
16.03.2022 20:00,8,56,25,32,40,26,11,10,15,63,33,10,14,18,10,48,37,29,68,18,14,48,16,36,10,23,15,41,21,37,30,16,9,39,27,54,35,23,67,    # ,27,43,26,20,6,14,37,28
16.03.2022 21:00,8,64,17,24,34,19,10,11,19,56,38,8,22,24,11,48,41,36,58,18,9,47,14,39,15,25,14,34,20,32,33,19,9,28,21,41,24,30,62,    # ,21,37,20,16,6,16,22,35
16.03.2022 22:00,9,69,14,23,29,20,9,10,20,54,30,7,23,20,15,17,21,26,52,17,8,43,12,37,28,21,14,22,16,25,23,17,9,25,20,31,17,22,50,    # ,27,27,17,17,6,16,20,29
16.03.2022 23:00,10,52,11,16,17,18,11,7,20,57,50,10,18,14,14,13,15,18,33,11,9,38,10,32,18,14,13,21,13,22,16,18,9,23,19,31,16,13,47,    # ,23,28,14,14,5,19,15,55
16.03.2022 24:00,10,49,10,13,13,15,10,3,19,39,41,10,16,12,12,11,16,15,29,18,8,41,10,24,25,14,11,17,11,22,13,15,9,24,17,24,12,9,38,    # ,19,42,14,13,5,18,17,36
17.03.2022 01:00,10,37,9,14,14,13,10,3,17,40,26,9,19,20,11,11,16,11,14,19,7,37,10,22,17,14,11,16,11,19,12,15,8,22,15,28,13,8,34,    # ,13,41,10,11,5,15,34,17
17.03.2022 02:00,9,32,8,14,14,14,8,3,20,36,11,6,23,13,11,10,23,14,16,17,8,35,9,21,18,14,10,14,10,17,12,14,7,26,16,46,15,9,32,    # ,10,33,11,10,5,13,24,13
17.03.2022 03:00,8,34,9,13,12,13,8,2,17,32,10,6,20,8,12,11,21,15,15,15,8,34,11,18,16,12,10,12,10,17,11,11,7,15,13,26,13,8,27,    # ,12,12,29,9,4,19,12,13
17.03.2022 04:00,8,31,10,13,12,13,8,1,17,29,8,6,24,9,11,10,10,11,19,15,8,31,14,16,18,11,10,13,9,15,11,9,7,16,18,48,13,8,29,    # ,15,10,21,21,5,20,11,16
17.03.2022 05:00,8,42,11,15,12,13,8,2,18,40,12,7,38,8,11,10,20,10,21,19,8,29,10,18,17,12,11,18,11,17,12,10,6,29,24,52,15,11,33,    # ,15,12,12,18,5,14,18,14
17.03.2022 06:00,8,66,13,26,33,16,13,5,19,35,19,8,33,7,12,12,34,19,36,16,12,34,11,18,29,21,10,31,13,19,14,15,6,60,49,83,19,14,43,    # ,25,14,30,12,6,20,41,16
17.03.2022 07:00,8,78,18,37,49,30,21,3,19,60,26,9,38,20,13,15,43,33,54,17,21,39,15,20,26,34,11,69,18,31,17,21,7,78,70,103,24,13,52,    # ,32,25,43,52,6,20,49,21
17.03.2022 08:00,9,86,21,41,60,33,25,4,17,65,38,9,37,20,16,22,46,38,60,18,30,46,24,26,23,47,13,72,24,42,25,20,7,78,62,98,27,27,57,    # ,39,70,42,45,6,22,64,41
17.03.2022 09:00,8,65,19,33,47,34,18,10,19,65,27,9,24,22,22,23,34,30,44,20,29,49,16,24,15,34,16,75,27,53,23,17,8,68,40,75,24,15,54,42,34,42,43,54,6,19,58,48
17.03.2022 10:00,8,44,21,26,34,26,18,11,21,57,24,9,20,16,22,16,25,28,27,16,39,59,12,21,14,37,17,77,40,48,24,22,8,37,    # ,73,21,12,49,39,26,19,45,18,6,15,39,21
17.03.2022 11:00,12,38,16,25,42,25,17,15,    # ,61,29,10,12,17,14,16,25,21,23,20,24,49,13,21,16,40,16,75,44,50,25,21,9,37,    # ,68,20,15,34,43,26,15,44,19,6,12,30,12
17.03.2022 12:00,10,34,17,25,42,29,17,19,    # ,42,19,9,17,12,19,16,26,22,21,23,18,22,    # ,22,15,39,14,77,46,55,23,16,8,23,    # ,57,19,13,31,41,22,14,39,17,7,12,30,17
17.03.2022 13:00,12,34,24,40,51,38,18,15,    # ,24,19,9,14,14,11,17,23,24,17,16,16,21,    # ,18,16,39,13,76,45,57,23,11,9,24,    # ,57,19,14,23,40,20,14,39,19,7,14,23,22
17.03.2022 14:00,14,34,24,31,53,33,21,9,    # ,22,18,10,19,16,13,14,27,31,16,15,24,18,18,23,15,45,14,72,50,61,20,9,10,24,    # ,55,18,13,17,34,22,13,24,20,7,12,17,36
17.03.2022 15:00,14,28,24,35,49,36,20,17,    # ,20,35,12,18,15,14,14,31,24,20,14,29,19,16,21,12,48,14,69,49,57,23,12,11,    # ,25,64,24,13,22,37,29,14,19,30,7,11,23,42
17.03.2022 16:00,16,24,24,32,60,42,24,13,12,21,32,17,23,16,16,11,36,24,18,11,28,23,19,21,13,40,14,69,34,52,27,15,12,35,26,71,27,15,36,32,32,17,21,32,6,11,26,44
17.03.2022 17:00,17,22,26,31,51,34,31,12,13,28,39,16,34,11,15,17,40,18,19,18,28,24,26,28,13,37,15,69,32,49,32,16,14,44,23,62,28,14,51,33,33,20,30,40,7,11,35,46
17.03.2022 18:00,21,24,23,32,48,30,25,11,12,29,42,20,22,15,17,23,48,23,23,20,32,34,36,28,16,40,16,74,37,52,46,19,16,45,28,72,31,19,49,37,33,27,33,40,7,21,43,39
17.03.2022 19:00,41,30,17,31,49,33,27,11,13,32,54,23,36,23,19,28,74,26,30,16,18,44,45,18,17,44,17,79,38,49,47,35,19,44,42,69,35,21,85,37,25,38,26,20,6,24,45,44
17.03.2022 20:00,40,37,11,40,50,42,36,19,16,30,48,21,34,22,20,16,44,25,23,17,11,30,31,16,18,44,19,70,38,51,25,34,19,43,40,62,32,17,77,34,19,40,27,17,6,34,42,37
17.03.2022 21:00,31,33,10,31,37,34,32,21,18,16,33,19,31,22,21,14,42,22,20,19,11,15,38,15,24,42,18,62,43,56,20,31,14,46,46,54,30,16,62,32,24,30,22,13,6,34,31,28
17.03.2022 22:00,22,24,9,32,38,36,25,18,20,18,18,14,46,16,22,12,48,21,21,22,9,13,33,16,28,36,17,55,40,49,18,14,12,40,47,46,27,18,55,35,21,24,27,12,7,27,19,19
17.03.2022 23:00,19,13,9,36,36,40,32,18,17,14,14,11,40,13,24,9,48,29,17,23,9,13,36,17,28,35,18,51,43,47,16,10,17,33,47,40,23,16,49,34,23,25,20,11,8,25,33,18
17.03.2022 24:00,16,10,9,28,32,32,26,17,14,12,11,11,39,9,32,9,36,23,16,21,9,8,36,20,27,38,18,49,40,47,12,9,17,28,26,27,22,14,45,28,18,26,14,9,10,21,17,14
18.03.2022 01:00,12,9,8,24,25,31,21,18,12,10,9,11,33,8,31,8,35,20,11,19,9,13,31,17,27,35,17,48,41,43,11,8,16,15,12,15,21,13,44,20,11,21,11,8,10,18,14,11
18.03.2022 02:00,12,9,7,23,22,30,21,18,13,6,8,11,29,7,26,8,27,20,10,14,12,10,32,14,24,34,18,45,40,43,9,7,11,11,12,14,25,11,38,14,11,22,11,9,9,15,13,8
18.03.2022 03:00,10,8,8,24,24,30,22,18,13,6,7,7,28,7,23,7,21,20,8,13,10,7,31,12,22,31,18,40,39,39,9,6,8,10,12,13,24,10,34,15,11,20,11,9,8,13,11,9
18.03.2022 04:00,11,7,16,26,25,30,23,12,11,6,7,6,29,6,24,6,18,13,10,13,11,6,27,11,20,29,17,41,38,37,9,6,8,11,14,11,21,9,33,15,11,17,12,6,7,11,10,8
18.03.2022 05:00,11,8,6,22,29,26,20,13,10,5,6,5,31,7,25,7,17,11,12,13,16,6,27,11,19,27,15,43,38,36,9,6,11,15,12,13,25,8,29,15,12,17,11,6,8,11,14,10
18.03.2022 06:00,8,9,8,23,32,32,25,13,9,6,13,5,35,6,25,7,24,23,11,17,21,8,33,12,18,28,16,52,39,42,10,6,10,15,12,23,26,10,31,18,14,15,14,6,10,10,14,23
18.03.2022 07:00,8,9,17,28,38,30,31,13,8,12,23,7,42,5,19,8,23,22,12,20,23,11,35,13,20,33,20,56,39,45,13,6,9,21,18,37,24,12,37,31,19,17,17,8,11,12,19,50
18.03.2022 08:00,15,11,16,29,43,27,21,13,9,14,31,9,42,7,19,12,26,27,19,26,48,14,31,16,30,36,23,59,40,51,14,7,9,24,22,44,25,16,41,37,21,20,21,9,10,16,26,69
18.03.2022 09:00,14,14,10,20,40,25,14,10,15,15,23,9,28,6,18,14,20,19,16,17,35,14,26,13,25,25,23,49,31,40,12,7,10,21,16,34,27,15,40,28,18,15,18,7,9,27,19,49
18.03.2022 10:00,17,11,6,19,35,20,12,10,20,12,24,9,24,7,15,15,16,15,14,16,17,12,23,12,23,21,20,43,23,40,10,7,10,15,11,31,20,15,35,21,16,14,12,7,9,21,17,33
18.03.2022 11:00,19,11,4,18,37,20,11,9,24,13,20,8,19,8,12,13,13,14,13,15,9,9,21,12,16,20,17,34,23,37,10,6,9,16,11,32,19,12,28,21,16,12,11,6,9,13,16,27
18.03.2022 12:00,12,9,7,18,34,21,11,9,18,9,21,6,18,7,13,11,13,15,13,12,4,9,18,12,13,19,14,39,20,31,10,6,10,13,12,34,24,11,19,20,13,10,11,6,8,11,16,24
18.03.2022 13:00,11,9,5,18,36,17,10,8,14,10,22,6,16,7,16,12,15,15,12,13,4,10,15,10,12,17,13,33,17,25,10,6,9,14,9,39,23,12,15,22,15,10,12,6,9,13,19,31
18.03.2022 14:00,9,10,5,19,37,17,9,7,11,11,23,6,15,7,15,11,15,13,11,16,4,11,13,10,11,14,12,32,14,23,11,6,8,12,9,43,16,12,14,20,15,11,12,7,8,12,16,41
18.03.2022 15:00,10,9,6,15,32,15,8,8,10,10,19,7,17,9,13,11,15,12,12,14,4,11,13,15,14,14,12,34,15,24,10,7,8,13,9,39,17,9,10,21,18,11,14,8,9,11,17,15
18.03.2022 16:00,9,10,7,16,36,16,8,8,11,12,19,8,18,9,14,12,15,14,11,14,4,11,11,14,14,11,11,29,13,25,10,8,9,17,11,36,13,12,12,24,16,12,13,9,9,12,19,19
18.03.2022 17:00,8,12,6,16,33,17,8,8,11,14,28,8,22,10,13,13,14,14,11,15,5,13,12,12,11,12,11,23,11,26,10,10,9,17,12,33,18,12,16,27,16,16,16,8,9,12,21,23
18.03.2022 18:00,8,12,6,24,51,24,10,8,11,15,22,10,24,12,13,13,23,19,16,16,5,14,12,12,12,16,12,33,15,26,12,10,9,20,14,30,33,20,19,28,15,16,20,8,10,11,23,22
18.03.2022 19:00,6,12,7,34,58,26,16,8,11,18,24,10,22,10,15,13,25,22,16,16,7,13,14,13,16,26,14,46,20,37,15,10,10,18,13,27,40,20,31,24,21,19,24,9,13,26,27,19
18.03.2022 20:00,7,11,8,38,53,26,15,8,14,17,25,10,31,13,17,24,24,21,14,15,9,18,24,11,16,30,12,46,20,38,15,11,10,17,15,33,38,26,81,26,19,17,29,11,13,40,29,23
18.03.2022 21:00,8,10,9,23,40,23,15,8,14,16,23,8,24,21,20,20,17,32,12,13,6,34,28,8,19,29,12,37,20,32,14,9,10,17,16,32,38,17,74,33,16,17,17,9,11,31,40,25
18.03.2022 22:00,9,11,9,26,31,19,13,8,12,16,20,8,19,16,19,19,17,20,13,12,6,36,24,8,23,23,13,32,20,27,12,9,10,19,14,31,29,26,66,36,16,17,18,10,10,32,35,15
18.03.2022 23:00,8,10,10,18,27,19,12,7,13,20,23,8,21,15,16,16,18,16,12,10,6,43,20,8,22,22,13,34,21,33,13,10,11,20,18,34,27,27,60,28,18,21,14,9,10,32,47,18
18.03.2022 24:00,8,10,8,18,25,18,10,7,16,20,23,8,16,9,24,24,16,15,12,9,6,29,18,7,15,26,12,30,17,28,12,9,10,37,20,38,37,21,55,28,14,19,13,10,10,27,24,17
19.03.2022 01:00,10,13,6,16,20,17,10,7,15,20,29,7,15,8,15,28,16,14,12,8,5,26,19,6,16,23,11,25,16,27,12,8,10,27,22,43,35,13,50,29,13,19,10,35,9,30,40,14
19.03.2022 02:00,9,28,7,14,18,16,11,6,15,14,31,7,19,8,21,14,16,11,11,8,6,20,19,6,15,16,10,24,15,31,12,10,10,36,28,27,31,12,45,19,13,18,10,21,9,22,29,14
19.03.2022 03:00,9,21,7,14,17,16,10,7,20,15,16,8,27,7,18,13,13,13,12,8,6,20,17,6,20,16,10,21,13,28,10,10,9,21,17,34,34,12,43,14,13,19,9,19,7,25,37,12
19.03.2022 04:00,9,11,8,15,17,16,11,7,15,21,28,8,24,10,19,14,12,13,11,9,6,22,18,6,17,17,9,19,14,24,10,9,9,17,22,32,38,20,37,14,12,21,12,21,7,21,24,13
19.03.2022 05:00,8,11,12,16,19,17,11,7,18,17,30,6,36,8,19,17,14,12,10,10,7,19,20,7,19,19,10,23,16,20,11,9,9,25,27,38,35,28,33,31,14,27,13,23,8,13,41,14
19.03.2022 06:00,8,11,13,16,20,17,12,7,18,16,32,8,39,7,24,13,14,16,14,11,12,23,22,7,16,24,11,33,17,27,12,12,8,47,28,54,34,25,33,24,14,35,14,40,8,18,23,18
19.03.2022 07:00,8,12,39,17,23,19,14,7,18,13,35,11,39,15,22,10,18,16,12,18,13,21,26,8,16,35,13,41,18,25,12,15,9,37,34,49,36,21,35,26,15,39,17,47,9,34,27,21
19.03.2022 08:00,9,11,8,19,27,20,13,6,15,16,30,9,30,22,20,10,20,15,10,12,21,28,25,10,17,29,14,40,21,27,15,11,9,32,26,48,32,19,37,21,14,42,16,36,11,29,35,31
19.03.2022 09:00,9,10,6,21,26,18,12,7,9,15,17,12,21,10,26,10,13,17,11,12,7,8,17,9,17,20,14,44,26,23,13,12,10,23,16,38,37,17,39,17,14,22,15,7,10,15,24,21
19.03.2022 10:00,10,9,5,15,23,16,11,6,12,9,16,10,17,8,15,8,14,14,12,10,4,6,14,13,15,15,11,34,17,20,12,7,10,16,10,42,22,14,26,17,14,15,14,6,10,12,22,21
19.03.2022 11:00,9,9,5,13,26,15,10,6,12,7,15,5,13,7,10,7,14,13,10,10,4,6,11,18,12,14,10,29,14,19,9,5,9,11,4,28,29,11,18,17,12,9,13,5,9,12,16,14
19.03.2022 12:00,8,7,4,14,25,15,9,6,11,7,11,4,13,7,10,6,12,12,11,9,4,6,11,7,12,12,10,25,14,19,10,5,7,11,5,29,21,8,14,15,11,8,13,5,10,10,16,11
19.03.2022 13:00,8,6,4,13,28,15,8,7,10,7,13,3,14,5,9,6,12,11,10,9,3,6,12,7,11,11,9,30,11,21,8,5,6,12,5,22,12,8,16,16,13,8,12,5,9,10,18,14
19.03.2022 14:00,6,6,4,12,26,15,8,7,9,7,12,3,17,8,7,7,13,12,11,9,4,6,11,9,13,10,10,25,9,22,8,4,7,17,6,30,12,9,13,14,13,8,13,5,8,11,19,11
19.03.2022 15:00,5,8,4,13,37,15,7,7,10,8,17,4,14,10,8,8,12,13,11,10,3,7,11,9,11,10,9,30,9,22,8,5,7,14,7,38,10,9,12,16,11,9,14,5,8,12,20,14
19.03.2022 16:00,6,10,4,13,30,15,7,7,11,10,21,5,15,7,9,8,11,13,10,11,4,8,11,9,13,9,9,29,9,25,8,6,6,13,7,24,10,7,13,16,11,10,14,5,8,13,15,7
19.03.2022 17:00,6,11,5,15,38,17,8,7,13,14,14,5,14,15,11,8,11,13,9,12,3,9,12,9,12,10,10,24,9,24,7,6,7,23,9,25,13,10,12,19,12,11,14,6,8,14,18,8
19.03.2022 18:00,6,13,6,18,38,19,8,7,14,15,21,8,13,16,11,8,13,14,12,12,4,12,13,10,14,13,10,24,10,28,8,8,8,20,18,34,27,13,13,22,14,13,16,9,8,16,22,10
19.03.2022 19:00,7,16,7,31,49,29,10,7,13,18,20,11,17,13,17,10,18,20,16,12,6,14,14,11,14,22,10,38,14,39,10,10,10,33,24,56,24,12,15,32,17,24,18,10,9,23,29,15
19.03.2022 20:00,9,17,13,30,49,29,14,8,14,16,23,10,17,19,22,13,21,17,15,13,7,13,12,10,14,25,10,38,17,34,11,10,11,25,21,47,43,25,13,23,16,22,14,9,8,23,30,17
19.03.2022 21:00,9,15,8,29,51,32,19,8,20,15,21,15,15,21,22,14,15,16,18,14,8,12,11,10,17,24,10,32,15,28,11,10,11,19,9,34,66,20,16,26,17,15,13,8,8,16,23,14
19.03.2022 22:00,9,32,7,29,47,29,19,9,23,14,14,19,16,14,16,15,16,12,23,14,7,10,10,11,11,18,9,26,14,27,12,9,10,18,10,24,56,27,15,23,16,14,11,9,8,14,12,13
19.03.2022 23:00,9,22,7,24,39,29,20,8,17,13,14,14,17,12,18,15,13,15,18,23,8,10,10,12,12,19,10,26,15,28,11,8,9,20,11,32,43,29,13,39,15,12,10,10,9,16,11,14
19.03.2022 24:00,9,26,7,26,36,28,15,8,17,12,10,8,17,11,16,15,13,12,11,26,8,9,11,19,12,24,9,22,14,30,11,8,8,24,11,26,39,35,14,47,11,14,10,9,9,19,11,19
20.03.2022 01:00,8,24,6,21,27,23,11,6,21,10,10,8,15,9,15,13,13,11,9,23,8,9,10,16,12,16,10,19,13,26,14,8,7,19,10,19,27,12,12,24,9,13,10,9,8,17,11,15
20.03.2022 02:00,10,20,7,19,19,18,11,5,25,12,9,8,12,8,15,11,12,11,9,21,8,8,10,16,21,15,10,20,13,21,17,8,7,15,12,16,20,9,10,24,8,12,10,10,8,16,17,15
20.03.2022 03:00,10,16,7,22,21,19,11,6,35,11,8,9,13,10,15,9,12,10,7,26,8,8,8,15,19,17,9,19,18,17,15,9,7,15,11,12,16,9,12,17,8,16,10,10,8,18,13,12
20.03.2022 04:00,10,28,8,23,23,20,14,6,35,12,8,8,14,9,15,9,11,10,7,16,9,9,8,14,23,18,8,18,20,24,17,9,7,13,12,12,12,9,11,16,8,18,10,9,9,17,13,12
20.03.2022 05:00,8,32,8,21,21,19,13,5,29,20,7,8,17,12,16,9,13,10,8,17,9,8,8,12,21,24,9,28,19,26,19,8,8,14,9,16,17,9,10,22,8,16,11,9,8,20,12,12
20.03.2022 06:00,7,40,8,25,27,22,21,5,34,17,8,8,14,10,14,11,16,11,12,26,8,13,8,20,15,32,10,30,17,25,19,9,7,14,11,18,17,10,9,25,8,18,11,9,8,16,12,11
20.03.2022 07:00,6,57,8,22,20,21,19,4,32,18,8,7,15,9,15,9,16,11,13,25,9,20,8,19,20,32,10,25,19,28,17,10,7,18,10,20,23,14,10,28,8,14,14,8,8,31,11,9
20.03.2022 08:00,5,48,9,20,19,18,20,6,18,15,8,7,16,9,16,9,15,11,8,26,8,11,9,27,12,29,11,24,19,22,16,11,7,16,11,16,28,14,9,21,8,13,18,9,7,24,11,9
20.03.2022 09:00,6,20,10,17,17,17,11,8,9,9,7,6,13,9,20,8,13,11,9,19,9,9,8,16,12,17,12,25,16,21,16,11,6,14,9,14,24,12,9,16,8,9,12,9,7,13,10,10
20.03.2022 10:00,5,12,9,15,15,16,10,7,6,8,7,6,12,8,6,8,13,11,8,17,10,7,7,16,11,15,10,22,13,20,15,8,6,13,8,17,24,8,8,12,8,9,10,9,7,10,10,8
20.03.2022 11:00,5,11,8,14,23,14,10,4,6,8,7,6,11,7,5,8,13,9,8,12,9,7,7,15,13,14,9,29,11,21,14,7,5,13,8,14,23,8,8,12,8,9,9,9,7,9,10,8
20.03.2022 12:00,4,13,8,14,20,14,9,4,7,8,6,5,10,6,4,7,11,10,9,8,8,6,7,15,11,14,9,26,9,13,13,7,5,12,7,17,20,7,8,13,8,9,9,9,6,8,10,7
20.03.2022 13:00,4,11,7,13,21,14,8,4,5,8,6,5,10,6,5,7,9,11,8,6,8,6,7,14,11,9,9,22,10,13,12,7,5,13,8,17,13,7,8,13,7,8,9,8,6,7,8,8
20.03.2022 14:00,5,13,7,12,18,12,7,4,6,8,6,5,11,6,6,7,9,12,12,5,8,6,7,15,10,8,8,21,7,12,9,7,5,12,7,19,9,7,8,14,8,8,9,10,6,7,9,9
20.03.2022 15:00,4,10,6,11,18,13,7,4,5,9,7,5,10,6,6,8,9,10,12,6,7,7,8,16,9,8,8,21,7,14,9,6,5,13,7,24,8,7,10,15,9,8,6,9,6,7,9,10
20.03.2022 16:00,4,12,5,12,22,13,7,4,5,9,9,5,11,6,7,7,10,10,11,7,6,6,7,15,13,8,8,25,9,17,9,6,4,13,7,27,7,6,9,15,8,9,6,9,6,8,9,7
20.03.2022 17:00,4,13,5,12,26,14,7,5,6,11,9,6,17,6,8,9,9,12,12,7,7,7,8,17,11,9,9,26,10,18,9,6,4,16,8,33,8,6,11,17,10,9,9,9,6,10,11,6
20.03.2022 18:00,5,13,6,14,27,15,7,5,9,16,11,6,21,7,8,9,10,14,17,9,8,7,10,23,12,11,9,33,13,21,11,7,5,17,9,32,17,8,12,21,12,11,11,11,7,11,13,8
20.03.2022 19:00,5,24,12,22,42,22,10,5,11,24,11,7,21,10,13,11,13,17,16,11,9,9,10,21,17,13,9,32,13,19,17,8,6,27,12,37,14,10,15,28,11,17,13,15,7,12,16,12
20.03.2022 20:00,6,42,18,27,44,25,12,5,13,27,15,7,20,11,16,14,18,21,20,14,9,10,11,34,18,14,9,29,13,21,19,11,6,29,17,39,21,14,13,47,11,25,13,13,7,11,13,12
20.03.2022 21:00,6,55,15,26,34,19,11,5,16,18,14,11,14,10,18,10,18,22,32,25,12,12,10,27,19,19,10,41,15,24,20,11,6,22,12,20,35,10,12,73,17,28,12,15,7,15,12,14
20.03.2022 22:00,7,37,13,28,36,20,11,5,17,17,13,11,14,9,19,9,23,19,26,38,9,18,19,32,25,29,10,39,17,28,15,12,8,21,13,21,60,10,10,46,17,26,10,15,7,15,11,13
20.03.2022 23:00,7,38,10,29,30,21,11,5,18,18,14,11,13,9,16,10,21,14,25,39,11,24,23,20,19,35,11,39,21,23,14,12,7,21,14,16,54,12,10,34,19,25,9,13,6,16,10,12
20.03.2022 24:00,6,34,9,27,23,21,11,5,20,15,12,10,14,10,13,9,14,12,13,35,8,45,17,17,14,30,12,38,22,22,20,10,7,20,15,16,30,10,11,28,9,18,9,10,6,16,9,12
21.03.2022 01:00,6,44,9,21,18,16,15,5,25,18,11,8,18,9,13,8,21,13,12,32,8,32,17,10,12,31,11,33,18,23,30,10,7,19,15,15,20,12,20,20,9,32,10,10,6,13,9,17
21.03.2022 02:00,7,41,9,21,18,17,16,5,24,13,12,10,20,15,13,8,10,13,11,23,13,24,17,8,15,29,10,28,15,20,39,12,7,18,16,18,27,13,23,16,11,29,10,11,6,15,11,30
21.03.2022 03:00,8,55,9,25,21,20,17,4,21,18,13,18,21,11,18,10,9,8,13,18,13,32,18,18,22,26,10,32,16,26,36,13,8,15,16,40,21,15,25,14,14,24,9,20,6,22,13,22
