Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Angerstraße,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
22.10.2022 12:00,4,0,5,5,7,5,8,7,2,8,2,9,7,5,7,3,5,10,10,5,5,3,12,26,26,2,2,2,2,8,7,5,2
22.10.2022 13:00,4,0,6,7,10,4,6,6,5,6,7,9,5,7,7,4,4,13,4,9,6,2,10,20,20,2,2,2,2,7,5,5,2
22.10.2022 14:00,4,0,5,7,14,2,3,5,9,5,14,10,5,7,8,3,2,18,3,13,7,2,9,10,8,2,8,2,2,6,4,6,11
22.10.2022 15:00,4,0,6,11,19,5,2,4,11,5,6,12,4,4,5,2,2,13,7,10,7,2,6,7,7,2,13,5,2,5,5,7,14
22.10.2022 16:00,5,0,7,12,22,7,2,6,6,5,2,11,5,2,5,3,9,14,8,32,7,7,7,7,6,10,6,8,4,4,7,9,9
22.10.2022 17:00,7,0,9,15,26,9,2,7,5,7,11,13,9,14,8,4,18,18,10,24,9,14,15,11,9,15,18,13,17,4,9,10,9
22.10.2022 18:00,9,12,13,18,44,11,2,11,30,16,18,19,15,34,10,15,20,23,20,22,13,15,33,15,14,11,24,15,29,5,11,12,30
22.10.2022 19:00,10,51,18,17,41,18,2,15,31,26,20,33,36,23,12,21,17,35,22,21,26,25,18,17,18,20,26,30,29,5,16,17,26
22.10.2022 20:00,7,34,20,26,34,24,2,25,40,20,25,34,42,22,18,20,15,33,24,23,33,31,11,34,24,23,24,24,28,5,28,25,25
22.10.2022 21:00,6,30,23,35,28,26,2,23,26,15,25,31,72,20,18,19,12,24,26,29,37,33,10,19,30,23,29,21,31,5,17,27,23
22.10.2022 22:00,7,26,20,25,23,18,2,30,28,13,25,23,37,23,28,16,13,20,23,22,35,28,8,14,18,21,35,19,35,5,15,25,27
22.10.2022 23:00,7,22,15,19,19,17,2,21,36,9,23,22,23,13,22,15,15,17,19,16,28,23,6,13,14,17,31,22,34,7,30,28,21
22.10.2022 24:00,7,22,14,20,17,17,2,20,33,10,20,19,22,17,26,9,8,16,15,14,33,20,6,12,14,20,23,17,26,6,17,23,20
23.10.2022 01:00,10,27,13,22,19,15,2,22,15,8,18,18,24,22,11,11,4,15,11,13,29,15,5,10,11,14,28,13,21,5,14,23,21
23.10.2022 02:00,9,20,11,22,18,15,2,23,17,10,19,15,27,21,10,13,4,14,10,10,24,12,6,8,10,13,16,17,25,4,13,23,21
23.10.2022 03:00,8,18,10,20,17,12,2,20,15,12,14,14,14,18,13,11,3,14,10,7,19,14,5,8,10,13,11,14,9,6,13,20,14
23.10.2022 04:00,6,18,8,16,11,10,2,17,11,8,15,12,10,14,7,13,2,9,9,7,14,15,5,10,10,12,10,14,2,7,12,21,18
23.10.2022 05:00,5,18,8,16,13,12,2,12,9,8,16,14,9,15,6,11,2,8,8,7,15,14,4,11,13,11,12,13,2,7,14,19,17
23.10.2022 06:00,4,20,8,14,12,12,2,9,15,9,12,14,9,11,5,11,2,8,4,7,14,15,4,11,12,14,12,16,5,8,14,16,14
23.10.2022 07:00,4,10,8,15,12,9,2,8,8,12,15,10,12,8,5,16,2,8,4,8,14,16,4,13,12,12,8,11,8,9,12,12,9
23.10.2022 08:00,4,9,8,14,14,10,2,8,10,10,13,7,11,9,6,11,2,7,4,6,12,13,5,13,15,12,10,13,13,6,10,13,10
23.10.2022 09:00,3,9,8,12,12,9,2,13,5,13,6,7,12,13,6,13,5,8,4,4,11,9,5,11,21,12,11,15,15,6,14,12,12
23.10.2022 10:00,3,7,6,11,8,8,2,14,5,14,3,6,11,12,8,11,9,7,3,3,12,2,3,11,16,10,4,13,11,5,12,13,14
23.10.2022 11:00,3,4,5,10,10,7,4,19,7,15,2,8,11,4,10,13,9,8,3,3,10,2,3,14,13,7,2,8,8,6,9,12,11
23.10.2022 12:00,3,2,6,10,9,6,6,13,6,10,2,7,10,2,7,14,9,8,9,4,9,2,3,15,13,10,2,2,5,7,6,8,2
23.10.2022 13:00,4,0,6,9,7,7,5,8,5,8,2,8,10,2,3,13,14,9,11,6,9,2,5,10,8,13,3,2,2,7,5,7,2
23.10.2022 14:00,5,0,7,10,10,8,4,5,3,7,4,10,11,6,6,13,17,9,11,9,8,2,7,6,5,13,9,3,2,9,7,8,8
23.10.2022 15:00,6,0,7,12,11,10,9,5,2,7,9,10,12,7,7,13,18,10,11,10,7,8,11,9,5,14,16,10,3,9,8,10,17
23.10.2022 16:00,9,0,9,12,12,8,15,6,3,7,10,12,15,7,9,15,16,12,11,14,8,16,21,13,7,14,16,8,11,9,9,9,5
23.10.2022 17:00,13,4,11,13,18,13,26,7,10,12,11,14,20,7,7,21,13,15,8,18,11,20,19,20,12,11,14,12,16,7,12,11,15
23.10.2022 18:00,12,7,14,15,18,13,24,10,18,19,14,15,36,14,8,26,15,17,13,18,11,24,20,24,18,14,20,16,26,7,16,13,20
23.10.2022 19:00,16,10,17,21,24,17,30,13,16,16,14,17,30,12,14,23,17,19,16,22,16,26,18,31,20,20,13,14,24,5,37,14,20
23.10.2022 20:00,20,20,23,33,35,15,26,14,5,38,15,19,23,7,21,25,15,23,15,30,23,20,21,43,25,16,15,11,23,5,21,15,19
23.10.2022 21:00,20,10,24,26,23,17,20,17,11,22,16,18,22,9,14,23,16,30,13,32,22,21,24,34,30,11,11,15,15,4,20,17,23
23.10.2022 22:00,21,11,22,26,22,13,24,17,11,20,12,18,24,11,19,20,13,30,14,33,21,15,22,29,26,7,14,19,18,5,17,20,25
23.10.2022 23:00,22,12,19,22,30,21,26,16,15,20,17,19,51,16,16,21,16,31,15,30,12,18,30,29,26,9,18,19,14,6,20,21,24
23.10.2022 24:00,21,13,18,22,16,9,18,19,15,17,16,19,45,15,18,23,22,28,14,30,13,15,36,27,27,12,15,19,16,8,18,20,27
24.10.2022 01:00,16,11,12,19,9,8,10,17,17,14,8,19,24,19,14,21,22,24,20,25,10,5,38,25,28,15,16,13,14,10,18,18,35
24.10.2022 02:00,12,9,11,15,11,11,19,15,16,14,11,13,30,20,14,19,18,17,16,17,10,4,32,24,31,10,9,15,9,9,21,18,18
24.10.2022 03:00,10,8,13,16,13,12,16,14,19,14,14,12,8,17,12,23,14,16,16,15,10,11,33,26,30,13,10,14,16,8,22,19,17
24.10.2022 04:00,9,9,12,13,13,13,14,12,13,13,14,11,9,20,17,23,13,14,15,13,12,10,35,25,29,14,10,18,12,7,21,19,12
24.10.2022 05:00,11,10,10,12,12,9,3,10,13,14,12,13,10,12,12,23,14,14,15,10,14,15,40,25,31,16,13,16,14,6,18,17,19
24.10.2022 06:00,14,13,9,12,11,10,12,10,16,16,13,13,11,15,13,23,13,18,16,13,15,22,38,27,28,14,12,17,12,6,18,16,22
24.10.2022 07:00,11,14,11,11,14,11,10,11,13,14,18,17,13,14,16,23,22,21,18,15,16,19,47,28,29,19,9,21,10,7,19,16,23
24.10.2022 08:00,9,14,13,14,18,14,2,14,17,16,19,19,22,16,13,22,26,25,17,16,15,25,48,28,31,20,12,22,13,5,16,19,28
24.10.2022 09:00,9,12,14,18,21,16,2,16,9,18,18,18,12,21,14,24,30,23,17,17,15,23,45,29,33,20,9,18,12,5,14,20,22
24.10.2022 10:00,8,11,12,15,21,18,4,14,23,18,21,18,13,19,17,20,31,32,12,27,15,29,38,27,28,16,25,20,16,7,14,18,22
24.10.2022 11:00,10,11,11,14,16,13,2,15,8,17,10,18,18,13,19,15,33,42,11,18,18,17,31,30,28,22,16,26,16,8,14,15,15
24.10.2022 12:00,8,12,10,14,11,11,6,11,2,15,15,19,23,8,14,17,30,33,11,18,12,21,28,33,27,26,13,16,10,9,16,15,15
24.10.2022 13:00,8,12,9,12,12,12,8,11,3,14,16,19,15,8,16,13,22,25,12,18,10,15,22,37,28,19,10,7,9,7,20,15,18
24.10.2022 14:00,7,15,8,11,13,11,2,14,5,10,13,18,14,7,15,8,17,23,13,15,9,14,16,36,28,18,9,19,8,6,9,15,26
24.10.2022 15:00,6,15,6,10,10,6,3,16,6,11,13,16,11,4,15,5,14,20,13,19,8,20,11,31,28,14,12,17,7,5,11,15,18
24.10.2022 16:00,5,12,5,10,8,5,5,17,10,11,17,15,10,10,14,5,12,15,14,17,7,13,13,30,23,16,10,12,15,7,11,14,19
24.10.2022 17:00,4,12,4,9,5,4,2,17,18,9,10,16,9,14,8,5,6,12,11,7,7,7,15,19,17,20,5,20,14,7,8,15,17
24.10.2022 18:00,3,12,5,8,5,3,2,21,23,9,14,20,9,20,3,4,2,10,7,6,8,13,10,20,21,8,10,22,15,8,6,17,33
24.10.2022 19:00,3,11,7,7,9,5,2,19,24,7,12,20,9,20,6,4,2,11,9,8,8,14,6,19,22,12,9,19,15,9,4,18,31
24.10.2022 20:00,3,14,7,8,11,6,2,16,14,6,12,19,13,18,5,4,2,9,8,5,8,17,5,23,24,20,7,15,17,10,2,16,21
24.10.2022 21:00,3,15,9,8,11,7,2,13,16,6,11,17,19,17,6,5,2,10,8,6,10,16,7,26,23,12,8,14,24,10,2,14,15
24.10.2022 22:00,3,6,11,9,15,5,2,11,12,6,9,20,14,16,9,5,2,9,7,6,10,16,5,21,23,11,6,13,18,9,2,12,15
24.10.2022 23:00,3,3,9,9,11,6,2,11,9,7,12,10,16,10,8,4,2,8,8,6,12,9,5,17,16,14,14,12,23,9,2,10,7
24.10.2022 24:00,3,1,8,8,13,7,2,7,11,8,8,8,41,8,5,4,2,8,8,6,13,2,5,13,12,10,3,10,6,9,3,9,11
25.10.2022 01:00,4,1,8,9,10,7,2,4,18,9,7,8,27,10,6,5,2,8,7,5,15,2,5,12,10,7,2,5,2,9,3,9,8
25.10.2022 02:00,5,1,8,10,11,7,2,4,12,9,6,7,13,16,6,7,2,7,5,5,16,2,3,9,7,7,2,3,2,7,4,10,8
25.10.2022 03:00,5,1,7,10,8,8,2,6,9,7,6,6,10,10,7,9,2,8,4,5,19,2,3,12,6,8,2,7,5,5,5,10,9
25.10.2022 04:00,5,2,7,9,8,8,2,6,10,6,6,8,7,6,6,9,5,7,2,4,21,3,3,10,4,10,2,7,6,5,5,9,6
25.10.2022 05:00,4,2,6,9,10,8,4,6,9,7,7,10,6,7,7,9,11,8,3,4,23,5,3,13,6,9,2,7,10,5,6,10,10
25.10.2022 06:00,4,6,6,8,20,8,4,7,11,7,5,11,7,7,8,6,12,10,4,5,24,6,4,8,9,10,3,10,16,4,6,10,11
25.10.2022 07:00,4,10,5,8,24,7,4,8,11,7,8,15,11,9,10,7,16,12,3,10,30,10,5,6,7,14,5,11,10,4,6,10,15
25.10.2022 08:00,4,11,6,12,51,6,3,9,16,9,11,19,11,14,15,7,16,16,4,16,27,14,5,7,7,20,7,15,6,3,7,12,14
25.10.2022 09:00,4,9,7,10,27,7,3,11,10,10,11,18,13,10,18,8,17,20,5,17,25,15,6,9,8,21,4,11,8,2,6,11,13
25.10.2022 10:00,4,15,6,10,14,7,5,13,11,6,4,14,17,7,16,8,22,18,6,22,21,14,7,9,8,11,2,14,4,3,4,11,7
25.10.2022 11:00,5,11,6,12,16,7,5,14,15,6,2,17,10,10,15,8,25,17,6,24,15,10,7,9,8,9,6,15,2,3,5,11,11
25.10.2022 12:00,5,6,7,14,19,6,4,13,12,6,12,17,9,6,11,8,20,17,8,24,11,10,7,11,9,13,10,7,2,5,6,10,16
25.10.2022 13:00,6,    # ,6,15,14,7,5,12,8,6,10,15,11,8,10,8,19,19,9,19,9,8,6,8,7,11,3,7,6,4,6,9,14
25.10.2022 14:00,5,    # ,4,11,18,6,6,10,4,5,8,13,8,8,10,12,14,19,8,40,6,7,7,10,7,9,5,3,6,4,6,7,20
25.10.2022 15:00,9,    # ,5,13,14,6,2,7,2,5,11,12,12,14,10,13,19,19,7,41,6,9,7,13,7,18,10,8,2,3,6,6,15
25.10.2022 16:00,10,    # ,5,13,17,5,2,4,12,7,17,10,19,8,8,10,19,18,7,48,5,15,12,15,8,18,17,11,10,3,7,7,8
25.10.2022 17:00,14,    # ,6,18,16,6,3,7,12,20,15,14,23,17,12,13,18,18,8,35,5,19,13,23,15,22,19,11,15,9,10,8,13
25.10.2022 18:00,10,    # ,12,29,24,8,3,20,37,38,21,21,33,42,9,31,21,25,12,30,8,22,41,29,27,28,27,18,35,6,16,19,39
25.10.2022 19:00,9,65,16,35,26,17,5,22,54,45,20,36,50,35,12,27,12,27,8,30,12,37,19,32,28,26,25,22,37,6,36,19,32
25.10.2022 20:00,8,48,17,31,22,16,6,26,32,39,24,34,60,28,20,28,15,30,14,33,18,66,13,32,33,33,28,24,37,5,22,22,31
25.10.2022 21:00,8,30,12,24,14,13,5,28,34,37,25,24,49,28,13,21,11,27,15,28,23,51,11,24,33,29,20,25,42,5,19,25,23
25.10.2022 22:00,8,34,17,20,13,13,4,27,23,31,27,19,36,19,22,18,4,21,13,24,21,31,10,18,38,30,21,15,28,7,17,24,26
25.10.2022 23:00,8,38,20,19,14,17,3,23,22,25,22,17,34,23,19,16,7,19,10,23,19,24,9,16,23,35,21,17,34,8,21,20,24
25.10.2022 24:00,7,19,17,18,16,17,5,23,15,16,18,14,26,15,12,15,6,17,11,23,16,26,8,14,18,23,11,13,30,9,19,20,22
26.10.2022 01:00,8,15,14,18,9,17,5,18,20,12,21,13,23,8,14,14,3,17,11,17,16,20,9,12,14,13,12,4,23,11,13,19,20
26.10.2022 02:00,9,14,10,18,10,13,5,12,20,13,14,12,20,9,13,12,3,14,12,15,15,14,8,11,12,14,14,3,13,10,12,19,17
26.10.2022 03:00,8,16,10,16,13,13,4,12,14,15,13,13,32,10,15,12,2,12,11,10,15,14,8,9,12,17,11,7,24,10,11,20,21
26.10.2022 04:00,7,15,10,16,13,13,2,15,15,18,14,15,20,11,12,11,2,12,11,11,16,14,10,10,11,17,12,7,17,10,11,19,22
26.10.2022 05:00,7,15,11,19,14,10,2,13,10,16,15,18,20,11,14,17,2,14,11,9,17,16,21,11,12,16,11,9,23,10,11,19,19
26.10.2022 06:00,7,21,12,19,15,14,2,15,10,13,13,21,20,12,9,17,3,16,7,11,23,23,29,11,12,16,9,11,20,10,11,19,18
26.10.2022 07:00,6,20,14,20,17,11,3,16,13,16,17,27,23,17,15,15,10,17,3,15,29,23,8,13,13,16,11,16,21,10,12,19,26
26.10.2022 08:00,6,14,12,18,15,12,5,17,14,11,17,24,28,17,13,11,12,20,10,20,21,26,9,15,15,22,8,19,16,14,11,18,23
26.10.2022 09:00,6,13,12,17,16,10,5,25,11,13,21,21,21,20,18,11,7,19,13,13,16,18,9,17,17,20,11,20,14,14,10,24,32
26.10.2022 10:00,7,15,11,16,13,9,6,31,9,12,12,18,22,19,17,10,11,18,12,11,14,15,8,19,17,21,12,15,5,13,8,23,33
26.10.2022 11:00,7,14,11,17,13,4,7,17,9,9,12,16,21,13,21,9,5,19,9,12,15,30,8,21,18,16,7,17,6,13,8,22,30
26.10.2022 12:00,9,14,10,21,20,8,8,12,6,8,11,17,20,2,16,9,7,18,8,16,16,44,8,23,19,16,10,8,3,13,9,19,29
26.10.2022 13:00,13,14,11,20,24,10,8,12,6,9,14,18,19,2,17,9,13,23,12,28,15,20,9,26,20,18,15,13,4,14,10,15,23
26.10.2022 14:00,13,13,11,18,23,11,8,13,7,    # ,15,18,16,4,13,7,14,30,19,31,15,24,10,27,18,20,22,5,15,13,13,13,24
26.10.2022 15:00,14,11,14,21,23,11,7,16,5,13,11,17,20,15,13,8,8,29,21,33,16,14,12,26,19,15,16,9,16,20,13,13,20
26.10.2022 16:00,14,9,14,21,26,16,15,17,20,17,12,19,17,16,17,9,15,30,22,35,17,27,21,27,19,22,5,20,21,12,18,14,25
26.10.2022 17:00,15,16,17,29,37,19,19,20,8,27,27,24,29,14,17,12,16,31,16,33,21,40,22,28,28,20,30,26,10,12,17,16,23
26.10.2022 18:00,16,38,24,25,47,18,20,24,44,44,31,39,27,46,21,21,19,35,19,33,23,40,22,32,28,26,35,26,31,12,30,19,36
26.10.2022 19:00,18,67,30,34,44,34,19,36,32,58,32,45,55,33,24,31,23,40,20,41,28,26,22,36,32,23,34,29,28,12,33,23,26
26.10.2022 20:00,19,70,31,29,48,28,17,42,27,33,33,61,49,36,25,26,19,44,23,40,35,40,25,39,35,25,27,29,27,13,17,29,25
26.10.2022 21:00,17,61,31,33,34,29,15,32,37,22,34,57,38,32,23,24,19,43,21,34,40,42,27,38,41,25,27,28,29,14,19,26,26
26.10.2022 22:00,17,49,30,39,30,24,17,30,39,16,35,60,50,31,31,21,13,40,20,38,37,40,23,36,42,22,28,30,30,15,15,28,29
26.10.2022 23:00,16,40,28,40,32,25,17,27,31,15,24,59,26,28,22,22,13,30,20,30,35,36,22,23,42,24,24,21,28,15,16,26,20
26.10.2022 24:00,16,29,27,37,27,21,14,23,37,15,22,44,20,25,40,22,18,29,14,25,29,28,15,22,39,23,22,22,25,14,29,26,16
27.10.2022 01:00,15,24,25,33,22,21,14,23,26,15,19,36,41,19,14,23,21,22,14,22,26,28,14,24,38,23,18,18,21,14,17,25,20
27.10.2022 02:00,16,37,23,30,24,18,12,30,27,14,18,25,18,24,20,22,22,19,16,20,23,22,10,26,38,13,13,15,7,14,15,22,23
27.10.2022 03:00,14,30,19,26,21,21,12,23,26,14,17,18,21,20,18,22,17,19,17,17,25,23,5,22,33,20,12,14,7,14,14,22,20
27.10.2022 04:00,13,24,18,26,23,16,12,15,20,18,15,14,15,12,9,21,17,18,14,17,32,25,6,20,21,22,12,14,8,14,13,22,19
27.10.2022 05:00,12,24,18,27,22,20,13,13,21,14,23,13,10,8,7,20,18,17,14,15,29,31,6,19,16,19,12,15,9,16,12,19,23
27.10.2022 06:00,12,23,18,29,30,15,9,17,7,16,16,15,32,8,9,19,15,19,15,15,25,27,5,18,15,20,17,14,10,18,12,14,25
27.10.2022 07:00,12,32,20,33,32,19,12,15,8,17,20,15,43,10,8,21,13,25,16,22,18,32,6,17,16,20,17,14,9,19,16,13,22
27.10.2022 08:00,9,31,23,41,29,18,9,19,11,24,27,22,8,10,11,20,9,30,15,27,21,48,7,18,15,17,22,20,15,18,24,13,20
27.10.2022 09:00,10,36,19,27,35,14,10,11,10,23,21,17,9,8,10,21,9,29,17,25,27,42,8,16,15,18,34,14,17,15,27,15,15
27.10.2022 10:00,10,26,14,24,23,10,9,14,6,21,21,17,16,11,12,17,7,26,19,21,28,30,8,19,17,23,8,13,11,16,22,15,18
27.10.2022 11:00,9,34,14,23,25,12,11,19,8,21,2,23,14,12,16,23,8,22,22,18,40,25,8,18,23,22,2,18,8,14,18,14,16
27.10.2022 12:00,11,30,12,21,22,13,10,28,11,13,11,23,15,5,18,22,2,21,20,16,67,8,8,20,37,14,11,8,13,12,16,12,6
27.10.2022 13:00,11,21,11,20,13,14,14,18,11,13,18,19,13,2,20,22,6,20,19,17,50,4,9,23,38,11,19,2,15,13,17,12,4
27.10.2022 14:00,11,18,12,20,17,13,12,16,6,13,21,16,14,6,18,23,14,20,18,21,23,13,11,23,25,17,21,2,5,16,16,13,30
27.10.2022 15:00,12,17,13,21,17,11,10,15,8,16,26,20,11,14,17,25,15,19,17,23,11,33,11,23,24,26,28,10,6,16,17,16,29
27.10.2022 16:00,13,17,15,22,25,14,9,16,24,19,26,15,17,26,20,25,15,20,16,27,9,41,17,29,26,28,33,21,28,16,18,16,13
27.10.2022 17:00,13,26,20,23,30,17,7,19,12,21,32,16,28,36,18,30,21,21,15,29,11,44,49,37,34,25,32,36,27,12,19,20,25
27.10.2022 18:00,14,36,26,36,38,27,9,23,41,42,30,22,34,38,32,31,23,24,17,28,13,42,28,41,45,47,35,30,46,11,20,25,48
27.10.2022 19:00,14,35,29,37,42,26,8,27,37,28,27,28,37,27,30,36,22,24,20,28,15,40,28,39,38,45,35,31,32,12,30,33,35
27.10.2022 20:00,15,36,35,33,22,25,8,27,37,29,29,31,38,37,23,36,27,27,18,28,19,35,17,46,42,38,24,23,37,13,27,34,32
27.10.2022 21:00,14,32,29,31,25,24,8,31,42,141,28,32,37,30,29,30,25,25,18,32,19,35,17,35,43,45,20,29,38,12,23,36,29
27.10.2022 22:00,12,26,27,33,28,24,11,36,37,57,24,29,34,27,26,21,22,20,15,30,21,31,15,32,37,29,26,24,34,12,20,34,34
27.10.2022 23:00,9,26,26,34,33,21,10,37,34,19,28,29,33,29,25,18,24,23,13,21,20,28,15,27,37,23,19,24,35,12,18,34,29
27.10.2022 24:00,11,29,28,32,26,21,11,36,28,11,23,25,27,25,24,13,22,19,15,22,19,30,13,26,31,21,21,23,33,11,15,34,30
28.10.2022 01:00,11,27,20,28,37,15,11,30,18,11,14,24,24,15,28,14,18,22,14,23,19,18,12,27,28,19,20,27,34,11,14,36,22
28.10.2022 02:00,12,24,15,23,17,15,11,32,19,10,20,19,22,17,24,14,15,19,14,22,18,16,11,26,26,23,23,24,28,11,12,34,30
28.10.2022 03:00,9,23,13,21,17,15,11,29,17,11,27,24,16,22,19,13,19,15,13,17,16,23,11,24,26,21,14,19,22,12,11,34,28
28.10.2022 04:00,8,25,12,18,17,13,8,28,24,13,22,23,15,27,18,14,22,18,12,15,17,24,10,20,22,23,16,20,23,11,10,32,26
28.10.2022 05:00,9,23,12,18,15,14,9,22,26,14,19,19,15,20,13,28,23,22,14,14,26,25,8,18,22,25,19,19,22,14,11,29,23
28.10.2022 06:00,8,27,12,20,19,14,8,28,29,18,24,14,14,25,11,30,20,28,16,14,26,30,7,20,19,22,16,22,28,17,15,27,26
28.10.2022 07:00,8,45,14,23,35,15,8,27,29,14,21,16,17,27,13,30,18,32,19,21,40,34,9,21,18,27,17,24,31,20,20,25,31
28.10.2022 08:00,7,44,23,29,44,19,6,28,28,15,28,17,19,36,17,22,14,50,26,21,24,39,12,20,19,25,20,25,20,18,19,25,39
28.10.2022 09:00,6,33,19,27,41,19,4,35,29,22,26,16,30,40,26,20,9,44,30,22,23,32,11,23,21,20,22,20,20,18,19,27,33
28.10.2022 10:00,7,32,17,25,40,19,3,27,16,11,17,16,25,34,27,23,5,37,24,21,24,21,10,24,31,28,27,24,21,17,19,28,32
28.10.2022 11:00,6,25,14,23,26,19,10,20,15,18,9,16,21,4,21,18,8,25,20,20,26,20,10,22,21,25,2,13,18,18,16,27,27
28.10.2022 12:00,7,18,15,25,30,19,16,21,19,14,12,16,17,2,19,23,15,20,17,17,23,10,9,20,24,16,2,17,2,17,13,23,12
28.10.2022 13:00,8,13,16,30,32,15,19,19,15,12,20,19,15,9,12,23,20,18,15,18,20,15,9,25,26,11,7,2,2,17,12,24,35
28.10.2022 14:00,13,14,19,28,28,12,20,19,7,11,6,21,17,18,15,27,23,17,16,17,19,14,10,35,28,12,19,13,6,18,12,22,31
28.10.2022 15:00,11,15,17,25,30,15,17,17,4,10,18,20,16,18,10,55,24,18,15,20,20,29,13,36,29,17,28,29,20,18,13,22,22
28.10.2022 16:00,12,16,21,28,32,17,16,18,19,14,12,23,21,23,12,26,24,23,21,38,20,34,16,39,37,22,22,28,22,19,15,28,34
28.10.2022 17:00,14,22,21,27,48,21,18,19,21,28,29,26,27,31,9,32,20,42,25,34,22,38,27,42,42,19,45,32,33,18,25,27,52
28.10.2022 18:00,15,28,25,37,52,22,23,20,29,31,24,32,28,38,18,56,21,49,30,40,26,36,38,38,34,19,33,32,32,15,22,32,42
28.10.2022 19:00,15,29,36,54,52,38,19,21,22,27,24,44,32,34,24,37,19,34,28,48,29,29,44,45,39,26,21,36,22,14,27,51,39
28.10.2022 20:00,16,36,38,62,48,35,25,21,25,44,26,58,34,29,25,30,13,38,26,50,31,30,41,43,39,23,22,46,21,13,21,37,36
28.10.2022 21:00,16,36,38,34,44,33,21,21,20,36,25,33,33,30,24,25,15,37,25,45,29,29,28,36,44,21,32,32,26,12,18,36,41
28.10.2022 22:00,17,36,30,33,33,29,22,26,24,27,27,33,30,27,22,26,16,41,28,39,33,24,23,33,40,26,18,25,39,12,17,36,36
28.10.2022 23:00,20,38,25,34,26,18,25,25,21,22,34,35,55,31,22,25,16,28,25,29,34,32,19,30,35,20,25,27,28,10,17,36,36
28.10.2022 24:00,20,33,23,47,37,20,23,23,19,22,43,38,41,25,48,30,7,28,21,26,32,34,18,29,38,22,23,23,24,11,16,33,33
29.10.2022 01:00,20,29,23,46,23,23,17,24,19,20,27,37,41,14,27,29,10,24,20,25,31,25,19,28,39,33,20,16,23,13,13,31,35
29.10.2022 02:00,20,24,28,41,30,18,27,27,23,20,23,32,27,25,25,24,10,24,18,25,30,22,18,27,37,25,19,21,16,11,13,28,40
29.10.2022 03:00,20,27,24,31,24,20,26,26,27,25,24,28,21,27,23,25,12,23,18,27,28,22,18,25,35,26,20,24,24,12,13,27,29
29.10.2022 04:00,18,24,23,31,29,22,20,24,30,22,27,25,20,25,18,24,11,23,19,23,28,24,17,25,32,22,14,17,18,13,14,25,32
29.10.2022 05:00,18,23,21,28,26,19,23,25,27,23,24,19,19,21,20,22,9,24,19,23,27,22,17,24,33,23,17,24,20,14,15,25,31
29.10.2022 06:00,18,22,20,28,28,22,21,25,32,21,20,21,20,23,21,24,11,23,19,22,26,25,17,21,20,24,13,19,22,16,14,25,28
29.10.2022 07:00,22,23,20,27,27,21,19,24,26,17,22,18,18,25,18,21,16,25,20,23,25,27,18,19,21,27,15,21,24,17,14,24,27
29.10.2022 08:00,22,26,21,27,27,24,26,22,25,16,17,17,21,28,13,22,17,28,21,27,24,24,21,16,21,27,21,22,14,18,16,24,28
29.10.2022 09:00,19,33,22,28,33,23,21,24,25,18,22,15,21,27,26,26,15,29,19,23,26,28,21,14,20,27,26,20,15,18,26,24,30
29.10.2022 10:00,20,31,22,28,32,28,23,27,5,24,10,16,24,17,20,24,21,29,21,23,27,25,18,13,17,24,10,25,21,18,19,23,31
29.10.2022 11:00,19,29,23,28,35,22,18,30,11,25,20,16,25,19,20,23,20,32,25,24,28,23,19,14,17,24,8,20,17,19,17,24,24
29.10.2022 12:00,19,25,22,29,37,30,28,31,20,21,7,20,25,20,28,26,23,30,22,26,27,22,21,17,19,24,19,21,8,20,19,27,24
29.10.2022 13:00,21,23,23,29,31,26,27,29,20,18,20,28,18,12,22,27,31,34,22,29,25,21,25,21,18,17,33,27,10,23,21,28,45
29.10.2022 14:00,24,23,22,31,34,28,20,30,20,16,28,28,22,27,24,34,35,32,27,31,25,27,23,21,19,21,30,18,9,24,22,26,43
29.10.2022 15:00,25,26,24,34,32,27,24,32,17,13,33,29,27,24,23,38,36,32,29,32,24,36,25,21,19,23,27,23,26,25,22,27,39
29.10.2022 16:00,27,33,28,37,39,30,25,34,37,17,33,31,23,31,25,38,34,31,33,37,24,44,27,25,19,28,46,38,37,24,21,32,59
29.10.2022 17:00,28,39,33,42,50,32,27,36,41,22,37,35,33,48,28,44,25,34,35,43,28,44,37,29,29,29,48,48,38,24,41,34,51
29.10.2022 18:00,26,54,37,42,52,43,28,44,41,24,38,37,41,52,25,49,21,38,35,39,41,46,57,34,30,34,47,42,37,24,43,38,40
