Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
22.04.2022 14:00,23,11,19,25,26,14,12,16,16,16,11,18,13,11,17,9,25,22,22,19,24,15,14,32,14,9,23,6,14,18,    # ,9,20
22.04.2022 15:00,22,10,20,25,21,8,13,16,13,15,18,17,12,12,16,10,29,23,24,23,25,15,22,26,9,19,28,9,21,18,    # ,10,22
22.04.2022 16:00,22,9,20,25,26,14,14,16,17,15,16,15,13,15,22,12,25,22,21,21,23,15,23,26,9,22,27,15,34,16,    # ,11,24
22.04.2022 17:00,24,12,18,23,15,11,13,18,22,16,22,13,14,19,21,10,22,20,21,21,23,13,25,31,10,25,28,17,27,19,    # ,11,28
22.04.2022 18:00,24,15,17,22,17,8,8,21,25,15,28,14,18,19,22,4,22,17,18,19,21,18,36,30,11,24,29,15,29,17,    # ,12,27
22.04.2022 19:00,23,21,18,23,18,7,8,24,22,14,24,16,21,19,18,5,22,13,16,16,19,18,38,46,10,22,29,20,26,13,    # ,15,25
22.04.2022 20:00,18,25,16,22,18,9,7,25,19,18,28,17,21,19,19,7,26,14,18,17,21,16,53,30,7,23,28,17,27,9,    # ,21,26
22.04.2022 21:00,17,27,14,17,16,10,11,25,23,17,25,14,19,13,19,6,28,14,20,18,22,18,38,37,6,14,26,19,20,9,    # ,24,28
22.04.2022 22:00,19,26,16,21,11,9,12,25,16,12,22,8,11,9,20,7,14,13,22,19,25,19,38,45,6,14,25,19,11,9,    # ,25,29
22.04.2022 23:00,27,24,19,25,12,12,10,22,12,12,27,10,12,8,16,9,16,12,20,18,22,20,30,21,6,10,25,17,5,7,    # ,26,23
22.04.2022 24:00,29,20,20,27,15,13,11,18,13,14,18,10,12,8,11,6,14,11,20,18,22,24,19,19,7,7,22,17,6,9,    # ,24,30
23.04.2022 01:00,27,16,19,26,10,9,15,17,12,14,14,7,11,8,9,4,15,9,24,19,27,23,19,20,7,3,13,18,6,8,    # ,22,26
23.04.2022 02:00,28,13,16,23,12,9,11,19,13,14,14,5,8,5,15,2,16,10,26,20,27,23,13,20,10,2,13,9,5,13,    # ,22,23
23.04.2022 03:00,28,12,14,20,12,11,16,18,19,16,15,5,6,4,24,2,16,10,24,19,23,23,15,20,11,7,8,9,3,20,    # ,19,21
23.04.2022 04:00,22,12,13,18,11,9,13,17,23,17,15,5,5,4,27,3,17,8,22,18,19,21,8,21,13,11,8,9,9,23,    # ,15,18
23.04.2022 05:00,18,12,13,19,9,10,13,19,17,16,9,5,6,5,30,5,24,9,20,17,19,19,11,22,15,8,8,12,20,27,    # ,11,10
23.04.2022 06:00,15,11,13,19,9,9,14,22,26,15,14,5,6,7,33,5,26,9,20,17,18,15,18,22,20,10,7,18,16,30,    # ,10,10
23.04.2022 07:00,13,13,13,18,9,8,14,24,31,14,14,5,6,10,30,6,22,10,15,14,14,13,23,25,21,14,7,19,13,36,    # ,14,6
23.04.2022 08:00,13,16,14,19,10,9,11,27,23,19,13,8,8,11,17,8,22,10,15,13,14,13,16,24,17,11,8,17,16,31,    # ,21,9
23.04.2022 09:00,14,13,16,21,13,11,12,28,19,22,5,11,10,11,13,10,20,11,16,13,14,14,9,20,13,9,13,19,21,25,    # ,21,16
23.04.2022 10:00,18,12,14,19,12,11,10,25,14,19,14,15,12,16,10,17,24,11,15,12,14,13,15,17,10,7,16,23,25,21,    # ,22,15
23.04.2022 11:00,18,13,14,19,16,11,12,21,10,19,26,20,16,19,8,17,26,10,13,10,12,14,30,21,13,9,25,13,17,20,    # ,25,18
23.04.2022 12:00,16,20,14,21,16,14,17,19,8,18,15,20,16,15,5,18,24,16,15,13,15,14,25,19,16,18,25,10,21,18,    # ,28,28
23.04.2022 13:00,14,30,15,23,15,14,12,18,8,16,14,17,14,17,4,12,25,17,21,16,20,14,24,14,14,17,21,11,8,16,    # ,22,15
23.04.2022 14:00,11,24,18,26,18,15,9,17,2,15,15,16,13,13,5,11,19,17,21,18,22,12,25,11,13,15,21,6,15,14,    # ,18,14
23.04.2022 15:00,13,20,20,28,23,18,18,15,4,16,16,15,11,11,7,10,20,17,20,18,22,12,21,14,14,14,19,8,13,13,    # ,13,11
23.04.2022 16:00,21,18,19,27,20,16,11,14,10,16,14,15,12,14,8,8,22,17,19,17,21,16,24,16,13,15,20,11,10,11,    # ,10,6
23.04.2022 17:00,25,20,20,28,20,16,7,14,10,18,17,15,12,15,12,7,21,18,20,19,22,18,13,18,13,15,23,12,10,11,    # ,11,9
23.04.2022 18:00,22,18,16,23,20,15,9,14,12,17,15,14,12,12,8,6,20,16,19,18,21,19,20,16,11,12,21,13,13,10,    # ,11,14
23.04.2022 19:00,22,16,14,21,13,13,9,14,5,19,16,14,12,16,10,8,19,17,19,18,22,18,19,18,11,15,20,12,13,10,    # ,11,16
23.04.2022 20:00,23,14,16,24,16,13,10,14,12,20,21,15,14,13,14,9,19,18,21,19,23,18,31,19,11,15,17,11,13,11,    # ,12,20
23.04.2022 21:00,21,13,18,24,17,12,8,14,13,22,17,16,16,13,12,12,22,18,22,20,25,14,25,23,12,19,18,13,18,10,    # ,11,13
23.04.2022 22:00,21,12,18,24,16,11,9,13,23,20,15,14,13,12,10,10,22,17,22,18,24,14,18,24,13,22,15,12,19,12,    # ,10,16
23.04.2022 23:00,23,11,17,22,14,17,2,13,14,21,18,11,12,11,8,10,16,16,22,17,25,14,18,22,14,21,16,11,20,10,    # ,11,15
23.04.2022 24:00,23,10,18,25,17,15,2,15,7,25,16,10,11,12,8,13,15,15,22,18,25,13,23,18,15,20,14,15,20,10,    # ,11,16
24.04.2022 01:00,25,9,24,32,21,22,2,15,10,24,26,11,15,13,7,15,14,16,24,18,25,14,20,20,13,23,10,10,15,13,    # ,10,12
24.04.2022 02:00,26,9,28,34,26,23,2,14,8,21,16,12,18,13,7,15,12,17,25,19,26,16,15,15,13,20,8,5,9,15,    # ,8,10
24.04.2022 03:00,25,9,28,34,21,22,2,14,10,19,17,12,17,11,10,19,18,19,25,21,26,17,18,13,13,13,13,3,13,17,    # ,7,12
24.04.2022 04:00,23,11,30,37,22,20,2,15,18,17,13,12,16,13,13,15,19,20,27,22,30,19,26,11,14,13,11,6,15,17,    # ,7,9
24.04.2022 05:00,21,13,32,39,26,23,2,13,15,14,17,11,14,17,16,14,1,22,29,25,30,21,21,13,12,14,10,7,16,17,    # ,8,8
24.04.2022 06:00,14,14,32,41,23,22,5,15,20,14,13,13,15,19,16,14,0,24,28,26,28,19,25,11,14,20,14,8,14,17,    # ,10,7
24.04.2022 07:00,14,15,23,28,18,12,7,16,10,14,22,14,16,21,13,16,1,19,23,19,22,5,51,6,12,18,15,10,17,17,    # ,13,12
24.04.2022 08:00,3,18,14,19,12,10,7,18,16,14,16,15,16,21,14,16,0,16,17,15,16,6,21,5,13,29,16,13,16,17,    # ,16,14
24.04.2022 09:00,2,7,7,8,9,7,10,19,17,11,20,16,14,11,15,11,0,6,6,6,4,2,33,8,13,19,13,13,23,15,    # ,18,16
24.04.2022 10:00,1,4,2,2,2,2,14,21,41,9,13,5,5,3,20,8,1,3,3,2,2,2,2,11,15,6,5,12,13,11,    # ,21,21
24.04.2022 11:00,1,3,2,2,2,2,4,16,27,8,4,2,2,2,21,4,1,2,3,2,2,1,2,6,14,2,2,19,4,7,    # ,20,16
24.04.2022 12:00,1,1,1,2,2,2,2,11,2,6,2,3,2,1,17,2,1,2,2,2,2,1,2,4,11,2,2,8,2,5,    # ,16,6
24.04.2022 13:00,1,1,1,3,2,2,4,9,2,4,2,3,2,1,4,2,1,1,3,2,3,1,2,1,10,2,2,7,2,2,    # ,17,12
24.04.2022 14:00,2,1,1,2,2,2,5,10,2,2,3,2,2,1,2,2,1,1,3,2,4,1,5,1,8,2,3,14,2,5,    # ,11,17
24.04.2022 15:00,2,1,1,1,2,2,4,8,2,2,7,2,2,1,2,2,1,1,3,1,4,2,14,1,8,2,5,11,2,3,    # ,8,12
24.04.2022 16:00,2,2,1,1,2,2,2,9,5,2,5,2,2,1,2,2,1,1,5,2,4,2,6,4,8,2,2,2,2,1,    # ,6,14
24.04.2022 17:00,2,4,1,2,2,2,2,8,2,2,2,3,2,1,2,2,1,1,9,2,3,3,2,1,8,2,2,2,2,1,    # ,7,11
24.04.2022 18:00,1,8,1,4,2,2,2,9,2,2,2,4,2,1,3,2,3,1,9,2,3,2,2,6,6,4,2,3,2,1,#,7,12
24.04.2022 19:00,1,9,2,3,2,2,7,9,2,2,3,3,2,1,3,2,2,1,12,2,4,2,4,13,5,5,4,6,2,7,#,10,13
24.04.2022 20:00,1,8,2,3,2,2,6,11,9,2,7,5,2,1,3,2,2,1,5,2,3,2,16,2,5,5,6,7,5,1,#,10,18
24.04.2022 21:00,1,8,2,2,2,2,6,15,10,2,9,7,2,2,6,2,2,1,3,1,3,2,20,2,4,5,7,8,5,1,#,11,18
24.04.2022 22:00,1,8,2,2,2,2,3,16,15,2,9,5,3,2,12,2,2,1,4,1,3,2,2,2,5,16,6,10,5,1,#,11,9
24.04.2022 23:00,1,8,1,2,2,2,3,15,12,1,10,9,7,4,6,2,1,1,3,1,2,2,3,2,5,8,5,13,6,1,#,12,14
24.04.2022 24:00,1,7,1,2,2,2,3,12,10,1,14,12,11,7,5,2,1,1,2,1,2,3,8,1,5,2,6,14,5,2,#,11,15
25.04.2022 01:00,1,10,2,3,2,2,4,12,10,1,20,11,11,8,9,2,2,1,2,1,1,3,17,1,4,3,14,7,2,3,#,11,13
25.04.2022 02:00,1,19,2,3,3,2,3,12,14,1,19,11,10,8,14,2,1,1,1,1,1,4,12,2,4,5,13,6,2,4,#,12,8
25.04.2022 03:00,1,17,2,3,3,2,2,12,9,1,15,10,9,9,9,2,1,1,1,1,1,4,9,3,5,6,12,7,4,6,#,12,16
25.04.2022 04:00,1,14,4,5,3,2,2,12,9,1,12,10,7,11,11,6,1,1,1,1,1,6,6,4,7,7,15,9,6,8,#,14,22
25.04.2022 05:00,1,16,7,7,3,2,2,12,12,1,6,13,8,14,11,6,1,2,2,2,1,13,12,4,9,10,9,12,9,8,#,16,20
25.04.2022 06:00,1,16,14,16,6,3,4,14,17,1,13,15,8,19,14,5,1,2,4,3,1,20,14,4,11,12,11,12,9,9,#,18,23
25.04.2022 07:00,1,17,19,23,13,7,5,15,18,2,14,17,9,16,14,6,1,4,8,7,4,20,24,2,11,14,13,13,9,7,#,19,25
25.04.2022 08:00,4,18,23,29,23,9,4,17,15,4,20,11,7,12,13,6,7,13,20,16,9,18,11,4,12,10,15,11,9,7,#,20,36
25.04.2022 09:00,5,19,25,32,23,9,6,17,13,7,11,7,    # ,11,15,9,2,16,29,18,13,15,21,8,10,6,13,13,8,5,#,21,38
25.04.2022 10:00,7,17,17,24,23,13,8,16,16,7,15,8,4,10,13,11,2,17,32,20,13,17,19,5,10,6,18,8,7,2,#,18,33
25.04.2022 11:00,8,12,19,26,18,15,12,15,6,6,10,10,4,8,6,7,3,20,30,17,17,16,16,2,10,5,10,2,6,3,    # ,13,9
25.04.2022 12:00,8,9,16,23,22,13,12,14,7,7,6,9,4,7,3,6,3,19,28,18,16,13,6,3,8,2,13,2,2,3,    # ,9,11
25.04.2022 13:00,10,8,12,17,17,14,10,12,5,8,8,8,4,7,2,7,3,18,25,17,17,13,11,5,8,3,4,2,4,3,    # ,8,15
25.04.2022 14:00,10,7,10,16,16,9,4,11,2,7,6,8,4,6,2,5,5,19,25,16,18,10,16,8,8,4,11,3,6,4,    # ,7,8
25.04.2022 15:00,14,7,10,17,10,8,3,10,5,7,4,9,3,5,3,6,4,18,25,16,18,6,16,12,7,2,9,2,5,4,    # ,6,13
25.04.2022 16:00,12,7,9,14,13,3,2,11,15,8,3,9,4,3,10,8,5,17,27,18,23,7,15,13,6,3,10,2,2,6,    # ,6,6
25.04.2022 17:00,17,8,10,15,11,2,2,9,18,8,7,9,5,4,9,9,5,15,28,18,23,5,22,24,5,7,11,4,2,3,    # ,6,8
25.04.2022 18:00,13,10,8,12,5,4,2,9,12,8,12,10,6,5,14,9,5,19,33,18,25,4,27,33,5,7,9,10,2,5,    # ,9,27
25.04.2022 19:00,11,11,7,10,7,3,2,10,10,10,8,12,10,5,16,9,5,20,33,15,25,4,22,28,5,9,8,6,8,3,    # ,8,9
25.04.2022 20:00,11,15,6,8,9,2,2,15,18,8,12,6,11,9,26,5,11,19,32,13,22,5,19,34,7,12,10,7,15,3,    # ,10,12
25.04.2022 21:00,10,15,8,12,15,5,2,18,16,7,13,11,11,8,15,5,12,18,28,14,23,8,17,33,10,11,13,12,15,3,    # ,12,12
25.04.2022 22:00,11,10,10,13,15,7,2,21,26,10,12,13,12,10,23,7,12,25,24,14,20,4,15,47,9,16,13,10,16,4,    # ,12,13
25.04.2022 23:00,13,13,10,13,12,8,2,18,24,13,11,14,13,9,20,10,12,27,20,11,20,4,14,21,9,14,14,13,20,5,    # ,15,11
25.04.2022 24:00,11,16,8,9,11,7,2,18,21,14,11,17,16,11,17,10,9,18,26,13,21,7,14,14,9,9,11,13,13,7,    # ,22,12
26.04.2022 01:00,12,17,10,13,9,8,4,16,21,18,9,19,17,12,21,7,7,16,23,11,17,7,16,12,9,12,10,9,12,8,    # ,22,12
26.04.2022 02:00,13,20,9,13,8,6,5,14,15,20,15,18,18,11,13,6,8,19,25,12,17,11,15,12,9,11,13,8,8,12,    # ,20,18
26.04.2022 03:00,12,20,8,12,9,6,4,15,14,17,12,20,18,10,18,10,11,22,21,12,14,13,11,11,10,7,9,13,12,14,    # ,19,19
26.04.2022 04:00,9,20,6,8,5,6,5,13,18,14,10,23,21,10,20,13,10,18,19,11,13,14,12,10,10,10,8,17,15,13,    # ,19,19
26.04.2022 05:00,6,16,9,11,6,6,5,12,22,13,11,25,22,13,12,12,11,15,21,11,12,14,28,8,11,11,8,17,10,12,    # ,21,18
26.04.2022 06:00,6,17,10,12,6,5,3,13,21,11,12,26,24,15,19,14,14,13,22,12,12,16,36,10,12,14,11,15,13,10,    # ,19,36
26.04.2022 07:00,6,21,10,13,6,6,3,14,21,13,14,26,23,18,15,11,14,12,20,10,12,17,20,10,14,17,9,15,15,11,    # ,18,25
26.04.2022 08:00,4,25,9,12,9,7,5,16,18,13,13,22,18,18,12,11,10,13,19,8,12,14,21,9,18,22,11,16,12,14,    # ,15,29
26.04.2022 09:00,3,22,7,13,10,5,4,16,18,13,18,15,11,20,20,11,6,8,    # ,6,8,12,30,8,14,15,10,16,16,15,    # ,14,20
26.04.2022 10:00,3,9,7,11,6,2,6,15,19,12,17,11,8,21,15,7,6,6,18,3,7,10,    # ,13,10,17,13,9,19,16,    # ,14,22
26.04.2022 11:00,3,6,6,12,11,3,6,14,13,13,14,10,7,23,13,7,7,7,16,3,7,8,    # ,    # ,11,15,7,9,14,17,    # ,10,13
26.04.2022 12:00,3,6,6,12,10,5,2,14,16,14,3,11,8,25,13,12,4,7,25,4,8,6,    # ,6,10,15,2,7,10,16,    # ,8,15
26.04.2022 13:00,2,6,5,10,6,3,2,14,9,17,6,11,6,28,8,14,3,6,20,3,7,7,    # ,6,11,14,6,5,7,13,    # ,7,11
26.04.2022 14:00,2,6,4,7,2,2,2,14,11,17,6,11,4,8,7,10,3,4,17,3,7,8,    # ,4,13,18,8,6,11,11,    # ,4,6
26.04.2022 15:00,1,8,6,8,5,2,4,14,22,10,2,10,6,7,8,8,3,3,13,3,5,7,    # ,7,20,27,7,4,11,7,    # ,4,8
26.04.2022 16:00,3,9,5,8,8,4,14,15,14,6,4,10,6,7,9,3,4,3,10,2,4,7,    # ,1,21,2,9,2,5,7,    # ,5,15
26.04.2022 17:00,5,8,4,6,7,5,10,15,10,6,7,10,6,6,8,2,6,4,15,3,6,8,    # ,4,22,5,7,2,4,8,    # ,4,13
26.04.2022 18:00,6,5,3,6,7,3,2,15,12,5,9,9,4,8,5,2,8,5,16,3,9,7,8,1,9,6,14,5,2,8,    # ,5,16
26.04.2022 19:00,4,4,5,8,5,2,3,14,14,5,11,8,5,5,3,2,8,4,13,3,8,5,23,1,10,7,11,6,6,7,    # ,6,15
26.04.2022 20:00,4,5,6,10,6,2,6,15,14,6,13,9,6,4,6,6,11,3,16,4,7,8,24,1,11,7,8,7,11,5,    # ,8,18
26.04.2022 21:00,5,6,6,8,6,3,5,14,7,4,6,15,8,7,10,9,12,4,20,6,8,6,13,5,10,8,8,7,10,3,    # ,7,16
26.04.2022 22:00,5,8,5,8,4,4,2,11,10,5,9,18,6,8,12,8,12,4,20,6,9,5,10,3,10,7,10,5,8,3,    # ,6,16
26.04.2022 23:00,5,7,4,5,6,5,5,11,8,4,9,11,6,7,11,9,8,4,19,6,10,6,11,2,10,4,12,4,11,4,    # ,5,13
26.04.2022 24:00,6,7,4,5,3,3,5,11,6,5,20,9,7,8,11,7,8,3,16,5,9,7,31,3,11,3,8,5,10,3,    # ,6,16
27.04.2022 01:00,6,10,3,5,3,2,3,11,8,5,13,8,8,9,13,5,10,1,14,6,6,7,20,3,11,5,10,6,6,1,1,8,20
27.04.2022 02:00,6,13,4,7,3,2,2,9,9,4,11,9,10,10,10,7,10,1,13,8,6,8,17,4,11,7,13,2,2,1,1,9,10
27.04.2022 03:00,6,16,7,12,4,2,2,10,9,5,15,9,10,11,11,5,11,1,16,10,6,9,8,4,11,7,10,5,2,2,1,10,11
27.04.2022 04:00,8,16,9,15,6,2,2,9,10,6,9,12,10,15,10,4,12,2,19,13,8,11,11,7,13,8,12,8,3,2,1,13,15
27.04.2022 05:00,9,14,11,18,8,5,5,9,15,5,10,12,11,12,12,8,12,4,22,15,8,11,15,11,13,10,12,10,5,2,2,13,11
27.04.2022 06:00,11,13,12,20,10,9,4,10,14,6,7,18,12,12,11,8,19,5,29,17,11,13,18,11,15,17,11,13,5,3,4,14,19
27.04.2022 07:00,10,15,12,25,12,9,4,10,12,8,6,19,13,12,12,14,13,6,29,17,13,13,22,7,17,9,9,10,5,8,5,13,20
27.04.2022 08:00,10,8,14,25,16,8,6,10,11,7,7,19,12,9,6,15,11,6,28,17,15,12,7,4,17,7,9,10,3,12,7,16,24
27.04.2022 09:00,9,7,10,19,17,10,7,10,6,8,2,20,8,7,2,13,13,5,30,13,12,11,2,5,19,4,4,8,2,15,9,14,23
27.04.2022 10:00,7,9,8,15,13,8,8,11,2,9,2,13,5,5,3,12,11,5,23,10,10,13,2,6,13,2,2,9,2,15,9,11,18
27.04.2022 11:00,7,13,10,19,9,3,11,11,4,10,8,10,5,6,6,14,14,5,22,11,11,9,4,4,11,2,6,6,2,14,8,11,17
27.04.2022 12:00,9,11,8,16,9,2,8,11,14,11,8,8,4,7,13,7,14,5,23,13,13,6,7,6,7,6,13,2,5,11,    # ,11,24
27.04.2022 13:00,13,9,7,14,10,5,6,9,6,10,16,9,4,9,13,2,9,6,27,15,14,6,2,6,7,9,11,2,14,9,7,8,27
27.04.2022 14:00,13,6,6,13,8,4,5,9,7,10,8,11,5,8,7,3,8,4,20,10,12,6,8,19,7,5,14,6,8,10,9,6,24
27.04.2022 15:00,12,5,7,15,9,2,3,9,3,7,7,13,7,10,2,5,7,4,17,7,9,5,16,17,6,6,10,9,11,10,10,5,15
27.04.2022 16:00,10,6,8,14,12,5,2,9,2,9,13,14,8,9,6,4,7,5,12,5,7,8,23,18,7,11,16,7,9,9,9,6,23
27.04.2022 17:00,9,6,8,16,12,6,2,9,5,9,4,13,8,9,12,4,7,4,13,6,9,6,7,11,6,10,12,10,12,8,9,6,17
27.04.2022 18:00,9,7,9,19,8,6,2,10,13,10,15,16,9,10,12,5,7,4,13,6,11,7,14,14,6,12,14,7,13,7,8,7,5
27.04.2022 19:00,9,7,9,18,10,5,2,10,2,10,13,10,8,12,13,6,8,4,15,8,12,8,17,25,8,16,13,9,12,7,11,8,20
27.04.2022 20:00,9,11,9,18,11,5,2,11,7,13,14,11,9,13,15,7,8,4,19,10,17,10,24,12,8,17,18,13,24,6,10,13,19
27.04.2022 21:00,13,15,11,18,13,6,2,12,20,14,24,17,13,15,19,10,7,4,23,13,20,12,40,21,9,22,19,16,23,6,11,14,23
27.04.2022 22:00,16,14,11,17,12,7,2,15,38,16,21,18,19,16,25,14,6,6,21,12,21,15,46,15,10,27,22,15,21,5,11,16,16
27.04.2022 23:00,14,15,11,18,9,5,2,16,23,14,36,21,15,14,16,9,6,6,20,9,18,17,59,10,11,19,16,15,11,5,12,16,17
27.04.2022 24:00,14,14,12,21,13,6,4,16,16,14,22,23,14,11,20,8,7,5,17,9,16,16,44,8,11,19,16,14,16,6,12,17,20
28.04.2022 01:00,14,16,16,21,22,10,5,16,17,13,19,30,12,11,15,13,8,9,20,13,18,14,48,6,11,17,12,13,22,8,13,15,24
28.04.2022 02:00,14,16,17,21,16,11,4,15,20,11,22,25,12,10,12,11,9,8,19,16,17,15,21,7,10,14,14,9,21,12,12,15,13
28.04.2022 03:00,14,17,17,22,12,9,2,15,19,9,28,15,13,9,15,7,10,9,18,16,16,16,20,9,11,15,10,6,17,14,12,14,22
28.04.2022 04:00,13,17,18,25,11,10,2,14,16,10,25,19,11,10,13,11,12,10,18,16,15,16,22,8,11,17,12,10,19,13,12,14,25
28.04.2022 05:00,13,19,17,28,12,10,2,15,15,11,31,22,10,24,15,14,13,11,18,13,15,16,19,4,10,16,10,10,14,13,12,15,33
28.04.2022 06:00,16,23,20,32,19,13,4,16,20,7,19,18,10,17,15,7,15,11,24,12,17,17,24,4,11,14,11,7,16,12,11,15,36
28.04.2022 07:00,15,25,23,30,22,14,6,17,22,9,20,15,12,13,17,15,13,14,25,12,20,18,26,4,10,12,14,12,4,11,12,17,23
28.04.2022 08:00,12,26,20,26,20,16,11,19,4,11,16,16,13,11,10,9,10,17,20,11,17,15,24,6,10,4,13,13,2,11,9,18,24
28.04.2022 09:00,7,22,17,20,20,10,8,19,2,9,3,17,17,12,23,17,10,15,17,13,15,14,16,6,12,2,17,18,2,11,8,19,21
28.04.2022 10:00,7,14,12,17,15,9,7,19,3,11,16,17,13,11,25,15,13,14,13,16,13,12,22,5,13,3,27,23,4,11,10,18,27
28.04.2022 11:00,6,13,10,15,10,9,7,17,12,10,21,18,12,11,11,11,16,14,12,15,11,10,12,7,12,10,20,12,11,10,13,14,14
28.04.2022 12:00,6,11,9,12,9,9,5,16,19,10,10,13,9,9,6,6,17,12,12,15,13,8,8,7,14,11,19,12,12,9,10,14,7
28.04.2022 13:00,7,12,9,12,12,9,5,17,13,9,14,14,10,10,12,7,14,8,11,    # ,12,9,14,5,12,8,13,7,7,9,10,10,24
28.04.2022 14:00,9,13,9,13,14,12,4,15,10,8,14,15,11,11,8,10,5,9,10,12,11,10,9,7,14,13,14,10,12,9,10,10,19
28.04.2022 15:00,9,15,10,13,17,11,5,15,5,9,6,16,10,11,12,11,4,11,11,12,12,11,13,28,13,14,15,10,9,9,8,10,17
28.04.2022 16:00,10,17,11,14,14,9,4,15,2,10,11,15,11,11,12,13,4,12,12,12,15,11,16,12,11,18,16,11,14,9,7,10,18
28.04.2022 17:00,11,14,11,14,13,6,4,15,5,11,13,15,13,10,14,14,4,13,11,13,17,12,22,12,10,11,14,8,21,8,7,10,22
28.04.2022 18:00,12,12,11,16,7,5,2,15,11,12,20,15,14,10,12,12,5,14,12,8,16,12,18,12,11,13,18,9,5,9,7,11,11
28.04.2022 19:00,14,11,11,17,9,6,2,14,10,13,12,16,13,10,15,12,7,13,12,6,16,12,22,11,12,16,21,16,21,8,7,10,23
28.04.2022 20:00,13,12,14,22,12,4,2,13,5,12,13,14,15,16,20,10,12,13,14,9,17,14,14,14,14,22,17,9,31,8,12,12,22
28.04.2022 21:00,10,19,15,26,18,7,2,15,36,21,24,20,19,14,17,13,16,20,19,13,21,18,34,18,17,23,18,16,28,8,7,16,10
28.04.2022 22:00,9,20,16,24,20,10,5,15,35,23,29,23,29,17,14,14,16,15,20,13,22,18,54,15,18,28,23,14,21,8,10,19,10
28.04.2022 23:00,9,19,17,20,17,11,7,16,36,22,32,30,30,16,22,14,14,16,26,16,25,20,40,12,17,22,24,12,22,10,19,23,9
28.04.2022 24:00,8,19,19,23,15,13,7,17,23,17,25,42,23,14,25,18,12,18,23,18,24,21,37,13,15,23,15,12,20,10,19,21,16
29.04.2022 01:00,7,20,23,24,17,12,8,18,24,22,27,40,22,15,28,16,11,18,21,15,21,20,32,12,16,37,19,6,20,16,13,21,21
29.04.2022 02:00,7,21,23,23,21,15,8,16,17,13,24,38,22,14,23,15,14,17,19,16,19,19,32,14,18,19,10,7,19,23,12,20,23
29.04.2022 03:00,7,20,20,27,20,12,7,17,28,13,26,33,20,15,25,14,13,14,21,16,19,19,37,13,18,19,11,11,13,24,12,21,22
29.04.2022 04:00,7,20,21,28,25,16,3,17,25,16,30,30,20,15,24,17,12,11,21,15,17,18,25,10,17,21,14,17,18,24,12,21,25
29.04.2022 05:00,7,21,24,37,25,14,6,17,24,20,25,21,22,16,27,15,12,10,21,14,17,19,30,9,20,22,12,14,21,21,14,22,25
29.04.2022 06:00,6,25,24,40,31,16,8,20,23,18,29,24,21,17,25,17,18,13,28,14,15,20,31,9,19,21,9,16,15,22,13,22,15
29.04.2022 07:00,6,28,32,36,30,20,9,20,23,18,26,20,21,16,26,15,13,15,28,16,19,23,35,11,21,12,17,13,6,21,16,31,29
29.04.2022 08:00,#,30,23,33,29,15,11,22,9,13,22,17,23,22,18,16,14,13,25,15,18,21,25,12,19,6,15,18,2,20,16,30,45
29.04.2022 09:00,#,32,19,29,30,15,14,23,7,16,26,17,18,20,35,21,13,12,19,14,15,19,41,11,18,12,24,20,4,18,12,28,36
29.04.2022 10:00,    # ,20,13,19,21,17,10,20,23,15,31,21,16,20,26,22,14,12,16,13,13,16,27,9,18,26,24,18,13,18,12,27,29
29.04.2022 11:00,6,16,12,18,16,15,8,18,12,13,27,19,14,19,18,14,15,12,16,14,14,11,22,6,17,16,20,11,21,18,13,23,24
29.04.2022 12:00,7,15,14,21,17,14,9,17,34,16,20,18,14,16,9,13,14,13,15,14,15,11,7,8,18,13,19,10,15,16,12,17,17
29.04.2022 13:00,7,15,13,21,15,14,9,17,44,12,9,19,16,17,7,15,12,15,16,15,17,13,5,11,18,13,17,9,19,14,10,11,10
29.04.2022 14:00,6,14,13,21,17,12,4,17,6,14,17,21,15,16,12,18,12,19,19,20,21,14,21,11,18,15,21,8,13,15,10,11,16
29.04.2022 15:00,6,14,13,20,15,10,2,16,14,16,7,20,15,15,15,12,13,16,18,18,21,16,22,11,18,18,19,9,9,15,10,12,22
29.04.2022 16:00,5,14,13,20,18,9,4,16,6,18,14,19,16,15,6,13,9,17,18,17,22,14,22,11,18,21,21,13,18,17,12,13,26
29.04.2022 17:00,5,14,13,20,14,10,7,16,6,17,17,17,16,17,17,14,8,18,18,19,24,15,19,17,20,18,19,15,15,17,13,13,21
