Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
10.09.2020 16:00,29,7,15,15,11,10,10,8,3,11,2,12,11,8,16,12,10,14,12,15,16,    # ,12,8,24,2,8,2,13,11,6,3
10.09.2020 17:00,30,7,15,16,19,9,15,7,6,11,6,14,10,9,18,14,16,14,11,13,15,18,12,8,11,2,12,2,12,13,7,2
10.09.2020 18:00,30,8,18,22,17,11,11,7,23,13,13,14,9,13,16,17,19,15,12,13,18,34,13,11,10,10,20,2,12,13,8,3
10.09.2020 19:00,19,11,19,23,22,22,13,9,25,16,10,13,8,20,22,18,13,18,14,17,19,23,15,15,13,24,11,8,12,17,9,14
10.09.2020 20:00,18,15,20,26,25,16,12,12,23,24,11,15,9,19,19,19,11,20,18,20,20,24,19,16,20,17,16,24,12,20,11,21
10.09.2020 21:00,18,17,20,32,25,20,10,10,29,19,22,15,10,14,16,16,13,23,20,22,20,27,16,17,17,11,14,11,13,19,10,8
10.09.2020 22:00,17,16,20,30,13,15,14,10,26,18,18,15,11,15,15,15,16,25,21,25,17,21,16,17,14,8,10,9,14,19,10,15
10.09.2020 23:00,20,16,20,26,19,16,11,12,14,17,30,12,16,15,15,15,16,26,23,26,15,26,17,16,16,13,11,12,14,20,10,7
10.09.2020 24:00,22,16,18,29,15,13,13,13,3,16,17,10,18,13,15,15,17,28,23,28,14,22,19,15,13,12,12,8,13,20,10,8
11.09.2020 01:00,23,16,18,30,14,8,10,14,3,16,15,10,18,8,16,14,19,29,24,28,12,10,20,14,16,11,22,8,14,26,10,10
11.09.2020 02:00,22,17,18,30,13,12,3,16,6,18,13,11,16,12,8,15,17,27,23,28,11,11,21,15,14,4,11,14,14,27,10,11
11.09.2020 03:00,22,16,18,35,17,12,7,16,9,18,11,11,17,13,14,16,16,28,22,29,12,10,21,15,13,4,13,14,13,27,11,12
11.09.2020 04:00,22,17,17,34,16,15,13,14,12,33,12,12,16,12,11,14,19,31,26,31,14,14,21,15,16,10,14,10,13,25,11,12
11.09.2020 05:00,21,19,17,38,19,13,12,15,11,27,12,13,16,16,14,14,20,29,24,30,13,11,20,18,19,10,14,14,13,38,11,13
11.09.2020 06:00,19,20,18,41,22,14,13,15,20,20,13,17,15,21,11,18,18,34,24,36,15,21,21,16,18,13,15,11,13,35,11,15
11.09.2020 07:00,27,21,22,51,27,15,11,18,19,20,15,22,15,18,12,21,18,43,29,38,16,27,22,16,18,11,17,15,12,36,13,19
11.09.2020 08:00,25,20,26,45,26,14,11,20,15,20,17,24,17,16,12,16,23,40,27,39,20,31,22,17,12,18,13,12,11,44,13,25
11.09.2020 09:00,25,22,28,42,23,11,14,18,11,20,16,34,17,16,14,20,27,41,30,44,22,30,20,16,8,11,11,12,10,36,14,15
11.09.2020 10:00,19,23,25,35,13,6,14,18,8,19,19,44,17,16,16,24,29,43,34,46,21,23,20,15,13,8,23,10,10,28,14,17
11.09.2020 11:00,17,19,26,27,18,9,16,19,11,17,23,38,16,10,15,26,26,45,32,41,25,22,23,15,15,7,16,15,9,23,11,6
11.09.2020 12:00,14,18,23,21,19,5,13,14,11,17,18,29,14,7,13,24,25,33,26,31,13,24,26,15,11,13,14,15,9,18,8,6
11.09.2020 13:00,13,16,16,13,12,6,17,11,9,15,13,20,12,11,12,24,21,32,23,33,7,21,26,14,15,10,2,24,10,15,8,7
11.09.2020 14:00,15,14,18,15,8,10,15,9,2,13,3,15,9,11,10,21,14,19,12,24,5,11,25,13,14,6,2,11,11,14,8,14
11.09.2020 15:00,21,11,17,16,9,9,15,8,2,12,2,11,7,10,9,20,9,17,11,14,4,5,25,12,26,4,12,12,11,15,9,16
11.09.2020 16:00,28,11,16,15,11,10,14,8,5,13,8,10,7,16,12,20,8,12,8,11,6,9,20,13,14,17,5,20,9,14,10,10
11.09.2020 17:00,25,10,17,16,20,8,17,8,14,13,17,9,9,9,13,20,7,10,7,9,6,28,20,14,15,6,11,18,10,14,10,5
11.09.2020 18:00,19,11,20,20,15,16,18,8,34,13,21,9,11,11,11,17,8,9,8,9,7,23,20,16,14,17,19,20,11,14,11,13
11.09.2020 19:00,16,18,24,25,24,21,19,12,33,15,18,10,17,22,9,17,8,13,10,12,18,25,22,20,24,40,17,39,13,16,13,18
11.09.2020 20:00,18,23,22,32,31,20,18,16,41,16,33,11,19,20,19,19,12,20,18,19,13,38,23,21,30,36,22,22,15,20,14,19
11.09.2020 21:00,18,24,24,39,28,23,13,17,24,17,24,13,19,19,27,20,17,27,22,25,18,39,23,23,38,27,19,19,15,23,18,17
11.09.2020 22:00,17,23,27,41,44,22,13,19,21,17,19,14,21,16,25,21,19,33,24,33,23,52,23,24,31,22,13,18,14,23,16,20
11.09.2020 23:00,17,24,29,46,50,15,12,21,22,16,29,16,19,15,23,25,20,37,27,33,21,37,23,24,30,28,17,16,13,23,18,25
11.09.2020 24:00,16,25,30,46,51,15,12,19,20,19,22,17,18,15,19,26,20,35,29,35,21,42,21,23,25,21,15,18,13,21,19,21
12.09.2020 01:00,15,24,32,45,37,14,10,16,22,21,39,18,17,16,17,26,20,37,29,32,20,41,18,19,24,14,9,17,13,22,18,19
12.09.2020 02:00,14,23,32,42,39,15,13,14,14,20,17,19,16,21,18,25,21,34,29,33,20,29,17,20,16,19,11,14,14,23,16,15
12.09.2020 03:00,15,20,28,37,21,20,15,14,9,21,27,21,15,16,14,27,21,32,27,30,20,31,18,18,19,22,12,12,14,26,14,21
12.09.2020 04:00,14,19,25,32,27,16,14,15,7,19,35,21,14,11,17,27,22,29,26,26,21,28,18,18,20,21,9,13,13,27,15,22
12.09.2020 05:00,13,21,24,32,18,24,8,14,6,26,30,21,14,15,15,27,20,28,26,24,21,24,16,19,16,22,11,14,12,26,15,17
12.09.2020 06:00,10,21,23,30,21,15,12,14,3,25,20,20,14,19,18,26,19,26,24,22,22,23,15,22,17,19,8,14,12,24,14,20
12.09.2020 07:00,11,22,23,34,23,15,13,14,2,25,22,20,13,12,16,27,19,28,22,23,23,29,18,16,18,17,9,17,13,23,14,18
12.09.2020 08:00,12,24,27,39,35,23,14,16,2,28,18,24,14,5,15,25,19,32,24,28,25,23,22,15,5,15,10,16,13,21,16,17
12.09.2020 09:00,17,27,34,40,15,21,3,19,2,25,4,25,15,2,16,28,25,33,27,34,22,14,20,13,2,2,8,16,15,17,19,17
12.09.2020 10:00,20,20,32,35,20,15,9,18,2,21,4,24,17,2,25,26,27,31,29,31,22,10,17,14,2,2,8,2,14,16,20,13
12.09.2020 11:00,16,16,25,24,28,16,14,18,8,25,13,19,14,6,27,26,24,29,27,28,20,13,17,13,6,2,9,2,12,17,15,6
12.09.2020 12:00,20,13,20,19,14,10,19,20,19,18,14,17,11,10,22,28,17,26,20,24,16,10,17,11,17,5,12,3,9,20,14,7
12.09.2020 13:00,21,10,17,15,12,9,13,19,22,11,9,14,10,19,11,31,14,17,12,17,12,2,19,10,11,12,10,13,8,24,12,13
12.09.2020 14:00,16,11,15,14,6,14,13,15,6,12,13,11,10,10,8,23,12,15,10,13,7,2,18,11,9,7,10,6,8,21,12,13
12.09.2020 15:00,11,11,15,13,6,5,16,13,18,12,14,9,11,11,6,19,12,14,8,10,8,5,17,11,19,10,17,5,10,17,13,15
12.09.2020 16:00,11,12,14,12,10,10,19,13,9,11,19,9,10,18,8,17,23,14,9,13,9,8,16,13,19,20,17,15,11,16,13,10
12.09.2020 17:00,18,14,14,14,19,11,17,13,22,12,18,10,12,16,11,14,11,15,10,12,9,23,16,13,18,33,21,16,13,16,13,8
12.09.2020 18:00,19,16,14,17,16,10,19,14,38,14,24,10,14,22,19,14,11,18,12,16,11,26,17,15,26,26,21,25,13,17,13,16
12.09.2020 19:00,16,29,15,20,18,18,18,18,44,11,28,12,18,26,25,17,15,24,15,18,13,29,46,20,38,47,20,30,15,19,13,18
12.09.2020 20:00,18,33,18,32,36,29,10,23,45,16,49,15,24,34,28,19,24,31,21,23,23,36,20,23,48,48,31,28,14,23,18,32
12.09.2020 21:00,16,39,25,32,32,26,5,29,26,25,36,22,26,19,35,18,21,40,28,38,29,32,17,27,35,35,18,22,14,24,21,33
12.09.2020 22:00,13,40,26,39,42,30,11,29,30,22,27,25,25,21,29,21,25,54,35,51,23,38,18,26,32,28,18,18,13,29,23,26
12.09.2020 23:00,13,31,26,39,33,27,12,35,25,24,32,33,24,18,36,21,27,54,42,49,23,45,22,26,33,29,17,17,12,30,28,22
12.09.2020 24:00,12,24,27,44,28,24,14,34,32,25,23,36,22,18,25,22,31,42,40,39,25,37,21,25,27,26,12,15,11,32,27,24
13.09.2020 01:00,11,23,26,40,24,32,13,27,37,26,24,31,21,19,25,22,29,37,33,30,26,32,20,25,23,21,15,16,11,23,21,15
13.09.2020 02:00,11,19,23,34,25,29,11,25,21,26,31,29,22,20,24,21,23,31,27,27,28,33,21,22,28,22,22,12,11,22,18,21
13.09.2020 03:00,11,18,23,35,20,24,11,22,22,27,24,25,22,15,26,20,19,25,22,24,29,31,19,20,24,21,9,18,12,21,19,24
13.09.2020 04:00,10,21,30,37,29,21,13,24,16,26,26,21,21,17,20,18,17,23,19,21,27,26,18,19,22,18,15,10,11,19,19,22
13.09.2020 05:00,10,19,29,36,25,20,12,23,16,26,23,21,19,21,24,15,17,22,18,19,26,30,15,17,18,27,15,15,12,17,18,18
13.09.2020 06:00,10,20,28,36,26,22,9,21,14,25,24,22,19,18,22,12,17,24,18,23,25,28,17,18,22,23,14,14,12,16,18,18
13.09.2020 07:00,8,23,28,35,26,22,7,20,13,19,22,22,20,16,20,15,18,25,19,22,27,21,19,18,23,23,17,15,12,16,17,18
13.09.2020 08:00,10,25,28,30,18,23,11,21,2,20,20,23,18,5,18,16,17,23,18,19,25,16,19,13,6,14,17,15,12,19,17,14
13.09.2020 09:00,11,22,24,23,10,9,5,25,2,18,5,28,28,2,15,17,16,19,15,17,33,8,21,17,3,2,12,2,11,13,17,11
13.09.2020 10:00,8,16,23,21,3,5,6,23,14,13,2,27,28,4,26,14,15,17,16,18,29,7,20,20,13,2,16,4,11,13,16,10
13.09.2020 11:00,10,10,21,16,14,9,9,20,3,17,7,22,21,9,19,15,15,14,13,14,23,2,18,22,21,2,16,11,11,15,14,2
13.09.2020 12:00,12,9,17,10,14,9,10,19,8,15,13,16,15,13,14,15,10,12,10,11,15,3,16,16,16,7,15,11,10,13,14,2
13.09.2020 13:00,12,9,15,9,6,6,10,17,16,13,11,14,13,18,2,23,10,12,9,10,10,2,17,13,19,13,4,14,10,10,13,3
13.09.2020 14:00,12,10,14,9,8,8,11,14,2,13,15,13,11,11,2,20,10,12,9,10,9,2,17,11,16,12,5,17,11,10,14,11
13.09.2020 15:00,11,11,14,10,9,10,9,12,2,13,18,11,12,14,4,15,9,12,9,10,10,6,25,10,26,14,15,15,11,9,13,13
13.09.2020 16:00,12,12,14,11,11,10,8,13,10,12,10,13,12,15,14,17,11,12,11,11,10,12,28,9,20,18,18,18,10,11,14,8
13.09.2020 17:00,14,12,15,13,19,12,13,13,17,13,23,16,13,19,17,16,10,14,13,13,11,37,27,10,18,28,24,21,11,15,15,11
13.09.2020 18:00,18,15,16,14,18,14,13,14,37,17,18,18,16,24,14,16,10,14,13,13,13,29,26,13,17,36,21,20,13,16,14,14
13.09.2020 19:00,16,22,17,21,20,20,9,15,49,22,31,20,26,33,16,16,15,18,18,17,15,32,27,18,36,37,26,39,15,19,18,26
13.09.2020 20:00,18,27,17,29,27,14,12,18,35,19,40,23,24,26,26,13,16,21,22,21,17,39,28,20,37,45,28,30,15,25,17,36
13.09.2020 21:00,20,28,19,29,23,22,10,18,30,22,37,26,26,23,20,11,19,23,22,23,19,41,27,22,41,27,20,26,10,28,18,27
13.09.2020 22:00,20,30,19,27,20,24,12,18,19,21,29,28,24,18,18,8,21,25,25,25,23,43,27,22,31,32,14,23,9,30,19,24
13.09.2020 23:00,22,30,19,31,23,20,6,19,28,25,33,31,22,15,22,7,21,28,23,32,26,41,28,21,25,27,17,17,8,31,20,23
13.09.2020 24:00,22,28,21,33,23,17,3,22,16,25,26,27,21,18,21,8,21,28,24,28,24,40,24,21,27,25,14,16,8,30,20,22
14.09.2020 01:00,18,27,21,31,30,17,3,22,14,24,42,23,20,20,9,11,22,30,24,32,21,31,24,21,30,25,15,15,9,27,17,16
14.09.2020 02:00,13,28,21,34,25,18,2,23,16,26,18,23,19,24,9,14,27,32,25,32,20,32,23,21,23,18,16,15,7,27,17,23
14.09.2020 03:00,12,25,21,36,22,19,3,23,17,28,29,23,19,19,18,12,21,31,25,31,22,30,22,20,20,24,14,18,7,27,16,21
14.09.2020 04:00,13,25,22,36,24,17,7,23,12,29,25,21,18,20,19,15,22,32,25,29,23,34,21,20,19,23,14,24,7,24,16,19
14.09.2020 05:00,12,24,21,41,24,18,8,22,12,30,37,22,20,20,19,17,21,29,23,26,25,35,21,20,24,23,15,25,8,23,16,15
14.09.2020 06:00,8,25,21,44,30,18,6,25,16,30,27,23,22,21,19,18,18,28,18,24,26,34,19,23,28,20,18,21,9,21,17,16
14.09.2020 07:00,10,26,27,51,41,21,5,26,18,26,28,25,22,29,19,20,19,28,18,28,30,33,17,24,25,34,16,34,9,22,19,25
14.09.2020 08:00,12,31,33,50,30,29,6,30,9,30,30,26,22,20,29,21,24,34,21,32,38,40,17,23,12,27,18,19,9,21,31,25
14.09.2020 09:00,12,31,31,41,14,17,7,29,14,23,16,24,29,17,30,22,27,29,20,38,39,49,18,19,3,2,23,15,9,15,27,22
14.09.2020 10:00,10,24,27,32,13,14,10,    # ,19,16,26,20,23,19,9,19,21,20,15,22,34,32,16,17,9,13,34,14,9,12,21,21
14.09.2020 11:00,12,18,25,26,26,17,7,    # ,2,16,24,18,16,12,7,22,18,19,16,24,23,20,16,12,18,18,22,20,9,12,16,4
14.09.2020 12:00,14,17,22,21,16,7,8,18,8,13,21,16,19,16,7,20,17,19,15,22,20,11,17,9,23,15,17,18,9,12,15,3
14.09.2020 13:00,19,15,20,19,12,7,7,16,17,12,12,15,13,18,10,23,16,20,16,23,16,2,16,8,13,11,4,12,10,14,14,6
14.09.2020 14:00,21,12,18,17,12,8,8,14,2,13,12,14,13,11,10,25,15,19,15,22,16,6,16,9,15,12,5,9,11,14,15,10
14.09.2020 15:00,22,11,18,18,12,11,11,15,2,14,11,13,15,13,11,24,17,19,16,25,15,19,19,11,27,6,17,10,11,17,16,17
14.09.2020 16:00,22,11,17,17,12,16,11,16,15,13,14,14,15,16,16,19,16,19,19,25,15,30,18,11,22,12,19,21,12,16,17,10
14.09.2020 17:00,25,13,18,19,25,14,14,16,20,14,24,14,18,17,14,17,18,20,21,24,16,46,17,13,21,13,25,20,13,17,17,9
14.09.2020 18:00,25,15,19,21,25,16,15,17,37,15,18,14,19,23,17,20,17,22,24,25,16,34,18,16,33,34,24,16,14,16,18,14
14.09.2020 19:00,25,24,19,23,24,32,12,20,24,19,26,16,24,32,24,29,21,23,22,29,17,36,19,23,37,33,22,32,15,19,19,17
14.09.2020 20:00,24,33,22,28,33,25,13,22,37,21,41,18,23,32,27,25,24,31,29,31,19,39,21,24,45,41,29,31,16,23,21,31
14.09.2020 21:00,22,31,22,26,28,20,13,21,49,24,41,23,26,23,18,18,24,39,38,39,20,37,21,25,45,31,30,23,16,26,21,40
14.09.2020 22:00,18,28,27,33,36,23,11,21,31,25,36,23,23,26,29,19,24,47,41,42,24,42,22,27,33,33,18,23,15,28,24,30
14.09.2020 23:00,18,28,29,35,35,21,12,21,25,23,31,24,23,16,29,23,26,45,41,38,29,41,20,25,30,29,21,18,15,28,23,30
14.09.2020 24:00,14,29,31,40,34,16,11,22,26,22,36,27,24,20,23,20,25,41,39,30,32,43,20,24,27,25,15,16,15,27,25,22
15.09.2020 01:00,13,26,32,35,36,14,12,23,21,25,36,31,24,20,22,18,25,43,37,32,31,45,19,22,21,21,12,14,15,26,22,30
15.09.2020 02:00,10,26,30,38,27,17,9,24,29,27,33,34,22,22,15,17,24,39,35,29,30,32,18,19,22,21,15,16,13,24,23,23
15.09.2020 03:00,11,24,29,37,31,22,9,19,18,25,33,33,22,13,20,18,22,31,30,27,29,36,17,18,18,16,16,15,13,22,24,47
15.09.2020 04:00,8,25,32,40,28,21,12,20,17,21,27,30,22,19,20,19,21,31,25,26,28,36,16,17,20,27,17,19,19,20,23,17
15.09.2020 05:00,9,25,32,38,34,20,9,24,18,17,29,31,22,20,15,21,20,30,24,24,27,41,14,18,18,31,16,17,18,20,23,23
15.09.2020 06:00,9,28,31,37,30,23,8,21,15,22,27,28,24,22,22,23,18,28,20,21,25,37,14,19,22,33,23,20,14,17,24,14
15.09.2020 07:00,8,30,30,37,42,19,9,22,22,23,26,29,24,28,26,24,20,30,21,25,25,49,15,21,21,33,22,26,14,17,26,23
15.09.2020 08:00,8,34,31,41,44,29,6,30,9,25,29,39,24,20,25,25,20,32,23,28,26,49,16,23,11,20,22,17,13,17,31,32
15.09.2020 09:00,7,36,35,37,26,19,13,25,16,18,14,37,26,20,31,25,23,31,20,27,34,46,14,21,2,2,33,3,12,13,31,32
15.09.2020 10:00,7,35,30,27,17,15,11,22,25,12,25,42,26,25,26,23,23,30,22,30,29,30,13,18,11,10,19,26,12,11,27,26
15.09.2020 11:00,9,28,27,23,34,13,9,23,2,12,25,38,26,18,20,26,22,28,21,31,28,32,15,18,28,20,21,18,12,10,25,7
15.09.2020 12:00,13,28,24,23,22,17,10,25,15,13,29,31,27,18,21,25,20,28,18,24,22,16,16,15,33,17,23,24,11,10,24,10
15.09.2020 13:00,17,24,22,23,19,13,14,23,16,11,20,25,25,20,15,25,19,29,17,26,14,4,15,14,27,14,15,15,12,12,24,17
15.09.2020 14:00,21,    # ,19,24,14,15,10,22,2,13,23,20,24,16,10,27,19,27,17,24,13,12,14,14,25,20,28,24,14,14,24,28
15.09.2020 15:00,21,18,18,22,11,14,11,22,5,14,25,19,24,22,20,26,19,27,17,25,15,16,15,14,44,23,33,25,15,16,24,23
15.09.2020 16:00,21,20,19,23,19,10,9,21,24,16,24,19,21,21,13,27,18,28,19,23,16,35,15,15,29,33,25,29,18,16,23,18
15.09.2020 17:00,40,20,20,22,30,18,11,21,27,18,37,19,22,21,21,30,18,29,21,25,17,55,17,16,28,42,35,31,19,16,23,18
15.09.2020 18:00,28,24,20,25,25,14,9,22,43,23,34,19,28,28,28,30,42,31,23,28,17,43,19,19,41,44,23,31,18,18,25,24
15.09.2020 19:00,21,31,20,32,26,31,8,28,43,26,43,23,38,39,36,27,31,37,28,32,19,49,24,24,51,51,33,66,19,24,28,37
15.09.2020 20:00,22,34,24,48,47,35,11,31,57,22,42,29,40,36,40,26,35,39,33,37,23,56,21,28,60,52,42,31,21,27,31,44
15.09.2020 21:00,20,35,29,46,46,25,9,32,45,21,54,37,34,32,28,41,39,45,35,43,21,55,17,28,60,36,26,31,24,30,34,31
15.09.2020 22:00,20,36,30,41,42,18,10,34,55,23,49,44,28,28,25,47,51,43,40,42,22,62,18,27,41,42,21,36,27,30,36,33
15.09.2020 23:00,20,36,27,34,35,23,9,38,44,27,37,48,35,25,27,37,40,41,36,39,27,67,20,26,31,30,22,25,22,29,37,30
15.09.2020 24:00,20,37,26,30,27,28,14,41,35,31,37,46,35,26,26,31,38,34,32,32,28,49,22,26,28,28,22,19,19,27,32,28
16.09.2020 01:00,16,38,26,31,29,22,13,38,22,28,58,44,33,21,15,26,37,26,25,27,28,44,23,25,17,35,25,20,19,26,31,24
16.09.2020 02:00,17,36,26,34,21,22,10,36,22,26,30,43,32,23,16,19,32,23,20,22,28,49,22,24,21,35,23,22,18,25,29,33
16.09.2020 03:00,16,34,27,34,26,25,13,33,21,28,42,44,30,22,26,17,25,22,17,21,30,49,20,23,27,32,21,15,19,23,28,22
16.09.2020 04:00,14,33,26,32,24,23,12,33,27,26,49,46,29,27,22,16,21,21,17,20,30,40,19,22,25,35,20,31,19,20,28,22
16.09.2020 05:00,13,32,26,37,21,20,11,32,23,24,29,40,28,25,24,15,21,22,17,21,32,39,19,22,27,29,18,25,21,20,26,23
16.09.2020 06:00,13,30,27,40,28,18,10,30,25,24,36,34,28,28,27,17,24,25,17,21,29,47,18,24,29,30,25,22,20,18,27,21
16.09.2020 07:00,13,33,28,44,31,19,10,33,29,25,32,33,29,31,28,18,133,29,19,26,31,42,18,25,23,42,22,37,22,20,28,27
16.09.2020 08:00,15,34,29,40,36,26,11,37,7,21,41,37,31,21,20,19,91,33,20,29,38,59,23,24,15,33,31,46,23,17,31,29
16.09.2020 09:00,16,39,28,34,24,18,14,38,24,15,41,36,38,22,24,21,37,32,20,28,40,53,21,25,9,2,46,21,22,13,37,31
16.09.2020 10:00,17,37,26,35,21,5,13,41,28,14,39,35,36,21,28,28,38,32,22,31,29,49,19,25,40,16,51,22,22,12,35,41
16.09.2020 11:00,20,28,26,32,29,16,15,43,9,16,45,37,36,29,32,27,39,33,23,34,25,53,19,25,62,35,45,36,20,13,30,32
16.09.2020 12:00,22,21,25,30,24,21,14,38,34,17,34,35,37,22,31,26,40,39,25,34,23,40,19,22,26,29,35,31,18,14,29,31
16.09.2020 13:00,25,19,23,29,26,22,10,27,26,16,28,27,31,34,25,26,39,35,24,35,21,16,18,20,34,38,6,30,16,14,30,31
16.09.2020 14:00,27,17,22,28,24,13,16,24,12,17,16,23,28,30,11,32,37,35,23,29,15,15,17,21,24,4,15,9,17,16,27,28
16.09.2020 15:00,26,19,24,31,26,23,11,18,37,21,12,21,27,21,23,28,35,35,25,33,14,18,18,22,45,4,34,28,17,17,29,35
16.09.2020 16:00,25,18,25,31,28,21,13,19,8,18,12,19,24,23,30,30,32,35,24,34,16,6,17,22,33,19,28,21,17,20,28,38
16.09.2020 17:00,29,18,24,29,28,24,16,20,19,22,16,17,24,37,24,32,28,33,21,29,16,30,18,24,31,26,38,29,17,21,30,26
16.09.2020 18:00,25,26,24,28,23,17,16,21,48,22,30,16,25,40,27,29,29,35,23,28,18,59,22,30,33,39,43,27,17,22,30,35
16.09.2020 19:00,25,32,26,35,31,23,19,21,57,22,40,19,27,43,39,35,31,38,25,31,23,58,24,32,37,48,46,56,17,25,33,56
16.09.2020 20:00,27,33,28,38,39,31,14,25,61,35,47,25,27,36,34,31,34,45,31,30,27,65,25,28,37,46,35,46,16,23,38,58
16.09.2020 21:00,25,30,32,37,39,36,15,30,37,30,51,27,27,33,40,31,35,44,32,32,28,52,26,31,57,41,33,35,17,23,36,24
16.09.2020 22:00,22,29,34,39,35,30,15,28,26,28,38,27,25,32,39,33,37,44,33,36,29,44,25,33,42,30,19,35,17,23,36,29
16.09.2020 23:00,20,36,34,34,35,33,18,26,29,34,44,26,25,29,38,35,37,43,31,34,31,47,26,34,33,33,26,22,15,33,33,25
16.09.2020 24:00,19,36,34,34,27,29,14,33,37,34,33,24,29,25,32,31,35,40,30,32,31,43,27,32,32,27,22,18,15,34,34,27
17.09.2020 01:00,19,31,31,37,33,26,18,30,35,30,33,24,29,28,24,26,34,38,30,32,31,30,27,31,22,25,40,27,15,34,32,15
17.09.2020 02:00,19,30,29,36,27,26,18,29,17,27,36,26,28,27,34,24,33,38,31,33,26,31,27,30,22,25,27,30,16,34,30,25
17.09.2020 03:00,26,29,28,31,27,26,17,27,34,28,36,25,26,31,31,22,34,39,32,37,16,51,26,34,24,34,25,18,18,34,27,24
17.09.2020 04:00,24,27,27,30,21,24,18,27,30,30,37,26,25,29,33,20,34,40,33,35,21,36,21,34,27,31,21,31,23,32,22,25
17.09.2020 05:00,20,29,27,31,27,29,17,27,31,30,32,31,27,24,23,21,34,41,31,36,29,43,19,33,25,28,18,33,25,31,18,20
17.09.2020 06:00,19,35,26,31,28,25,16,27,30,27,27,33,29,24,30,21,33,41,30,36,28,37,22,33,27,37,11,18,23,38,17,7
17.09.2020 07:00,19,40,27,34,35,31,17,32,25,29,28,34,29,13,35,23,32,44,30,36,28,39,20,42,28,34,16,13,22,34,16,12
17.09.2020 08:00,17,37,27,43,33,26,17,23,21,27,22,29,26,12,33,24,33,42,30,39,61,35,18,43,24,27,14,8,19,32,15,11
17.09.2020 09:00,30,25,31,41,25,17,18,15,24,24,15,24,22,12,37,23,36,43,31,45,35,26,15,45,23,2,9,6,14,27,15,5
17.09.2020 10:00,28,17,32,41,26,21,16,14,20,15,5,31,19,17,32,23,32,42,32,41,32,25,15,35,41,2,8,9,12,18,16,7
17.09.2020 11:00,32,15,32,36,35,24,18,17,22,15,6,32,20,23,26,24,31,42,34,42,32,26,13,27,8,2,12,8,11,13,15,12
17.09.2020 12:00,44,15,32,37,47,26,19,15,13,14,14,25,17,8,26,28,32,44,33,41,34,34,11,30,2,11,16,12,11,14,16,16
17.09.2020 13:00,52,17,30,31,24,21,19,10,7,14,30,21,15,2,29,30,33,41,31,39,29,33,9,29,2,21,4,14,11,18,14,6
17.09.2020 14:00,51,17,31,35,20,19,20,8,2,18,21,15,14,2,22,26,29,36,28,35,24,20,8,23,11,9,2,12,10,16,13,8
17.09.2020 15:00,44,14,29,39,27,20,23,7,2,22,10,13,15,5,32,21,27,34,28,36,21,5,6,18,22,11,2,12,10,15,11,9
17.09.2020 16:00,48,11,27,33,21,20,23,6,8,24,16,15,16,14,27,24,30,36,31,35,17,31,8,15,25,18,10,15,11,18,11,7
17.09.2020 17:00,49,11,25,30,23,7,23,6,24,24,21,15,18,15,28,28,35,43,38,43,15,42,12,14,22,28,21,20,12,24,11,6
17.09.2020 18:00,51,11,26,31,25,22,27,6,40,29,17,15,17,19,22,29,29,38,35,37,14,34,14,14,14,24,22,12,11,29,11,9
17.09.2020 19:00,39,10,25,28,23,26,26,7,23,27,18,14,15,20,16,35,29,35,32,30,15,30,17,13,18,19,19,12,11,40,11,16
17.09.2020 20:00,34,8,23,27,20,20,25,7,19,22,20,13,13,12,14,37,32,39,35,36,16,23,19,12,13,19,13,18,11,41,11,16
17.09.2020 21:00,39,8,21,26,16,15,21,7,12,18,13,11,12,16,17,36,37,47,41,44,17,19,22,12,12,16,15,12,11,32,10,10
17.09.2020 22:00,48,8,19,22,16,16,19,7,9,16,17,9,11,14,9,30,28,38,33,34,16,15,27,13,12,16,14,13,12,21,9,13
17.09.2020 23:00,44,10,19,24,17,15,14,6,9,14,14,9,10,11,7,18,22,29,24,26,13,17,29,12,15,19,11,20,9,21,9,11
17.09.2020 24:00,43,10,22,31,21,22,12,8,23,15,18,9,10,7,12,15,19,24,19,22,14,20,34,11,13,22,12,17,8,21,9,11
18.09.2020 01:00,39,10,23,34,18,19,13,8,7,13,8,9,12,13,11,17,17,23,18,20,15,15,32,12,12,10,11,8,    # ,19,8,8
18.09.2020 02:00,32,10,20,25,17,21,17,11,3,11,11,9,9,4,13,19,16,20,14,18,15,9,35,10,12,7,13,10,10,17,8,32
18.09.2020 03:00,28,9,18,20,17,16,19,13,2,10,11,9,10,7,14,20,15,18,13,17,15,12,38,10,13,8,11,10,11,17,8,10
