Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
08.01.2022 08:00,0,5,0,1,2,4,2,6,15,6,7,5,2,7,9,2,1,2,4,2,1,2,12,14,12,12,4,2,5,7,8,5,10
08.01.2022 09:00,1,3,0,1,2,3,2,8,11,8,5,4,2,4,8,3,1,1,3,1,2,1,2,20,20,11,2,2,8,6,7,4,4
08.01.2022 10:00,0,2,0,2,2,3,2,10,8,7,2,3,2,2,8,5,3,1,7,2,2,4,5,15,20,8,2,2,9,4,12,4,2
08.01.2022 11:00,1,3,0,2,2,4,2,5,9,7,2,3,2,3,2,2,2,1,5,2,2,4,7,15,18,5,2,2,4,2,9,4,2
08.01.2022 12:00,1,3,1,3,2,3,2,3,7,5,2,2,2,2,2,2,2,1,5,3,2,4,6,40,11,5,2,3,2,1,5,5,4
08.01.2022 13:00,1,3,2,5,2,3,2,3,12,4,2,6,3,2,3,3,3,2,5,3,4,4,5,28,7,6,2,4,2,1,4,6,7
08.01.2022 14:00,1,3,2,4,5,4,2,4,3,4,2,8,4,4,5,2,5,2,7,4,6,4,5,20,4,2,2,4,2,1,5,7,14
08.01.2022 15:00,1,3,2,7,4,5,2,7,3,4,2,9,4,5,10,2,5,4,9,5,11,4,2,16,4,2,3,12,2,1,4,6,13
08.01.2022 16:00,1,4,3,10,5,5,2,10,7,4,7,12,4,5,6,5,6,3,14,6,12,6,6,19,5,2,12,12,2,2,5,6,10
08.01.2022 17:00,1,7,4,8,7,6,2,9,11,6,12,10,5,8,8,7,11,4,29,7,11,5,9,29,7,4,16,11,4,3,8,7,17
08.01.2022 18:00,0,8,4,11,6,9,2,10,15,10,12,18,9,9,12,6,11,5,37,10,12,8,15,19,9,9,15,11,16,4,8,8,13
08.01.2022 19:00,0,7,6,12,9,12,2,10,22,26,11,20,13,20,16,5,9,10,16,9,16,8,16,23,17,14,7,10,18,5,18,7,10
08.01.2022 20:00,1,6,7,14,11,12,2,9,12,33,12,13,13,35,6,12,11,8,15,7,17,11,16,13,16,15,10,10,13,7,22,7,9
08.01.2022 21:00,1,5,7,17,12,12,2,10,14,22,12,11,12,18,10,10,7,5,16,6,15,10,11,9,16,14,11,10,9,5,24,6,7
08.01.2022 22:00,1,4,6,10,11,11,2,7,10,14,9,17,9,11,4,5,7,3,16,6,12,8,11,9,16,11,6,7,9,4,13,6,9
08.01.2022 23:00,1,4,4,7,7,9,2,6,15,11,9,8,8,10,2,8,5,4,14,5,9,7,7,9,13,9,7,7,7,4,12,5,9
08.01.2022 24:00,1,4,4,6,7,7,2,5,11,6,7,7,6,8,5,6,4,3,11,4,7,4,9,8,10,9,8,9,9,5,10,4,6
09.01.2022 01:00,0,3,4,6,10,8,2,5,8,7,7,5,6,9,4,2,2,5,8,4,6,4,8,7,11,10,5,8,6,4,9,5,5
09.01.2022 02:00,0,4,3,6,10,7,7,5,15,8,7,5,6,7,7,5,4,8,9,6,7,5,4,7,12,6,5,5,2,3,6,7,3
09.01.2022 03:00,0,3,2,4,6,6,4,6,13,7,5,4,5,7,8,8,2,8,6,5,6,4,4,7,10,9,6,2,2,2,9,7,2
09.01.2022 04:00,1,3,2,3,2,5,2,3,12,5,6,4,4,7,7,6,1,7,6,4,4,2,6,7,11,9,5,2,6,2,5,5,3
09.01.2022 05:00,0,4,1,1,2,4,2,2,7,6,4,3,4,5,3,3,1,4,3,3,2,2,6,6,12,11,3,4,7,2,5,4,3
09.01.2022 06:00,0,4,1,1,2,3,2,1,4,6,2,4,4,6,2,2,0,3,4,3,2,1,2,6,12,8,2,3,7,1,4,4,2
09.01.2022 07:00,0,5,1,0,2,3,2,2,6,5,2,2,3,6,4,2,0,1,2,3,2,1,2,7,12,8,2,2,7,1,3,3,2
09.01.2022 08:00,0,4,0,0,2,3,2,2,7,5,2,1,2,6,2,2,1,1,1,3,1,1,2,9,7,8,2,2,6,2,4,3,2
09.01.2022 09:00,0,4,0,0,2,3,2,1,5,5,2,1,1,8,2,2,3,1,2,2,1,1,2,11,7,11,2,2,6,3,5,4,2
09.01.2022 10:00,0,4,1,0,2,3,2,1,2,3,2,3,2,1,2,2,5,1,3,2,1,2,2,11,8,11,2,2,2,1,4,4,2
09.01.2022 11:00,0,4,1,1,2,3,2,1,2,3,2,4,2,2,2,2,6,1,4,3,2,3,2,14,9,6,2,2,2,1,4,4,2
09.01.2022 12:00,1,4,2,3,2,3,2,2,2,4,2,4,3,1,2,2,4,1,6,3,3,4,2,13,10,2,2,2,2,0,4,5,2
09.01.2022 13:00,1,4,3,5,5,3,2,2,2,4,2,8,5,2,2,2,3,2,7,5,5,3,2,14,4,2,2,2,2,1,3,5,4
09.01.2022 14:00,2,5,4,9,7,3,2,3,2,4,2,11,6,4,2,2,3,3,11,8,6,3,2,17,4,2,3,2,2,0,3,5,6
09.01.2022 15:00,2,7,5,9,6,5,2,6,2,4,5,11,6,5,2,3,2,2,12,8,7,4,5,19,5,2,6,3,2,3,3,6,7
09.01.2022 16:00,2,7,5,10,5,5,2,8,2,5,7,11,6,7,2,4,3,2,15,8,11,4,6,18,6,2,10,6,2,1,3,6,11
09.01.2022 17:00,2,6,6,9,6,6,2,7,2,5,9,15,6,7,2,4,6,2,14,8,12,5,7,23,8,5,10,7,3,1,3,7,13
09.01.2022 18:00,2,7,6,10,6,7,2,8,6,6,10,19,9,6,10,5,11,3,15,8,13,8,9,27,8,7,12,7,6,1,4,7,16
09.01.2022 19:00,2,9,7,13,3,6,2,7,10,6,10,28,8,6,9,7,10,4,20,8,15,8,10,28,13,9,16,8,10,2,8,8,12
09.01.2022 20:00,1,9,8,13,5,5,2,12,11,9,12,37,22,19,10,8,11,4,18,8,13,10,8,32,15,8,14,16,11,4,6,8,9
09.01.2022 21:00,0,8,7,9,7,6,3,16,10,9,8,24,19,29,11,7,9,3,14,9,11,9,9,31,23,9,15,16,10,4,5,8,14
09.01.2022 22:00,1,9,6,6,6,7,2,19,13,6,11,24,10,24,11,8,7,3,15,9,10,8,11,26,23,7,12,23,14,3,7,9,15
09.01.2022 23:00,2,9,6,8,7,6,2,18,11,6,11,28,11,15,18,6,7,4,12,8,9,8,9,44,20,7,10,19,13,4,5,8,25
09.01.2022 24:00,2,8,7,10,21,6,2,21,13,8,8,20,16,17,17,7,8,3,12,5,8,8,8,30,23,8,7,21,13,4,4,8,20
10.01.2022 01:00,2,7,8,10,12,7,2,18,10,8,4,18,16,14,14,4,3,3,13,6,9,10,7,22,18,7,11,14,14,4,4,8,2
10.01.2022 02:00,1,7,8,10,11,8,2,21,17,9,4,14,14,10,10,2,7,4,13,10,12,12,7,19,16,2,9,10,9,4,5,8,8
10.01.2022 03:00,2,8,8,12,5,7,2,15,18,9,8,10,14,10,13,4,3,5,14,11,13,13,9,21,13,3,9,11,7,8,5,9,11
10.01.2022 04:00,2,8,8,12,6,6,2,14,14,10,12,12,12,10,13,7,6,8,13,10,13,13,10,18,9,6,8,11,11,6,5,9,9
10.01.2022 05:00,2,9,10,14,6,7,2,16,9,9,15,12,12,11,6,8,9,8,15,10,14,10,11,18,10,10,10,12,7,6,5,10,15
10.01.2022 06:00,3,11,12,19,6,10,2,15,16,11,12,12,11,13,11,7,8,9,15,11,13,11,14,17,10,14,8,15,9,7,7,9,14
10.01.2022 07:00,5,12,14,21,11,9,2,15,20,15,14,10,11,12,13,9,14,11,19,12,18,14,15,20,11,13,12,12,11,7,8,10,16
10.01.2022 08:00,8,15,15,25,14,11,3,14,17,14,21,22,12,13,12,13,16,12,24,14,22,16,18,21,12,14,17,14,13,6,12,10,13
10.01.2022 09:00,11,19,17,27,15,11,2,16,13,15,21,16,16,16,6,12,17,14,26,17,25,20,17,22,17,14,14,15,14,6,16,11,21
10.01.2022 10:00,15,20,18,30,18,14,2,17,9,16,14,17,15,18,3,14,17,21,30,19,28,15,25,25,20,17,15,15,14,6,15,13,23
10.01.2022 11:00,20,17,19,33,19,19,2,20,19,16,18,18,16,14,12,11,15,22,31,19,27,17,31,26,21,8,12,17,7,6,15,14,28
10.01.2022 12:00,19,15,19,34,21,17,2,17,7,16,10,17,15,14,15,13,14,19,37,18,24,15,22,21,20,12,12,11,8,6,18,13,17
10.01.2022 13:00,29,13,15,30,14,16,2,18,6,15,17,16,14,13,10,11,13,16,37,18,23,12,26,26,17,13,13,13,8,7,18,14,28
10.01.2022 14:00,33,13,18,31,17,11,2,17,16,16,14,15,13,9,9,12,10,14,32,15,20,13,24,21,17,8,20,19,2,8,18,13,25
10.01.2022 15:00,28,16,15,30,16,12,2,18,15,13,10,14,11,6,11,14,11,12,38,17,22,14,20,27,17,5,9,14,4,5,15,13,39
10.01.2022 16:00,25,16,15,29,15,11,2,17,18,13,14,12,9,6,20,10,14,14,38,18,22,10,20,28,18,7,12,11,7,9,14,13,40
10.01.2022 17:00,20,19,15,31,16,10,3,17,26,13,19,17,11,8,14,10,16,15,37,16,24,12,23,32,18,9,13,18,12,6,15,14,30
10.01.2022 18:00,25,21,14,27,15,12,3,18,26,11,22,17,11,9,14,9,9,16,36,14,22,14,27,38,18,8,18,22,17,4,15,18,33
10.01.2022 19:00,25,27,17,32,13,12,2,18,31,10,21,26,13,10,18,8,13,15,30,13,21,15,31,28,18,8,19,25,16,5,16,16,30
10.01.2022 20:00,30,23,14,29,18,11,4,19,25,14,23,31,16,12,17,10,15,13,30,12,21,16,27,24,17,8,26,29,14,6,15,15,30
10.01.2022 21:00,30,22,17,28,16,12,7,22,21,10,23,33,14,13,16,8,16,10,32,13,19,16,31,27,19,9,30,18,14,5,14,18,34
10.01.2022 22:00,23,24,17,29,19,14,3,23,25,10,21,26,16,14,20,9,14,9,31,12,18,14,28,22,21,10,25,15,14,3,15,19,29
10.01.2022 23:00,22,23,15,27,16,16,2,24,16,10,20,25,18,13,15,10,15,10,26,12,17,16,31,19,20,11,21,16,15,3,15,21,29
10.01.2022 24:00,24,18,15,25,13,16,3,21,25,11,22,24,17,14,15,11,14,9,24,14,17,13,25,26,19,14,14,11,11,3,18,20,27
11.01.2022 01:00,27,17,17,26,19,20,4,21,32,14,14,24,14,15,11,11,13,13,22,14,18,12,22,23,17,6,13,18,10,3,14,20,29
11.01.2022 02:00,27,19,20,27,21,14,10,21,23,13,21,20,11,13,11,9,15,16,23,17,19,14,22,39,18,4,21,13,11,3,16,21,25
11.01.2022 03:00,27,18,20,27,21,19,9,19,21,13,20,20,10,12,12,11,17,16,21,17,19,14,16,13,17,10,19,16,11,3,14,21,21
11.01.2022 04:00,27,17,20,26,21,18,2,18,21,13,19,20,10,11,17,11,18,14,21,16,18,13,19,14,16,14,21,16,12,3,16,19,28
11.01.2022 05:00,19,18,17,22,7,16,2,18,16,12,23,18,9,11,21,11,19,14,20,15,18,13,18,15,15,12,14,10,10,4,16,20,26
11.01.2022 06:00,15,18,15,20,13,15,3,15,18,13,15,14,8,11,12,13,19,14,21,17,18,14,20,14,15,15,20,12,10,4,17,18,33
11.01.2022 07:00,15,19,16,20,15,15,3,14,20,13,19,11,8,11,8,15,16,15,22,16,20,14,24,15,21,12,16,10,8,5,19,19,26
11.01.2022 08:00,16,21,15,20,17,14,2,16,21,16,22,12,8,11,8,13,13,15,25,18,21,14,29,19,14,14,19,8,9,8,20,17,27
11.01.2022 09:00,14,22,16,19,14,17,3,15,18,16,16,12,8,12,11,16,15,14,24,19,20,16,30,24,11,15,19,2,14,5,26,15,32
11.01.2022 10:00,11,21,14,21,12,16,2,15,19,16,18,11,6,12,7,15,11,13,    # ,17,20,15,25,19,13,10,17,4,16,6,26,14,31
11.01.2022 11:00,11,20,10,19,9,10,5,16,12,16,9,12,7,11,6,14,11,12,28,18,21,13,15,14,14,6,    # ,11,12,7,23,13,20
11.01.2022 12:00,11,17,10,21,12,6,5,13,10,18,7,11,9,6,4,7,11,11,23,14,20,10,20,13,14,6,    # ,4,6,7,21,10,17
11.01.2022 13:00,17,12,9,22,12,6,2,12,3,21,7,9,8,6,2,10,8,7,20,11,15,6,83,14,13,11,    # ,2,2,10,19,9,12
11.01.2022 14:00,15,9,7,20,11,7,3,10,2,20,4,6,7,9,3,8,7,6,17,10,13,4,98,13,12,17,    # ,2,2,11,16,8,29
11.01.2022 15:00,11,9,6,17,11,7,3,10,6,15,2,6,7,9,14,9,6,5,17,10,12,4,68,17,11,31,    # ,2,7,12,14,6,23
11.01.2022 16:00,11,8,7,17,11,7,4,7,24,14,3,7,7,13,10,12,6,5,18,10,13,4,53,19,10,19,    # ,2,10,15,13,8,21
11.01.2022 17:00,14,8,6,18,12,7,3,8,24,18,9,8,9,19,10,13,9,5,17,10,15,5,54,25,12,24,    # ,2,13,17,15,7,22
11.01.2022 18:00,18,8,8,19,12,7,2,7,9,23,9,9,11,29,15,13,12,6,22,13,16,6,36,26,15,24,    # ,3,14,17,18,7,15
11.01.2022 19:00,14,10,9,24,15,8,2,8,21,21,10,12,10,33,11,15,13,7,26,15,18,7,49,19,18,25,    # ,7,15,17,28,9,9
11.01.2022 20:00,14,9,15,32,14,11,3,9,31,20,11,11,10,31,10,11,11,10,28,15,18,8,22,22,18,22,    # ,12,12,18,25,10,9
11.01.2022 21:00,19,8,13,28,14,15,4,10,27,19,9,15,16,21,13,20,9,11,28,18,18,8,28,20,19,25,    # ,16,18,18,30,10,14
11.01.2022 22:00,19,8,14,28,13,16,2,10,17,17,15,24,17,20,12,23,11,12,28,17,20,8,29,24,20,19,    # ,9,21,19,30,9,12
11.01.2022 23:00,20,7,15,27,14,13,2,12,8,19,11,17,16,24,20,24,14,13,32,22,23,13,18,10,20,23,    # ,6,15,18,29,9,9
11.01.2022 24:00,22,7,14,25,11,15,2,10,10,24,6,16,18,26,2,27,10,12,31,22,22,13,21,9,20,26,    # ,6,17,17,28,9,11
12.01.2022 01:00,23,7,15,26,10,12,2,9,10,23,9,14,20,25,2,18,11,13,30,21,22,14,19,8,20,24,    # ,6,15,17,25,8,15
12.01.2022 02:00,21,8,16,27,9,14,4,9,13,22,17,14,20,26,8,20,12,14,31,22,23,17,15,8,19,16,    # ,2,5,17,26,8,14
12.01.2022 03:00,19,9,17,28,16,16,10,10,9,19,3,16,18,22,11,21,14,16,32,23,25,17,13,8,19,21,    # ,2,7,16,26,8,11
12.01.2022 04:00,19,10,16,28,19,16,7,9,13,20,5,14,18,21,14,20,11,18,33,25,27,18,10,6,18,16,    # ,3,10,16,26,9,15
12.01.2022 05:00,20,11,16,26,10,18,2,9,13,20,12,13,18,19,7,17,10,19,36,27,29,19,16,7,15,17,    # ,5,10,14,22,10,11
12.01.2022 06:00,17,12,19,29,15,16,4,10,14,24,10,14,18,18,7,13,13,23,38,27,31,21,21,7,14,18,    # ,7,10,13,20,10,12
12.01.2022 07:00,15,13,21,34,21,19,5,11,13,25,12,16,17,18,12,20,12,25,38,27,29,21,26,8,13,16,    # ,6,13,14,17,11,16
12.01.2022 08:00,12,15,22,37,18,17,2,13,14,23,11,15,15,19,16,25,10,22,35,28,30,21,37,9,12,20,    # ,7,11,12,17,11,21
12.01.2022 09:00,12,17,23,39,26,18,2,10,19,25,14,16,15,20,14,26,15,20,38,29,28,19,49,9,14,19,    # ,9,11,9,23,11,19
12.01.2022 10:00,12,21,22,33,26,18,4,10,13,26,16,20,15,16,15,25,17,23,44,31,24,17,63,11,17,21,    # ,14,14,10,19,11,37
12.01.2022 11:00,14,25,21,34,24,17,5,11,16,26,13,21,19,14,10,28,11,21,32,24,20,18,41,11,18,19,    # ,15,12,11,16,12,36
12.01.2022 12:00,8,25,24,36,24,17,3,11,27,24,20,27,18,13,12,25,13,17,28,18,21,20,36,10,19,21,    # ,24,8,11,14,12,21
12.01.2022 13:00,9,26,22,34,25,15,7,12,21,27,10,31,23,15,12,28,10,17,31,21,25,22,30,11,23,23,    # ,18,9,11,14,11,18
12.01.2022 14:00,15,20,23,38,27,17,6,14,30,27,6,50,23,17,11,27,11,19,34,22,19,22,29,15,24,23,33,12,10,14,15,12,25
12.01.2022 15:00,22,19,22,33,22,23,    # ,12,22,24,12,46,23,17,21,19,11,18,36,24,23,23,34,18,25,25,35,18,9,14,15,13,25
12.01.2022 16:00,18,19,23,35,24,19,3,13,29,23,24,37,18,19,14,25,14,17,35,23,24,24,41,24,25,24,27,19,28,11,15,14,24
12.01.2022 17:00,28,22,24,36,26,21,7,15,36,25,23,30,18,20,18,27,19,19,36,24,27,24,43,39,27,27,25,14,24,11,17,17,31
12.01.2022 18:00,43,25,24,36,27,17,4,19,32,27,23,43,27,20,21,28,23,21,38,27,31,26,54,47,29,28,24,16,25,12,18,17,19
12.01.2022 19:00,36,32,24,38,27,22,2,18,23,26,28,45,27,19,14,26,24,22,40,27,33,31,46,22,30,28,33,20,22,23,25,18,17
12.01.2022 20:00,32,34,26,40,28,23,2,20,23,28,24,36,25,22,14,27,31,25,42,27,34,32,46,21,30,26,32,24,25,13,27,17,23
12.01.2022 21:00,28,36,27,40,26,22,3,23,25,26,22,38,26,33,20,24,27,26,43,28,37,31,33,16,30,24,26,24,15,13,29,17,20
12.01.2022 22:00,24,29,29,41,26,26,2,23,26,27,24,43,28,38,24,15,26,25,43,28,36,37,35,15,29,20,22,25,17,12,33,18,27
12.01.2022 23:00,27,28,31,41,30,29,2,25,20,27,26,46,30,36,21,28,21,27,45,29,36,33,29,17,32,25,23,18,16,13,35,20,29
12.01.2022 24:00,25,26,31,41,30,25,3,25,25,30,23,50,31,41,16,24,19,29,43,30,37,34,28,12,33,21,21,17,15,13,32,19,17
13.01.2022 01:00,25,26,33,43,20,23,2,25,22,29,17,58,32,33,37,28,20,31,42,30,41,33,29,13,30,34,18,25,19,18,40,20,21
13.01.2022 02:00,23,28,34,42,33,35,2,27,23,28,27,47,34,34,15,33,23,31,47,35,43,33,23,13,30,30,22,21,19,20,28,20,19
13.01.2022 03:00,22,28,34,42,35,25,2,26,15,27,28,44,32,34,14,32,22,31,44,35,40,31,26,13,26,31,17,16,21,16,26,20,24
13.01.2022 04:00,20,27,35,41,32,30,2,26,17,27,28,35,31,33,12,25,24,34,42,35,39,31,28,14,25,30,19,29,18,13,26,18,31
13.01.2022 05:00,19,27,34,39,36,29,2,26,18,29,25,34,33,36,11,31,23,36,41,34,37,30,24,13,23,32,20,29,20,11,27,17,23
13.01.2022 06:00,19,27,35,42,35,30,3,25,17,28,23,35,33,37,11,27,21,35,41,34,36,30,28,12,27,33,20,28,19,11,29,10,21
13.01.2022 07:00,17,28,39,44,36,31,2,24,17,28,27,36,33,37,7,32,23,33,39,32,33,34,26,14,29,33,17,20,15,11,28,12,22
13.01.2022 08:00,17,30,38,43,42,32,2,22,15,25,23,34,34,37,11,26,23,27,35,30,30,31,30,16,30,38,22,23,18,12,25,15,29
13.01.2022 09:00,15,32,37,44,34,21,2,19,19,22,24,41,34,37,11,31,21,24,33,26,29,34,26,17,31,36,24,28,11,14,24,14,26
13.01.2022 10:00,16,35,35,38,30,24,2,18,13,23,19,43,37,37,6,17,21,24,39,26,33,42,33,18,32,37,22,21,13,13,27,12,20
13.01.2022 11:00,13,36,35,39,30,23,5,17,20,24,23,43,37,40,11,17,15,23,42,28,31,49,26,19,37,34,25,12,8,12,26,13,27
13.01.2022 12:00,11,26,33,37,30,    # ,10,17,28,24,12,36,31,33,28,20,13,22,48,31,33,52,71,17,39,31,24,13,9,11,23,15,22
13.01.2022 13:00,9,30,24,30,29,    # ,3,21,30,18,    # ,39,30,33,16,15,15,22,38,27,26,42,46,17,40,28,18,16,8,13,19,16,29
13.01.2022 14:00,5,33,27,34,27,    # ,2,21,19,16,2,42,31,30,13,21,19,22,41,28,26,45,39,17,40,34,15,23,8,13,19,17,24
13.01.2022 15:00,17,31,32,38,    # ,20,2,21,24,21,14,43,35,27,16,19,21,21,40,28,31,41,26,16,41,36,14,20,12,14,22,18,30
13.01.2022 16:00,32,31,34,45,59,25,2,21,28,28,21,43,38,27,17,24,23,22,36,27,31,44,29,23,35,34,16,23,12,12,21,20,36
13.01.2022 17:00,42,32,32,40,31,19,2,22,26,28,24,49,36,25,12,27,29,30,39,27,33,46,30,32,33,34,21,23,15,15,24,24,46
13.01.2022 18:00,32,34,31,41,33,30,2,26,24,34,24,45,35,25,14,23,38,31,44,33,39,47,36,30,33,26,19,19,17,17,31,27,63
13.01.2022 19:00,19,35,32,42,33,24,2,26,26,32,22,46,37,22,10,22,49,32,48,33,37,45,31,25,33,28,22,21,13,13,31,25,33
13.01.2022 20:00,15,37,33,42,36,26,3,38,30,33,28,42,40,26,19,33,42,32,56,33,36,48,34,27,35,28,22,22,17,13,32,27,39
13.01.2022 21:00,17,35,31,39,31,26,3,35,30,37,25,43,40,22,19,35,41,30,56,36,43,60,34,23,37,28,23,21,22,12,31,27,37
13.01.2022 22:00,14,35,29,36,23,23,2,37,34,38,28,51,36,25,24,30,40,31,55,38,44,49,33,19,36,27,29,23,25,11,33,29,30
13.01.2022 23:00,16,37,29,36,29,22,2,29,41,38,30,41,37,29,14,38,30,21,52,38,42,37,33,24,35,27,31,25,19,10,36,31,43
13.01.2022 24:00,17,35,25,33,24,19,2,39,29,35,31,46,36,23,26,29,31,23,46,37,48,37,30,20,31,28,24,30,13,11,26,32,52
14.01.2022 01:00,15,36,28,30,31,14,2,43,20,34,29,43,34,25,36,13,29,19,52,42,37,41,40,27,35,30,26,27,26,10,28,27,33
14.01.2022 02:00,12,36,26,28,25,23,2,40,35,38,25,34,35,28,33,19,26,14,49,40,46,29,20,23,35,27,17,27,22,10,28,26,24
14.01.2022 03:00,8,36,25,27,25,17,2,37,35,33,28,32,29,29,14,22,29,15,43,37,44,30,26,20,32,24,15,32,18,9,29,27,30
14.01.2022 04:00,7,38,19,24,22,18,2,32,28,32,25,29,26,25,28,23,24,19,39,30,40,30,26,15,32,29,17,31,14,9,27,28,30
14.01.2022 05:00,7,36,17,20,23,14,2,32,33,31,23,21,25,26,34,19,23,22,39,27,38,33,19,15,33,24,24,19,18,10,26,28,27
14.01.2022 06:00,5,35,16,20,18,13,2,29,35,26,22,20,21,22,31,22,26,21,41,27,35,35,26,17,33,29,21,15,15,9,26,22,33
14.01.2022 07:00,3,34,18,22,20,17,2,30,34,23,25,20,19,27,33,15,29,19,36,27,30,31,30,17,32,26,20,21,17,8,29,23,30
14.01.2022 08:00,4,36,22,26,26,16,2,28,30,23,25,20,19,27,27,17,36,22,34,30,25,36,26,37,34,33,17,22,20,8,32,25,32
14.01.2022 09:00,5,40,22,26,48,24,2,27,32,29,22,22,18,27,33,16,38,22,31,26,24,40,27,20,34,32,28,19,20,9,37,24,26
14.01.2022 10:00,5,37,24,26,39,24,2,26,31,29,25,22,22,25,9,19,33,25,22,20,20,36,30,21,33,23,23,24,19,10,37,24,36
14.01.2022 11:00,4,27,22,26,36,19,2,28,30,27,11,19,19,23,26,13,31,15,28,16,18,33,28,17,30,23,18,19,14,10,30,25,36
14.01.2022 12:00,3,18,22,26,35,21,4,30,28,22,6,25,23,28,31,25,36,13,37,15,18,28,27,16,32,26,23,23,7,8,22,26,25
14.01.2022 13:00,5,19,20,26,42,14,5,33,24,19,19,31,22,33,20,26,38,14,34,15,19,26,99,13,32,36,26,26,4,8,11,27,32
14.01.2022 14:00,6,18,19,26,39,19,2,34,25,15,17,30,21,35,20,25,37,11,34,15,26,31,83,17,32,35,27,21,12,8,10,25,55
14.01.2022 15:00,6,17,13,30,41,15,2,29,37,13,36,28,20,29,20,23,37,11,31,12,17,31,77,15,31,37,26,24,18,10,10,14,35
14.01.2022 16:00,6,19,15,27,45,13,2,20,33,13,34,30,20,34,15,24,36,9,25,8,14,30,64,23,32,41,18,28,16,12,12,20,51
14.01.2022 17:00,5,19,17,32,41,18,2,16,35,17,34,46,24,38,32,25,37,8,26,11,14,34,41,37,31,44,24,26,32,13,19,20,31
14.01.2022 18:00,6,26,21,37,42,21,2,15,29,19,41,55,28,41,20,29,48,12,30,20,21,38,47,40,33,40,40,23,31,15,21,19,30
14.01.2022 19:00,8,34,26,43,46,24,2,17,29,23,40,56,30,55,10,27,55,17,41,27,26,41,49,32,38,43,40,16,28,16,23,18,14
14.01.2022 20:00,6,35,30,48,39,35,2,15,29,52,34,66,40,53,15,37,48,18,47,29,35,38,49,46,34,38,42,15,33,14,21,16,18
14.01.2022 21:00,7,35,34,51,52,36,2,17,31,61,22,66,39,54,25,45,46,19,50,30,28,37,30,44,31,30,50,6,33,13,36,15,9
14.01.2022 22:00,7,34,38,55,42,23,2,17,31,48,17,79,39,58,16,47,45,22,43,31,35,41,27,32,32,27,62,9,35,11,18,16,10
14.01.2022 23:00,9,38,41,62,39,28,2,16,23,44,19,79,42,41,16,47,38,31,35,32,25,36,25,29,35,32,45,10,28,7,16,13,16
14.01.2022 24:00,6,34,43,53,41,30,2,14,31,27,16,60,45,36,13,31,62,28,29,31,25,34,27,23,31,26,23,15,16,5,19,13,13
15.01.2022 01:00,6,27,50,56,35,41,2,17,15,24,37,68,42,30,8,40,28,27,34,29,23,23,16,20,28,27,20,19,17,2,20,12,11
15.01.2022 02:00,9,24,40,45,37,39,2,22,20,21,23,60,42,27,17,33,28,23,35,27,22,26,17,17,24,26,15,17,20,2,17,13,11
15.01.2022 03:00,10,23,44,44,29,27,2,21,21,20,21,40,37,31,14,31,37,20,33,27,22,24,22,14,23,28,14,17,18,1,24,14,15
15.01.2022 04:00,10,25,47,39,28,21,2,20,23,17,26,41,33,32,9,30,27,18,32,26,19,36,26,13,22,27,19,15,18,1,17,16,15
15.01.2022 05:00,15,25,37,47,34,24,2,21,23,18,20,40,23,31,18,39,22,18,32,28,17,26,25,15,21,33,21,16,15,1,17,17,17
15.01.2022 06:00,20,27,40,50,32,22,2,18,21,22,22,35,19,29,7,30,18,18,31,27,16,23,27,14,23,31,21,15,17,1,17,18,26
15.01.2022 07:00,23,27,35,43,34,17,2,17,17,26,19,38,24,28,10,31,17,16,34,26,19,21,25,13,20,34,20,21,20,1,21,19,25
15.01.2022 08:00,24,30,32,42,37,20,2,19,18,28,25,50,31,30,19,38,121,16,32,22,18,25,26,16,23,29,19,24,16,1,26,19,25
15.01.2022 09:00,26,34,32,38,27,27,2,24,14,34,28,47,36,25,22,36,15,10,28,19,19,29,24,18,24,32,25,19,22,2,23,17,24
15.01.2022 10:00,23,32,20,25,21,22,2,27,19,34,17,47,43,21,11,37,18,13,25,17,20,29,33,20,26,37,28,20,18,2,24,19,22
15.01.2022 11:00,19,26,20,25,16,22,2,27,14,21,26,46,36,23,16,22,24,17,26,19,22,37,36,18,24,30,35,25,14,5,23,19,24
15.01.2022 12:00,14,22,18,21,13,13,7,19,15,26,34,30,25,32,16,37,27,14,34,23,28,39,42,17,22,33,30,30,11,3,22,17,20
15.01.2022 13:00,25,18,19,23,17,11,7,15,14,21,16,20,25,41,14,35,27,18,34,21,25,32,28,16,24,27,30,21,8,4,23,11,15
